variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval	supp_redund_samp_mean	supp_redund_is	supp_redund_repres	supp_redund_relative
M242.0007T40_2	c18hyper	M242.0007T40_2	242.000691162612	39.8418330394469	[375][M]+	[M+H+HCOOH]+ 194.989 [M+H+HCOOH]+ 194.989	10	6	@M201T40|+(CH3CN)|+(C2H3N)|@M224T40|+(H2O)|@M243T40|-13C|-15N|@M244T40|-34S|-41K|-37Cl														241.999509724653	242.001346904999	39.4664980119478	40.4919353364663	63	42	21	0	2.47424781939314e-06	0.0718209410246036	0.261086527101244	0.999020911377492	7.07378346770283e-15	404704.940508522	0	M94T39_2	
M243.0012T40	c18hyper	M243.0012T40	243.001234909862	39.8245196791484	[375][M+1]+		700	6	@M225T40|+(H2O)|@M242T40_2|+13C|+15N|@M244T40|-15N														243.000100815279	243.001621320314	39.4020585265435	40.7176863365788	60	42	18	0	1.23019671352752e-05	0.0624668465150217	0.235514880155531	0.991372064166794	3.71133112769727e-10	81430.1014669302	0	M94T39_2	
M243.9982T40	c18hyper	M243.9982T40	243.998237583142	39.7156115250217	[375][M+2]+		701	6	@M226T40|+(H2O)|@M242T40_2|+34S|+41K|+37Cl|@M243T40|+15N														243.997048736704	243.99865821228	39.4405504324946	40.4542884221739	59	42	17	0	9.89121972373204e-06	0.103733681099216	0.384274996558304	0.994375917814867	4.38968788191855e-11	101221.023905338	0	M94T39_2	
M265.0168T40	c18hyper	M265.0168T40	265.016817727134	39.6748836070874	[454][M]+	[M+H]+ 264.006	10	6	@M224T40|+(CH3CN)|+(C2H3N)|@M266T40|-13C|-15N|@M267T40|-34S|-41K|-37Cl														265.015519123808	265.01760527361	39.4507900996515	40.3534443834073	63	42	21	0	9.52387815644158e-07	0.0739581906941433	0.242971433951537	0.998469048582772	6.60616087171688e-14	1051740.38018603	0	M94T39_2	
M266.0172T40	c18hyper	M266.0172T40	266.01720505135	39.6518885582682	[454][M+1]+		10	6	@M219T40|+(CH5NO)|@M225T40|+(CH3CN)|+(C2H3N)|@M265T40|+13C|+15N|@M267T40|-15N														266.015936140645	266.018949233795	39.4379321765939	40.4919353364663	61	42	19	0	5.19122151983845e-06	0.0740203727322058	0.271416977079112	0.993902264398638	6.57165397313376e-11	192994.155195653	0	M94T39_2	
M267.0143T40	c18hyper	M267.0143T40	267.014314851767	39.6180401249397	[454][M+2]+		10	6	@M225T40|+(CH2N2)|@M226T40|+(CH3CN)|+(C2H3N)|@M265T40|+34S|+41K|+37Cl|@M266T40|+15N														267.012932434992	267.017268580749	39.4020585265435	48.9518408039	62	42	19	1	0.00363627629876516	0.0726420947244319	0.258031169459137	0.997416735320196	9.02036980716738e-13	249490.404135832	0	M94T39_2	
M93.6025T36	c18hyper	M93.6025T36	93.6025484796911	36.3247640665735	[19][M]2+	[M+2H-NH3]2+ 202.214	10	7	@M94T35|-13Cdb														93.6021167705675	93.602794265975	35.189044408847	36.8868531287169	63	42	21	0	3.70702426440339e-06	0.0611432259099281	0.176657530242153	0.997754872263408	4.47538153519199e-13	269583.269397663	0	M94T36	M
M101.0604T135	c18hyper	M101.0604T135	101.060436200998	135.191655362003			81	8	@M119T135|-(H2O)														101.05993373779	101.06079548731	133.727674861942	140.604026960866	62	42	20	0	6.36616327212789e-06	0.141101483320591	0.370308214606505	0.991017520124015	4.53647942005273e-10	157556.252887398	0	M101T135	M
M102.092T100	c18hyper	M102.092T100	102.091975698806	100.107187169215	[31][M]+		48	9	@M103T100_1|-13C														102.091437859862	102.092321093183	98.9160008283653	114.340533432622	81	42	21	3	0.25683428520942	0.0930051655343871	0.403514988819975	0.92725947585145	1.41820818239601e-05	1998781.04251498	0	M102T100	M
M120.1026T46	c18hyper	M120.1026T46	120.102613845132	45.8088637441572	[61][M]+		4	10	@M102T46|+(H2O)|@M121T46|-13C														120.102049863149	120.10310232756	44.8746997528715	53.8115013269697	65	42	21	2	0.000306213390555016	0.0925507516203371	0.117038233024923	0.990134201411266	7.24031124184333e-10	4286681.15877042	0	M120T46	M
M150.059T61	c18hyper	M150.059T61	150.059027580508	61.3012847585286	[113][M]+		3	11	@M104T61|+(HCOOH)|+(H2O-CO)|@M133T61|+(NH3)|+NH3|@M151T61|-13C|@M152T62_1|-34S|-41K|-37Cl														150.058247910721	150.061916651343	48.4789219569016	61.7337611664542	66	42	21	3	0.00186908362734498	0.100445545400985	0.494698666944542	0.995419357150127	1.57602914259992e-11	81390400.0448974	0	M150T61	M
M104.0713T48	c18hyper	M104.0713T48	104.071278773891	48.23313389298	[32][M]+	[M+H-CO2]+ 147.057	4	12	@M105T48|-13C														104.070788641347	104.071620633064	47.8067177867469	52.9367507641355	65	42	21	2	0.00715975307085375	0.120569725036681	0.429374993970199	0.985774817175475	4.47935341092445e-09	4581408.81697959	0	M104T48	M
M104.1076T47	c18hyper	M104.1076T47	104.107634326812	46.6193884697485	[33][M]+		4	13	@M105T47|-13C														104.107132720833	104.10793872044	43.8916053091651	47.0275585338739	65	42	21	2	0.000280705078198576	0.123877192271727	0.574283278808574	0.96673481535957	3.03367058324684e-07	36205076.3300234	0	M104T47	M
M244.0939T49	c18hyper	M244.0939T49	244.093880886413	49.1696483543134			4	14	@M112T49_2|+(C5H8O4)	C9H13N3O5	243.0855	Cytidine	Nucleotide metabolism	Pyrimidine metabolism	Cytidine	10_Cytidine_M+H_Mono_244.0928_49.53_TRUE	InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1	UHDGCWIWMRVCDJ-XVFCMESISA-N	CID6175	CHEBI:17562	HMDB00089	C00475	244.09264683092	244.094572111374	48.3592105732085	49.5639866362362	63	42	21	0	1.6994016589148e-06	0.10822853128691	0.206194408192454	0.992376595591526	2.00202421957585e-10	586029.544039354	0	M244T49	M
M112.1127T37_2	c18hyper	M112.1127T37_2	112.112726732005	37.2370819571384	[43][M]+		10	15	@M113T37|-13C|@M129T37|-(NH3)|-NH3														112.112198604175	112.113075542541	36.9720260106963	37.7117817575872	63	42	21	0	1.52526140594904e-06	0.0975581330523343	0.362487464607911	0.99625871876981	5.73643896354845e-12	655837.925838034	0	M146T39	
M113.1161T37	c18hyper	M113.1161T37	113.116072164502	37.1869587637242	[43][M+1]+		659	15	@M112T37_2|+13C														113.11553570458	113.116251391421	36.3364706128554	37.6611810165769	57	42	15	0	3.07297257084894e-05	0.149775795177551	0.567513400945597	0.986867439610781	3.00931800933077e-09	32539.8710216424	0	M146T39	
M146.1659T39	c18hyper	M146.1659T39	146.165939225249	39.049000459355	[105][M]+		10	15	@M129T37|+(NH3)|+NH3|@M147T39|-13C	C7H19N3	145.1579	Spermidine	Amino acid metabolism/Metabolism of other amino acids/Metabolism of other amino acids	Aginine and Proline metabolism/beta-Alanine metabolism/Glutathione metabolism	Pustrescine/beta-Alanine/Spermidine	83_Spermidine_M+H_Mono_146.1652_39.33_TRUE	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	ATHGHQPFGPMSJY-UHFFFAOYSA-N	CID1102	CHEBI:16610	HMDB01257	C00315	146.165244023684	146.166306899912	37.16293129455	39.5065668921952	63	42	21	0	1.24513691722081e-07	0.0950431330033661	0.472249788372099	0.994015789072433	5.98340729545284e-11	8049399.74469784	0	M146T39	M
M114.0385T64	c18hyper	M114.0385T64	114.038546045132	63.8729255087468	[44][M+1]+		40	16	@M113T64|+13C|@M246T64|-(C5H8O4)														114.037987824097	114.038868858899	57.1121314431824	64.1623791193088	64	42	21	0	3.476930365351e-06	0.0966506162429426	0.480843089180461	0.972690970899337	1.14264542456518e-07	287730.113878487	0	M245T64	
M245.0779T64	c18hyper	M245.0779T64	245.077920628412	63.9703553094593	[386][M]+	[M+H-CH3]+ 259.102	40	16	@M113T64|+(C5H8O4)|@M246T64|-13C|@M247T64|-18O|-13C2														245.076723763129	245.078663948393	63.6465816495909	64.2250249188846	63	42	21	0	7.73710868313044e-08	0.0777275847918969	0.392480330651893	0.979933049760651	2.47785976266504e-08	12935034.1701152	0	M245T64	M
M160.1343T309	c18hyper	M160.1343T309	160.134308231873	308.605703543165		[M+K+HCOOH]+ 75.1655 [M+Na+HCOOH]+ 91.1395 [M+H+HCOOH]+ 113.121	2788	17	@M114T309|+(HCOOH)|+(H2O-CO)|@M161T308|-13C														160.133480356795	160.134670991128	289.425257531026	309.262189131969	59	38	20	0	6.5015264003198e-06	0.103464811764406	0.216427905845706	0.99622624156769	5.9894582524901e-12	153003.712915533	0	M160T309	M
M133.0979T42	c18hyper	M133.0979T42	133.097944127082	41.8584422649161	[87][M]+		34	18	@M115T42|+(H2O)|@M134T42|-13C|@M171T44|-K|@M193T43|-Na-K														133.097301763416	133.102183760182	4.64533737625801	43.1789936788752	71	42	21	2	0.000929762039908008	0.0914620931536191	0.450547431060202	0.977675513829222	4.20658692079397e-08	8257011.97766796	0	M133T42	M
M155.0798T44	c18hyper	M155.0798T44	155.07980376034	43.6697928916313		[M+H-CH2]+ 168.09 [M+2H-CO2]2+ 352.145	4	18	@M177T43|-Na|@M193T43|-K														155.079054910433	155.082696185337	23.106454864844	44.1432619734218	65	42	21	0	3.69769114788444e-06	0.128368507674937	0.435777925998359	0.968569078157769	2.29165134031012e-07	269774.620565496	0	M133T42	
M172.0572T44	c18hyper	M172.0572T44	172.057240094329	44.3458616321096	[153][M+1]+		4	18	@M171T44|+13C														172.053927991363	172.061772746373	43.2189576192798	57.0602917792565	93	42	21	3	0.255413984922996	0.173735105294841	0.59145577560603	0.915364583711128	2.96308266781213e-05	25488.3644584764	0	M133T42	
M177.0618T43	c18hyper	M177.0618T43	177.061849464208	43.3394679708696			4	18	@M155T44|+Na|@M261T44_2|-(HCOOK)														177.060981088374	177.062333770664	43.0194401195909	43.7888562313833	63	42	21	0	2.01057930866401e-05	0.129767606278783	0.448298362861017	0.833285385574836	0.000761149051396835	49602.1198045574	0	M133T42	
M261.0236T44_2	c18hyper	M261.0236T44_2	261.023568901749	43.5025221269606			4	18	@M177T43|+(HCOOK)|@M193T43|+(HCOONa)|@M345T43|-(HCOOK)														261.022347122384	261.024682779262	41.9050866833177	43.8838262359713	64	42	21	1	0.0241965336138483	0.110087010994004	0.500059513619495	0.739062576315635	0.00602706920027633	54308.3890592202	0	M133T42	
M344.9854T43	c18hyper	M344.9854T43	344.985388930623	43.4619047582509	[772][M]+		4	18	@M193T43|+(HCOOK)+(HCOONa)|@M261T44_2|+(HCOOK)														344.980372858141	344.986270134865	43.1620028603929	49.4718317605464	64	42	21	1	0.0639139498591415	0.0489370756104764	0.260225289792449	0.714511034672334	0.00902759212003562	60659.6519426749	0	M133T42	
M116.0714T49	c18hyper	M116.0714T49	116.071400598242	49.4114865402582			4	19	@M117T49_2|-13C														116.070792498921	116.071696498968	48.4789219569016	50.0618512249769	65	42	21	2	0.00172133994612874	0.127995278733979	0.519134684262744	0.995298352678116	1.79512456593423e-11	45347490.57987	0	M116T49	M
M118.087T52_2	c18hyper	M118.087T52_2	118.086968055155	52.1854878019344	[55][M]+	[M+Na]+ 95.0994	4	20	@M119T52|-13C|@M120T52|-18O|-13C2	C5H11NO2	117.079	Betaine;Glycine betaine	Amino acid metabolism	Glycine, Serine and Threonine	Glycine	439_Betaine_M+_Mono_118.0863_47.43_TRUE	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	KWIUHFFTVRNATP-UHFFFAOYSA-N	CID247	CHEBI:17750	HMDB00043	C00719	118.08639947843	118.087284585672	49.203657121682	53.4476759002107	66	42	21	3	0.000970784359997841	0.0780030190539993	0.406810372010285	0.993583451089913	8.47438069824991e-11	236073923.643725	0	M118T52_2	M
M137.0796T67	c18hyper	M137.0796T67	137.079620161343	66.8145400717003	[92][M+1]+		7	21	@M136T67|+13C|@M183T67_2|-(HCOOH)|-(H2O-CO)														137.078963286837	137.082521632251	66.3980478787752	76.5871809122542	63	41	21	0	9.61213291319851e-06	0.0965304513721695	0.371230118406409	0.976846182804045	5.04115417431084e-08	104118.631510079	0	M182T67_15	
M166.0586T67	c18hyper	M166.0586T67	166.058647857182	66.6944863716466	[146][M+1]+		7	21	@M165T67|+13C|@M183T67_2|-(NH3)|-NH3														166.056178111901	166.06049303334	66.3466447506214	79.2120392786282	64	42	20	0	2.16001947585085e-06	0.0860299748357543	0.387294613042279	0.975607983581552	6.52756309207646e-08	463070.845983087	0	M182T67_15	
M182.082T67_15	c18hyper	M182.082T67_15	182.081986257186	66.6725407078323	[182][M]+	[M+H]+ 181.075	7	21	@M119T67|+(NH3)+(HCOOH)|@M136T67|+(HCOOH)|+(H2O-CO)|@M147T67|+(H2O)+(NH3)|@M165T67|+(NH3)|+NH3|@M183T67_2|-13C|@M184T67_13|-18O|-13C2														182.081078874572	182.082794209006	65.3355904363283	67.2853484071423	66	42	21	3	5.22949735030494e-05	0.106544701581612	0.513664032631456	0.990015230086883	7.68599109919082e-10	146827339.520263	0	M182T67_15	M
M267.0987T109	c18hyper	M267.0987T109	267.098688784345	108.746118678315	[459][M]+	[M+H]+ 266.095	66	22	@M120T108|+(C5H7O3N)+(H2O)|@M268T109|-13C														267.097308525151	267.09967184064	107.542860627922	109.283745175293	63	42	21	0	2.27419003705206e-07	0.114656897234354	0.563239213889197	0.994771359408877	3.05074651034967e-11	4398103.51357578	0	M267T109	M
M121.0487T325	c18hyper	M121.0487T325	121.048706225988	325.32513107626	[58][M+1]+		16	23	@M120T325|+13C|@M139T325|-(H2O)														121.048193835664	121.048919567826	324.736918767861	325.758235821474	56	40	16	0	0.000218922331903468	0.191384435679712	0.332908216364873	0.988065016437892	1.86939539513764e-09	4567.23681003601	0	M138T325	
M138.056T325	c18hyper	M138.056T325	138.055993362438	325.486583684407	[94][M]+		16	23	@M120T325|+(H2O)|@M139T325|-13C														138.055301891791	138.05628201237	325.014774506201	326.026575668244	63	42	21	0	0.00252919621988997	0.206629172788453	0.418859800072064	0.995964354104291	8.37321956052713e-12	413361.298092566	0	M138T325	M
M121.0845T113	c18hyper	M121.0845T113	121.084497190348	113.060088666302	[60][M+1]+		2	24	@M120T113|+13C|@M167T113_33|-(HCOOH)|-(H2O-CO)														121.083828465056	121.086874620331	103.327334479603	113.694199304243	79	42	21	1	0.000312616954141989	0.0574108911069002	0.310946406552788	0.992252670894337	2.16967455108086e-10	1362251.27818744	0	M166T113_21	
M166.0866T113_21	c18hyper	M166.0866T113_21	166.086629926415	113.178121716802	[147][M]+		2	24	@M120T113|+(HCOOH)|+(H2O-CO)|@M131T113|+(H2O)+(NH3)|@M149T113|+(NH3)|+NH3|@M167T113_33|-13C														166.085750793457	166.087678257267	111.885814139714	113.870241452336	66	42	21	3	3.92510768158881e-05	0.0743727727843835	0.419939310783419	0.9944943558103	3.94731663928288e-11	436248070.39516	0	M166T113_21	M
M139.0509T81	c18hyper	M139.0509T81	139.050878612782	81.2066221730734		[M+H-C6H10O4]+ 284.099	55	25	@M122T81|+(NH3)|+NH3|@M140T81|-13C														139.050197199748	139.052876626831	71.3492707936962	81.7134517003492	70	41	21	0	9.14535915858249e-05	0.107189085011389	0.215367152718339	0.990563893753655	5.79925613185686e-10	1418304.72577095	0	M139T81	M
M138.0901T40	c18hyper	M138.0901T40	138.090052237617	40.4758960157897		[M+H]+ 137.08	34	26	@M122T41|+(CH4)														138.089404131853	138.091598283352	24.4122293133289	41.1997486848553	64	42	21	0	1.46671037939321e-05	0.149560641880119	0.328545619611305	0.907342579016991	4.59595373968111e-05	68535.6700535001	0	M138T40	M
M122.9253T44_2	c18hyper	M122.9253T44_2	122.925276898469	43.7639870048068			4	27	@M125T44|-34S|-41K|-37Cl														122.924704769655	122.925586679737	43.4207170209498	44.2420679994307	63	42	21	0	1.09446804460082e-07	0.0484414403980066	0.521003531397034	0.729425826344177	0.00709754952810792	9136699.43119457	0	M123T44_2	M
M123.056T60_1	c18hyper	M123.056T60_1	123.056002627933	59.5102893864714			3	28	@M124T59|-13C														123.055369837774	123.056355653114	50.6190846326623	68.8105106782056	65	42	21	1	0.00103635725433824	0.0838077067679554	0.686153910268577	0.985681331218687	4.62776421593453e-09	161506492.282178	0	M123T60_1	M
M125.987T40	c18hyper	M125.987T40	125.986966057215	39.5129899327586	[67][M]+		10	29	@M144T40|-(H2O)|@M167T40|-(CH3CN)|-(C2H3N)|@M168T40|-(C2H4N.)|@M213T39|-(C3H5NO2)														125.986359461345	125.987297027364	39.1878916049242	39.8551509759436	66	42	21	3	0.0691524691104728	0.227826319546656	0.280741972207306	0.959419589895658	8.09525533842228e-07	1512621.01267361	0	M126T40	M
M129.0555T201	c18hyper	M129.0555T201	129.055464824302	201.337472869041	[72][M]+		93	30	@M130T201|-13C|@M147T201|-(H2O)														129.054812125655	129.055842969	200.549466335134	202.175594137768	63	42	21	0	0.00155281793229219	0.090665766314949	0.322880983867086	0.997509556961738	7.51328959554091e-13	103901.542893845	0	M129T201	M
M148.0693T201	c18hyper	M148.0693T201	148.069337335218	201.261415843064	[106][M+1]+		93	30	@M147T201|+13C														148.068516365398	148.069619871333	200.174677546088	202.093804045382	57	42	15	0	0.000264202891910471	0.142084438266057	0.381213691761088	0.989656551840911	9.16380104221913e-10	3791.68386735737	0	M129T201	
M147.1136T42_2	c18hyper	M147.1136T42_2	147.113558023952	41.8698241912415	[107][M]+		34	31	@M129T42|+(H2O)|@M148T42|-13C|@M149T42|-18O|-13C2|@M185T44|-K|@M207T44_2|-Na-K														147.112856601812	147.113916611902	41.6274962063585	42.6645574514867	65	42	21	2	0.00020243866958431	0.0803551591387243	0.4180100291797	0.966632104339488	3.08026104741119e-07	16590547.2439253	0	M147T42_2	M
M169.0955T44_3	c18hyper	M169.0955T44_3	169.095545469954	43.6142019207776		[M+H]+ 168.09	4	31	@M191T43|-Na|@M207T44_2|-K	C8H12N2O2	168.0899	Pyridoxamine	Metabolism of cofactors and vitamins	Vitamine B6 metabolism	Pridoxine	256_Pyridoxamine_M+H_Mono_169.0972_45.15_TRUE	InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3	NHZMQXZHNVQTQA-UHFFFAOYSA-N	CID1052	CHEBI:16410	HMDB01431	C00534	169.09471939133	169.095968267395	43.2189576192798	43.8721657810677	63	42	21	0	2.14154084417167e-06	0.0963169644549404	0.351364752689864	0.948822044787401	2.5366243047306e-06	466752.88464113	0	M147T42_2	
M187.0677T44	c18hyper	M187.0677T44	187.067747341225	44.0906937568686		[M+Na+NH3]+ 147.057	4	31	@M185T44|+34S|+41K|+37Cl														187.066846916424	187.072420796568	43.281488391801	48.6743548185914	65	42	21	0	2.28171675778897e-05	0.104751273308913	0.43658461686591	0.986496129043553	3.45734177723352e-09	43794.0961250742	0	M147T42_2	
M191.0776T43	c18hyper	M191.0776T43	191.077582274504	43.4207170209498		[M+Na]+ 168.09	4	31	@M169T44_3|+Na|@M275T43|-(HCOOK)														191.076665937956	191.078059134765	43.1615165213916	43.7781246837978	63	42	21	0	1.03490515932174e-05	0.0979330661300899	0.32939086618059	0.840167703915552	0.000624069398268187	96501.4606666125	0	M147T42_2	
M209.0496T44_3	c18hyper	M209.0496T44_3	209.049628590427	43.5850646689002	[255][M+2]+		4	31	@M207T44_2|+34S|+41K|+37Cl														209.048601462775	209.050162075303	43.181929238209	43.9205702387755	63	42	21	0	4.34586781388283e-05	0.0496196327186964	0.212019817173214	0.841612307435251	0.000597901770014877	22974.924726996	0	M147T42_2	
M223.0256T44	c18hyper	M223.0256T44	223.025649156863	43.6989896633933	[303][M]+	[M+Na+NaCOOH]+ 132.055	4	31	@M185T44|+K|@M225T44|-34S|-41K|-37Cl|@M291T44_2|-(HCOONa)|@M375T43_2|-(HCOOK)-(HCOONa)														223.024531051156	223.026223898856	43.3229270996975	43.9067770946093	63	42	21	0	2.18096261787699e-06	0.0811688892330326	0.3583729662342	0.930096402893948	1.16806240374512e-05	458030.785550328	0	M147T42_2	
M225.0237T44	c18hyper	M225.0237T44	225.023688422806	43.653706745239			4	31	@M223T44|+34S|+41K|+37Cl														225.022548167045	225.024296544828	43.2349017420709	43.919603835531	63	42	21	0	1.95952735037123e-05	0.0741390686508392	0.332778610129699	0.935281330013557	8.01618500700318e-06	50983.729328116	0	M147T42_2	
M275.0392T43	c18hyper	M275.0392T43	275.0391876064	43.4190399842066		[M+K+NaCOOH]+ 168.09	4	31	@M191T43|+(HCOOK)|@M207T44_2|+(HCOONa)|@M359T43|-(HCOOK)														275.037863506394	275.039813351485	43.1615165213916	43.7888562313833	63	42	21	0	1.11706312177927e-05	0.0813276838876201	0.355496815765379	0.863245403607919	0.00029806830087453	89437.5277908518	0	M147T42_2	
M291.0133T44_2	c18hyper	M291.0133T44_2	291.013287620313	43.6141434660423	[564][M]+		4	31	@M207T44_2|+(HCOOK)|@M223T44|+(HCOONa)|@M293T44_3|-34S|-41K|-37Cl|@M359T43|-(HCOONa)|@M375T43_2|-(HCOOK)														291.01185870609	291.014042744691	43.3023555724799	43.8838262359713	63	42	21	0	6.15115117884493e-06	0.0780052340067404	0.429753640888723	0.891495745789409	9.846538934738e-05	162446.458458364	0	M147T42_2	
M293.0114T44_3	c18hyper	M293.0114T44_3	293.011376056906	43.5466554458897	[564][M+2]+		4	31	@M291T44_2|+34S|+41K|+37Cl														293.009887374654	293.012008417994	43.1441958929337	43.8838262359713	63	42	21	0	5.31026182077908e-05	0.09773135831963	0.501388633713171	0.888431784775188	0.000112573972010475	18808.0569961786	0	M147T42_2	
M306.9873T44	c18hyper	M306.9873T44	306.987317868299	43.6989896633933			4	31	@M309T44|-34S|-41K|-37Cl|@M375T43_2|-(HCOONa)														306.985787838483	306.988051177097	43.3023555724799	43.9631762429631	63	42	21	0	1.21590898708388e-05	0.0523542561061026	0.222766673284701	0.889294509134253	0.000108450927002205	82098.1945402357	0	M147T42_2	
M308.9855T44	c18hyper	M308.9855T44	308.98551409777	43.6459287170005			4	31	@M307T44|+34S|+41K|+37Cl														308.983786547577	308.986349523564	43.1615165213916	43.9574343596342	62	41	21	0	6.51667926718187e-05	0.121345970290684	0.479881583095823	0.87572774833301	0.000188790977705018	15326.018350077	0	M147T42_2	
M359.0012T43	c18hyper	M359.0012T43	359.001171681381	43.4047262251092		[M+H-HCOOH]+ 403.996	4	31	@M207T44_2|+(HCOOK)+(HCOONa)|@M275T43|+(HCOOK)|@M291T44_2|+(HCOONa)														358.999423190948	359.002043019061	43.1615165213916	43.8344337537462	63	42	21	0	8.7232791780884e-06	0.0625897980270799	0.282736481244763	0.773710894270067	0.00315027455836297	114480.045174711	0	M147T42_2	
M374.9752T43_2	c18hyper	M374.9752T43_2	374.975155303815	43.4891876715949	[894][M]+		4	31	@M223T44|+(HCOOK)+(HCOONa)|@M291T44_2|+(HCOOK)|@M307T44|+(HCOONa)|@M377T44_3|-34S|-41K|-37Cl														374.973247408832	374.976132620381	43.1813057792151	43.9067770946093	63	42	21	0	8.44196263520452e-06	0.042404075184793	0.203300364476863	0.712610234617277	0.00929909303951782	118270.707935473	0	M147T42_2	
M376.9731T44_3	c18hyper	M376.9731T44_3	376.973092687726	43.5179353641388	[894][M+2]+		4	31	@M375T43_2|+34S|+41K|+37Cl														376.971219244464	376.974344585803	43.1182542796868	43.9067770946093	63	42	21	0	4.47358935257183e-05	0.079573601198002	0.362839376363931	0.80264191863719	0.00167517542225179	22313.7166833463	0	M147T42_2	
M132.0775T48	c18hyper	M132.0775T48	132.077460415761	48.4366310566315			4	32	@M133T48_2|-13C														132.076815734046	132.077868639249	39.6318672445737	48.804323636144	66	42	21	3	0.0210515970448321	0.0853454908672609	0.422538341950195	0.990183641123776	7.06129032146946e-10	12175298.6967798	0	M132T48	M
M189.0747T229_1	c18hyper	M189.0747T229_1	189.074703443916	229.198699241269	[195][M+1]+		12	33	@M188T229|+13C|@M190T229|-13C|@M206T229_4|-(NH3)|-NH3														189.073739748118	189.0756260514	227.843938324668	230.113529666843	63	42	21	0	1.02755025919683e-06	0.124036934840604	0.483917384494368	0.99758786595385	6.40487991968586e-13	971931.188633782	0	M205T229_3	
M205.098T229_3	c18hyper	M205.098T229_3	205.09801416893	229.274100762624	[249][M]+	[M+2Na-H]+ 160.128	12	33	@M132T229|+(HCOOH)+(HCN)|+(C2H3NO2)|@M159T229_2|+(HCOOH)|+(H2O-CO)|@M188T229|+(NH3)|+NH3|@M190T229|+(CH3.)|@M206T229_4|-13C|@M207T229_44|-18O|-13C2|@M208T229_43|-13C3|-13C-18O	C11H12N2O2@C11H12N2O2	204.0899@204.0899	L-Tryptophan@Tryptophan	Amino acid metabolism/Amino acid metabolism	Tryptophan metabolism/Tryptophan metabolism	Tryptophan/Tryptophan	292_L-Tryptophan_M+H_Mono_205.0972_246.23_TRUE/289_Tryptophan_M+H_Mono_205.0972_246.03_TRUE	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1@InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	QIVBCDIJIAJPQS-VIFPVBQESA-N@QIVBCDIJIAJPQS-UHFFFAOYSA-N	CID6305@CID1148	CHEBI:16828@CHEBI:27897	HMDB00929@HMDB30396	C00078@C00806	205.096957346986	205.099050260504	227.843938324668	230.828205364681	66	42	21	3	1.85542819588391e-05	0.128155956404098	0.520821355701399	0.998198866843415	1.48824871732876e-13	65717144.0632845	0	M205T229_3	M
M221.0927T229	c18hyper	M221.0927T229	221.092714573592	229.198699241269		[M+H+NH3]+ 203.06	12	33	@M159T229_2|+(H2O)+(CO2)														221.09149783266	221.093922847416	227.843938324668	230.125828951771	63	42	21	0	2.37299479000778e-05	0.0912718457568059	0.38755320782903	0.995827897894547	9.88559775179935e-12	42087.4361680195	0	M205T229_3	
M137.0464T61_2	c18hyper	M137.0464T61_2	137.046396402463	61.3794379971409	[93][M]+	[M+H]+ 136.039	3	34	@M138T61|-13C														137.04564079014	137.046847354355	46.3715467933114	88.7378502302888	97	42	21	3	0.00325004680299253	0.145728362012326	0.46322107107973	0.839620621686729	0.000634207465986098	147309107.237419	0	M137T61_2	M
M177.0402T54	c18hyper	M177.0402T54	177.040179183419	54.1925511368991	[167][M]+		4	35	@M141T54|+2(H2O)|@M178T54|-13C														177.037959947562	177.042617470141	53.5772949004698	73.930905335757	73	42	21	0	4.81784265873333e-07	0.104161624911145	0.498896020771495	0.969412065575326	2.00323158596851e-07	2075870.60674692	0	M177T54	M
M189.1245T147	c18hyper	M189.1245T147	189.124487681646	147.462592565336	[200][M]+	[M+H]+ 188.12	67	36	@M143T147|+(HCOOH)|+(H2O-CO)|@M171T148|+(H2O)|@M190T147|-13C|@M191T148|-18O|-13C2|@M211T148|-Na														189.123509108289	189.125108991925	146.432610235216	148.541088523119	63	42	21	0	5.7710903086559e-07	0.147271337265449	0.252610209064757	0.987758359418989	2.12112944172036e-09	1733546.99155177	0	M189T147	M
