variableMetadata	chromato	name	chebi_id	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	mixomics_LAT	mixomics_MX2	annot_level	annot_confidence	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M723.7383T9.65	c18acqui			-0.169246782513694	0.763338837694751	0	-0.668545878201114	9.32560619612112e-05	1	-0.190805709160626	0.888255410797479	0	-0.945457555199827	2.49345394814248e-06	1	0.815203177503232	0.248281644400179	E	E	E	E	E	E	0	0	4		M724T579	723.7383	579.20448		[M+H+CF3COOH]+ 588.742	68	NA	
M723.8998T0.79	c18acqui			-0.0240264620617143	0.991621202965696	0	0.102965882120415	0.800684394570619	0	0.212478145530698	0.917939825111474	0	0.0877603993428941	0.842201206147324	0	0.196914032044305	0.610777541379166	E	E	E	E	E	E	0	0	NA		M724T47	723.8998	47.231514			176	NA	
M724.2066T15.55	c18acqui			-0.0589388165618931	0.947538884640205	0	0.0749287132523353	0.750545222829748	0	0.106529920007182	0.920923996353956	0	0.0225185851835832	0.936240863054824	0	0.274347028839734	1.04198310627174	E	E	E	E	E	E	0	0	NA		M724T933	724.2066	932.9382	[2198][M]+	[M+Na+HCOOH]+ 655.218	181	NA	
M724.2531T10.19	c18acqui			-0.00141714747345034	0.939839252972448	0	-1.30343027032395	2.80833057626306e-06	1	-0.129583187987455	0.974330332819913	0	-1.14263957633801	6.83568272028543e-06	1	0.055861233051884	0.130032160419427	E	E	E	E	E	E	0	0	4		M724T612	724.2531	611.6622			7477	NA	
M724.8775T0.79	c18acqui			0.036042155625184	0.95865922285435	0	0.287017687579864	0.164708257637205	0	0.0575310886382105	0.984214873014425	0	0.461629167728191	0.0118493425002899	1	0.294802524209988	0.0983136451059629	E	E	E	E	E	E	0	0	4		M725T47	724.8775	47.264682			176	NA	
M725.044T0.9	c18acqui			0.0209817979492186	0.971823493062905	0	0.220547504374515	0.313458536610096	0	-0.00460583249945046	0.993544136762396	0	0.222036203034831	0.30161297479401	0	0.105314002248282	0.249437377600884	E	E	E	E	E	E	0	0	NA		M725T54	725.044	53.915634			1087	NA	
M725.1346T14.59	c18acqui			-0.0299185552263452	0.95865922285435	0	-0.181355662388478	0.265986884398715	0	-0.0139148768101354	0.993544136762396	0	-0.110295362951218	0.50730043843408	0	0.222353642132198	0.0747691910414369	E	E	E	E	E	E	0	0	NA		M725T876	725.1346	875.592			76	NA	
M725.1892T14.51	c18acqui			0.0851383982199057	0.892967956827822	0	0.0180157225268207	0.918176590948777	0	0.194556128285496	0.703171384642637	0	0.133056857243915	0.496109958887183	0	0.847886702199705	1.420869173955	E	E	E	E	E	E	0	0	NA		M725T871	725.1892	870.5946		[M+H-COCH2]+ 766.182	35	NA	
M725.1893T14.77	c18acqui			-0.0715375514922076	0.899522227288934	0	-0.200237189697704	0.23699867501698	0	0.105357702351752	0.964462828346848	0	0.0497246189723981	0.881701738312777	0	0.747975711558156	0.446007348600559	E	E	E	E	E	E	0	0	NA		M725T886	725.1893	886.4646		[M+2K-H]+ 648.277 [M+H-COCH2]+ 766.184	60	NA	
M725.2093T15.56	c18acqui			-0.0843637590105786	0.869551285503473	0	-0.0450082893842918	0.773168501120303	0	0.0764521262522084	0.948329403053375	0	-0.117808657047069	0.463946247300783	0	0.918852961533638	0.815588730643551	E	E	E	E	E	E	0	0	NA		M725T934	725.2093	933.684	[2198][M+1]+		181	NA	
M725.7146T9.44	c18acqui			0.0603006241506261	0.983552183576625	0	-0.322119448304861	0.358643263695944	0	0.108225864253221	0.974330332819913	0	-0.315366256350623	0.470873680295232	0	0.553563952120178	0.505421729559664	E	E	E	E	E	E	0	0	NA		M726T566	725.7146	566.48238			380	NA	
M725.8612T0.79_1	c18acqui			0.0625125327248579	0.953251478759468	0	-0.0285011957632726	0.935151490129988	0	-0.0992558015667946	0.964462828346848	0	-0.0609669164303401	0.831683778081132	0	0.790106153118367	0.603765766050008	E	E	E	E	E	E	0	0	NA		M726T47_1	725.8612	47.198838	[2202][M]2+		176	NA	
M726.0524T10.03_1	c18acqui			-0.0615588809985592	0.872307478065683	0	-0.616578617459508	6.91883018668644e-05	1	0.191447938876866	0.78931528518059	0	-0.518349177396653	0.00748544610789295	1	0.303101152813317	1.12339305071192	E	E	E	E	E	E	0	0	4		M726T602_1	726.0524	601.5984	[2204][M]3+		3305	NA	
M726.1335T14.61	c18acqui			0.0788873345683925	0.938013536698233	0	-0.190815912701728	0.347525182183658	0	0.10601830126763	0.94777135362595	0	-0.279278095954522	0.146040055451166	0	0.11404077526747	0.90905051566273	E	E	E	E	E	E	0	0	NA		M726T877	726.1335	876.5442			3074	NA	
M726.1822T14.77	c18acqui			0.0704292241131714	0.901094781431005	0	-0.152087886435416	0.225432917144068	0	-0.00744201365057684	0.995261884282157	0	-0.0609787463940599	0.736165399145325	0	0.537001970091755	0.12221767395159	E	E	E	E	E	E	0	0	NA		M726T886	726.1822	886.4634			60	NA	
M726.1836T14.52	c18acqui			0.0349080680325908	0.949832658185252	0	0.0694201499337996	0.642924168802111	0	0.0304648268488954	0.986967026657348	0	0.175283878984011	0.264245734768608	0	0.244356927813461	0.0528918084502459	E	E	E	E	E	E	0	0	NA		M726T871	726.1836	871.3932		[M+2K-H]+ 649.251	98	NA	
M726.2029T15.37	c18acqui			0.049577319263296	0.943253516765114	0	0.0977403018675069	0.6227286755326	0	0.0147587972759702	0.986967026657348	0	-0.140765811672876	0.362220336264089	0	0.331451695146124	0.124827744688541	E	E	E	E	E	E	0	0	NA		M726T922	726.2029	921.9732		[M+Na+NaCOOH]+ 635.232	42	NA	
M726.2047T15.55	c18acqui			0.0396943017744036	0.960542437003075	0	0.0301979723784935	0.888999703691922	0	-0.113658468546102	0.854534007603468	0	0.0963145578623479	0.518651457036337	0	0.177553780765679	1.26407806418884	E	E	E	E	E	E	0	0	NA		M726T933	726.2047	933.1992	[2198][M+2]+		181	NA	
M726.2196T10.03_2	c18acqui			-0.239345329972213	0.656704242466804	0	-0.496145691279372	0.00247710444912321	1	0.00315962748729959	0.989890459617679	0	-0.488203006992922	0.0104399961563391	1	1.47412401886467	0.116265977212665	E	E	E	E	E	E	0	0	4		M726T602_2	726.2196	601.5534			3333	NA	
M726.341T8.84	c18acqui			0.0913360997898316	0.96279505772193	0	-0.412426870107028	0.144676210504104	0	-0.474088532522815	0.397165243498343	0	-0.536714063034715	0.0472613417097896	1	0.479431791660009	1.30763224781641	E	E	E	E	E	E	0	0	4		M726T530	726.341	530.15628	[2205][M]2+		156	NA	
M726.3619T0.79_2	c18acqui			0.0764834182334546	0.956253688837694	0	-0.149287485320071	0.61200134365579	0	0.00884800915799566	0.991571280366827	0	-0.286714623629026	0.20194173951392	0	0.736616051463038	0.43609220230283	E	E	E	E	E	E	0	0	NA		M726T47_2	726.3619	47.211468	[2202][M+1]2+		176	NA	
M726.3863T10.03_3	c18acqui			-0.137741968044391	0.803221567360953	0	-0.781248862883599	0.000143054811769037	1	0.0769759804106833	0.974330332819913	0	-0.6589192326452	0.00412038424078981	1	0.613146189395867	0.595737179124745	E	E	E	E	E	E	0	0	4		M726T602_3	726.3863	601.6758	[2204][M+1]3+		3305	NA	
M726.5533T10.03_1	c18acqui			-0.171633336133857	0.800055697572617	0	-0.612527490539206	0.00307733746315225	1	0.010004732225056	0.989890459617679	0	-0.391713100605285	0.107397716648614	0	1.00397155687202	0.070600308578014	E	E	E	E	E	E	0	0	4		M727T602_1	726.5533	601.5558	[2206][M]3+		3334	NA	
M726.7195T10.02	c18acqui			0.094598814268279	0.962220816343444	0	-0.633599883409257	0.00155886327069048	1	0.0967292052379864	0.95474580437376	0	-0.688029598185075	0.00148163969262634	1	0.485858594861728	0.640775887919289	E	E	E	E	E	E	0	0	4		M727T601	726.7195	601.431	[2204][M+2]3+		3305	NA	
M726.842T8.84	c18acqui			0.0452667647652731	0.991621202965696	0	-0.435239017355443	0.0681788731940302	0	-0.468614293889161	0.412836883572809	0	-0.458716219208677	0.102027608607133	0	0.303731608175828	1.04543385600955	E	E	E	E	E	E	0	0	4		M727T530	726.842	530.16822	[2205][M+1]2+		156	NA	
M726.9073T0.8_1	c18acqui			-0.0625438819979092	0.961691916996756	0	0.276764681062506	0.108044025954642	0	0.0533329730790602	0.980973084646659	0	0.319632271492662	0.0681118382287083	0	0.74402206786446	0.13369130719034	E	E	E	E	E	E	0	0	4		M727T48_1	726.9073	48.201114		[M+K]+ 687.946	21	NA	
M727.1834T14.52	c18acqui			-0.0261476414301498	0.963313257287997	0	-0.137363579660388	0.450134889374011	0	0.187833157701924	0.778123018848428	0	-0.00346262478680437	0.969778405403101	0	0.700799884931067	1.20871688177659	E	E	E	E	E	E	0	0	NA		M727T871	727.1834	870.996		[M+K+NH3]+ 671.202 [2M+Na+K]2+ 696.198	35	NA	
M727.4087T0.8_2	c18acqui			-0.0637249031797804	0.961620921291371	0	0.193461479989571	0.359754572969801	0	0.114469893527302	0.958251994413674	0	0.215648821301009	0.334055440346515	0	0.399445649872173	0.793443628536928	E	E	E	E	E	E	0	0	NA		M727T48_2	727.4087	48.251286		[M+Na+NaCOOH]+ 636.435	21	NA	
M727.9069T0.8_1	c18acqui			-0.0383570274618652	0.981877677452012	0	0.168795878156313	0.495815143668085	0	0.20191553784352	0.812983011072581	0	0.321227351660488	0.106338022541457	0	0.378849131640157	1.19436501032718	E	E	E	E	E	E	0	0	NA		M728T48_1	727.9069	48.13068			21	NA	
M728.046T7.91_1	c18acqui			0.364707654715978	0.798002907781623	0	-0.3775286878773	0.304964663389021	0	-0.129852592630144	0.974330332819913	0	-0.682929618248075	0.0339634230869942	1	1.40861942833235	0.0908861110953855	E	E	E	E	E	E	0	0	4		M728T474_1	728.046	474.33222			3088	NA	
M728.1408T14.59	c18acqui			0.0465703509075794	0.968453114280336	0	-0.111593142791344	0.650288221231959	0	-0.00465020617321521	0.99694542294447	0	0.0244505530939527	0.932261808990101	0	0.0331800040892636	0.0704941345265342	E	E	E	E	E	E	0	0	NA		M728T876	728.1408	875.5518		[M+Na+HCOOH]+ 659.148	76	NA	
M728.2022T15.55	c18acqui			-0.0517499462930537	0.962220816343444	0	0.186578605500928	0.269529381328821	0	0.0337524255745105	0.984226351753018	0	0.041642478874671	0.868140003361758	0	0.330357875802991	0.170207071442602	E	E	E	E	E	E	0	0	NA		M728T933	728.2022	933.0552		[M+2Na-H]+ 683.243 [M+K]+ 689.246	181	NA	
M728.2121T7.9_2	c18acqui			-0.0128598181675486	0.982585652334481	0	-0.403871513572604	0.257343940471412	0	-0.101983944595084	0.976972231001985	0	-0.51067296920959	0.0864400712806972	0	0.0777779011929848	0.263700587549708	E	E	E	E	E	E	0	0	4		M728T474_2	728.2121	474.26628			3089	NA	
M728.3707T0.8_2	c18acqui			-0.328456527563439	0.412076271043058	0	0.0937721864316288	0.739043394192466	0	-0.101186190377675	0.948329403053375	0	0.0922815637459529	0.673310119350929	0	2.38387730436488	0.737211052160417	E	E	E	E	E	E	0	0	NA		M728T48_2	728.3707	48.28854		[M+K+NH3]+ 672.388	21	NA	
M728.7194T9.87	c18acqui			-0.0252390660128174	0.955005089552802	0	-0.526642886466087	0.00787557581045746	1	-0.029136428844609	0.995054109066654	0	-0.478019459220627	0.011994625676108	1	0.0768631677350518	0.0196139997155621	E	E	E	E	E	E	0	0	4		M729T592	728.7194	592.29558			2872	NA	
M728.8712T0.8_1	c18acqui			-0.0704773519632038	0.892946239755237	0	-0.000584429820735366	0.979368159616159	0	-0.111915813066506	0.856446344985013	0	0.0569888524137934	0.715912849203361	0	0.620112954534123	1.23247662479322	E	E	E	E	E	E	0	0	NA		M729T48_1	728.8712	48.23931		[M+Na+NaCOOH]+ 637.896	21	NA	
M729.3726T0.81_2	c18acqui			-0.0740762844100793	0.930706336043186	0	0.00614009794046488	0.998737666344976	0	-0.168241845899834	0.812983011072581	0	0.107651465477641	0.593435583693537	0	0.607191187143513	1.18005340504916	E	E	E	E	E	E	0	0	NA		M729T48_2	729.3726	48.3351		[M+Na]+ 706.382	21	NA	
M729.7296T14.7_1	c18acqui			-0.0116614430324162	0.979844219696512	0	-0.408265890508392	0.171727564173317	0	-0.215289223637397	0.893822542789487	0	-0.441740798570873	0.077698148336686	0	0.403296707552875	1.02694545809155	E	E	E	E	E	E	0	0	NA		M730T882_1	729.7296	882.0486	[2213][M]3+		8	NA	
M729.8736T0.8_1	c18acqui			-0.157393409541994	0.838772967237623	0	-0.134796991238536	0.579836564192108	0	-0.0852340602202872	0.967361828965817	0	0.0535460820204907	0.833385715695763	0	0.962959092574982	0.538695755083904	E	E	E	E	E	E	0	0	NA		M730T48_1	729.8736	48.295206		[M+Na+NaCOOH]+ 638.894	21	NA	
M729.8831T9.67_1	c18acqui			-0.205479337751985	0.742485832683736	0	-0.70883000222115	0.00016773755969117	1	-0.0887569112341531	0.974330332819913	0	-0.594714814813941	0.00127265403314144	1	1.08040772883634	0.0820381831994345	E	E	E	E	E	E	0	0	4		M730T580_1	729.8831	580.11402	[2209][M+1]+		2873	NA	
M730.0632T14.7_2	c18acqui			0.0291873699689997	0.995740537243491	0	-0.4774943057259	0.00738365323652556	1	-0.164030204014614	0.915167570422098	0	-0.285029507778443	0.178379606346479	0	0.0785491635640976	0.779697430227057	E	E	E	E	E	E	0	0	4		M730T882_2	730.0632	882.0294	[2213][M+1]3+		8	NA	
M730.3401T0.8_2	c18acqui			0.327855757109837	0.800055697572617	0	-0.233162803161564	0.592018000375724	0	0.103793593152414	0.976196026154622	0	-0.100490483385629	0.844526224184335	0	1.12775129273801	0.254848964383157	E	E	E	E	E	E	0	0	NA		M730T48_2	730.3401	47.866428		[M+Na]+ 707.354	176	NA	
M730.3719T8.41_2	c18acqui			0.26024335883252	0.88674415422757	0	-0.440417991342507	0.302196139138407	0	-0.51106545276531	0.644228035738215	0	-0.0750207037324291	0.92638017496741	0	0.424617207080499	1.61894629235846	E	E	E	E	E	E	0	0	NA		M730T505_2	730.3719	504.76422			3581	NA	
M730.3909T9.88_6	c18acqui			0.132852448879484	0.929842111281846	0	-0.673169704029149	0.000655767616875644	1	-0.00829220234785666	0.993544136762396	0	-0.587267475213103	0.000730992917946079	1	0.418204417988894	0.482300092058789	E	E	E	E	E	E	0	0	4		M730T593_6	730.3909	592.51416	[2211][M+1]+		2874	NA	
M730.3967T14.7_3	c18acqui			-0.0679580317305888	0.913881976138778	0	-0.401319938401864	0.047635361008822	1	-0.160954774719245	0.947154974841246	0	-0.586536460317504	0.00512393955577701	1	0.422566301945331	0.293893476906007	E	E	E	E	E	E	0	0	4		M730T882_3	730.3967	881.859	[2213][M+2]3+		8	NA	
M730.5216T14.08	c18acqui			0.309067174349059	0.839073087282784	0	-0.36016672724255	0.413009402979275	0	0.0752868021616351	0.979793279828125	0	-0.275476838258241	0.450002263473652	0	0.703982147548756	0.520027028308435	E	E	E	E	E	E	0	0	NA		M731T845	730.5216	844.8072	[2208][M+2]+		52	NA	
M730.5607T9.87_1	c18acqui			-0.149969180322435	0.800055697572617	0	-0.337195386645977	0.0369217941612543	1	-0.0266128188041481	0.993544136762396	0	-0.303491009467383	0.216526092770084	0	0.947508416725174	0.101987086964836	E	E	E	E	E	E	0	0	4		M731T592_1	730.5607	592.2999	[2212][M+1]+		68	NA	
M730.6718T8.96_1	c18acqui			-0.0791206784907708	0.946833082101712	0	0.104885878020356	0.732413933741829	0	0.0632689022875486	0.974330332819913	0	0.225551184473511	0.221447291743273	0	0.59009078009602	0.0966089364618213	E	E	E	E	E	E	0	0	NA		M731T537_1	730.6718	537.34614			156	NA	
M730.7283T9.87_2	c18acqui			-0.150409065181032	0.79322200897178	0	-0.516425452770472	0.00113748198320746	1	-0.0777268076468438	0.974330332819913	0	-0.456392335455398	0.00787420780986531	1	1.08606088580896	0.269487941168744	E	E	E	E	E	E	0	0	4		M731T592_2	730.7283	592.3569	[2210][M+3]2+		68	NA	
M730.7308T14.7_1	c18acqui			0.187813037879897	0.853212321126072	0	-0.509001211870029	0.012626798625246	1	-0.301524357204933	0.608751971402267	0	-0.530921071303865	0.00868308487617122	1	1.0803318024916	1.0559906038768	E	E	E	E	E	E	0	0	4		M731T882_1	730.7308	882.0486	[2213][M+3]3+		8	NA	
M730.8468T0.8_1	c18acqui			-0.122105325799081	0.959478994989881	0	-0.40381845208325	0.530417201826391	0	-0.383855848390834	0.947154974841246	0	-0.337281834804585	0.658343746323307	0	0.487188442889231	0.660154038254042	E	E	E	E	E	E	0	0	NA		M731T48_1	730.8468	47.711376		[M+H-C6H10O5]+ 891.903	176	NA	
M731.0652T14.7_2	c18acqui			0.0392399819655438	0.98342899285724	0	-0.218357977076714	0.308629575927309	0	-0.161451118499384	0.947154974841246	0	-0.328036373368423	0.171416596406177	0	0.312526921325992	0.834746447046037	E	E	E	E	E	E	0	0	NA		M731T882_2	731.0652	881.9538	[2213][M+4]3+		8	NA	
M731.2404T9.66_5	c18acqui			-0.0180539225018705	0.95865922285435	0	-0.348793134226563	0.0200967941799536	1	0.0119504812856572	0.99002269162648	0	-0.208800280407223	0.339217840069989	0	0.453623444435998	0.12258627724086	E	E	E	E	E	E	0	0	4		M731T580_5	731.2404	579.8967	[2216][M]3+		68	NA	
M731.3989T14.7_3	c18acqui			0.041126193404919	0.984554714922414	0	-0.184188118977449	0.560891528539237	0	-0.0225927411240505	0.999189346311541	0	-0.500067213008956	0.126325450504096	0	0.493418154115599	0.371237499993421	E	E	E	E	E	E	0	0	NA		M731T882_3	731.3989	882.282		[M+Na]+ 708.408	8	NA	
M731.4073T9.66_6	c18acqui			-0.10109924318283	0.860197231898845	0	-0.364719707051679	0.0331912566590168	1	-0.108021453895168	0.974330332819913	0	-0.181335266308297	0.532134810911842	0	0.775187424343365	0.547094594036666	E	E	E	E	E	E	0	0	4		M731T580_6	731.4073	579.83238	[2214][M+1]+		68	NA	
M731.5519T9.74_1	c18acqui			-0.353635456624348	0.701292397940187	0	-0.0225394277755413	0.897707779077855	0	0.0167437954582788	0.993631574274531	0	-0.0481458609509762	0.91051725498954	0	1.60111347501299	0.154690949496549	E	E	E	E	E	E	0	0	NA		M732T584_1	731.5519	584.11938		[M+2K-H]+ 654.632	68	NA	
M731.5744T9.66_1	c18acqui			-0.085074295190612	0.884749432707332	0	-0.501121561244929	0.00694080187562527	1	-0.210299293590984	0.832008782846422	0	-0.214275219513661	0.395202963514424	0	0.698761745658787	1.26234521986697	E	E	E	E	E	E	0	0	4		M732T580_1	731.5744	579.83238	[2216][M+1]3+		68	NA	
M731.6444T7.66_1	c18acqui			-0.364855415887417	0.794377308168641	0	-0.269495979568275	0.466163996144457	0	-0.505343072180612	0.6236993481878	0	-0.37676731458509	0.382001313313492	0	1.39300666251208	1.70688335839241	E	E	E	E	E	E	0	0	NA		M732T460_1	731.6444	459.87186	[2219][M]2+		6174	NA	
M731.7195T9.74_2	c18acqui			-0.102782054373074	0.889630061272854	0	-0.16025410392173	0.456904359175947	0	-0.10825281161202	0.964462828346848	0	-0.143118199596	0.588967263428208	0	0.895679812443969	0.661101062669211	E	E	E	E	E	E	0	0	NA		M732T584_2	731.7195	584.12862		[3M+H+Na]2+ 479.823	68	NA	
M731.8868T9.74_3	c18acqui			-0.30868882783707	0.740697573794383	0	-0.157902135578407	0.530391168778424	0	-0.0282041458255495	0.987962762405322	0	0.0158038326279168	0.963689892123499	0	2.00318977403025	0.306011760449974	E	E	E	E	E	E	0	0	NA		M732T584_3	731.8868	584.29668			68	NA	
M731.8898T0.82	c18acqui			0.217065799473671	0.85323417884931	0	-0.460196194929836	0.0770798457653326	0	0.110189157936508	0.966614363565369	0	-0.378272597723605	0.146228555201444	0	0.788034418950734	0.889446176844079	E	E	E	E	E	E	0	0	4		M732T49	731.8898	49.164306		[M+H+NH3]+ 713.868	21	NA	
M731.8948T7.66_2	c18acqui			-0.149402687101869	0.903760822139612	0	-0.295938178561803	0.429049784566884	0	-0.145288620733293	0.974330332819913	0	-0.290762473624843	0.471322787576225	0	0.81636248518687	0.858656583423276	E	E	E	E	E	E	0	0	NA		M732T460_2	731.8948	459.68508	[2217][M+1]2+		247	NA	
M732.0536T9.74_4	c18acqui			-0.263537594201015	0.615101131254713	0	-0.0945560019710712	0.571038725440193	0	-0.202369255500185	0.863281569218431	0	-0.0346804850600471	0.940722655728954	0	2.01602826708998	1.11866429079758	E	E	E	E	E	E	0	0	NA		M732T584_4	732.0536	584.2173			68	NA	
M732.065T14.71	c18acqui			-0.0816583146182008	0.954917944785066	0	-0.222581561496646	0.548773012924418	0	-0.108862498982985	0.976972231001985	0	-0.499307351150049	0.127907297655708	0	0.221022766986751	0.0608667257083342	E	E	E	E	E	E	0	0	4		M732T883	732.065	882.594			8	NA	
M732.2209T9.74_5	c18acqui			-0.249521438950197	0.751950152987232	0	-0.189327605407307	0.355603999844286	0	-0.170508401461658	0.90793569957212	0	-0.0782722074594204	0.814837861355309	0	1.75592839991077	0.987058120650068	E	E	E	E	E	E	0	0	NA		M732T584_5	732.2209	584.25942	[2220][M]+	[M+H]+ 731.216	68	NA	
M732.3881T9.73_6	c18acqui			-0.152911550875986	0.869551285503473	0	0.0658730621429857	0.868806214073401	0	-0.172028094357328	0.873146861309665	0	0.106928329093071	0.661769614488054	0	1.03689432113125	1.19927295551587	E	E	E	E	E	E	0	0	NA		M732T584_6	732.3881	584.02626	[2214][M+2]+		68	NA	
M732.4067T9.67_2	c18acqui			-0.0110389781400695	0.998540782121837	0	0.165226980638501	0.495815143668085	0	0.00609756144616824	0.999189346311541	0	0.06520569004938	0.792000147737957	0	0.0190321376734121	0.0076464004033701	E	E	E	E	E	E	0	0	NA		M732T580_2	732.4067	579.96624	[2221][M]3+		2758	NA	
M732.4164T15.6	c18acqui			-0.0723258075688076	0.932413728126297	0	-0.116363164052235	0.653262630809386	0	-0.183271600786979	0.893546865922603	0	-0.0397777724399031	0.924736458632615	0	1.0088231561439	0.855484869813363	E	E	E	E	E	E	0	0	NA		M732T936	732.4164	936.2004	[2222][M]3+		11	NA	
M732.5549T9.74	c18acqui			-0.205994829893349	0.800055697572617	0	-0.0774015676951354	0.739706518519511	0	-0.178364278140544	0.902001493046844	0	-0.352719798133309	0.100648097379269	0	1.18503783496977	0.780030649737399	E	E	E	E	E	E	0	0	NA		M733T585	732.5549	584.60784			68	NA	
M732.574T9.66_1	c18acqui			-0.14964215404283	0.902152743444399	0	0.0365746531118205	0.954617003616886	0	-0.0642067212296826	0.98334591086093	0	0.166513662979044	0.679931683382177	0	1.10745859529566	0.413973227494059	E	E	E	E	E	E	0	0	NA		M733T580_1	732.574	579.71934	[2216][M+2]3+		68	NA	
M732.7411T9.66_2	c18acqui			-0.195390209465554	0.82316671187793	0	-0.159900071434114	0.562082286701924	0	0.00776012057455766	0.999189346311541	0	0.0461585206304882	0.913216628602543	0	1.34839487508513	0.0438091312962464	E	E	E	E	E	E	0	0	NA		M733T580_2	732.7411	579.85824	[2221][M+1]3+		68	NA	
M732.7526T15.6_1	c18acqui			0.104604778565099	0.957936245681013	0	-0.34645903586741	0.254065494496994	0	0.0237329419537087	0.986967026657348	0	-0.421580297124393	0.126984778425629	0	0.286332622718017	0.0988502903332391	E	E	E	E	E	E	0	0	4		M733T936_1	732.7526	936.1134	[2222][M+1]3+		11	NA	
M732.8646T0.89	c18acqui			0.0797133251487505	0.936568946795799	0	0.0511183777420854	0.872184280041254	0	-0.274414513031116	0.732173707819583	0	0.0873530123221631	0.763409845523507	0	0.740357555136929	1.28413268396637	E	E	E	E	E	E	0	0	NA		M733T53	732.8646	53.370906			7	NA	
M732.9073T9.66_3	c18acqui			-0.215881710075799	0.798002907781623	0	-0.216274846920372	0.32515110342746	0	-0.0360069440100492	0.986967026657348	0	-0.0549152716815051	0.876038952331136	0	1.56392984811721	0.142993879972135	E	E	E	E	E	E	0	0	NA		M733T580_3	732.9073	579.80952			68	NA	
M733.075T9.67_4	c18acqui			-0.29060752557865	0.766805570757956	0	-0.393513415132901	0.127022872477422	0	-0.217210363008059	0.933964838048669	0	-0.138409544877151	0.750654613483132	0	1.48703322847306	0.867283871088142	E	E	E	E	E	E	0	0	NA		M733T580_4	733.075	579.92358	[2221][M+2]3+		68	NA	
M733.085T15.6_2	c18acqui			-0.0209879680641123	0.973111387940522	0	-0.337265276522741	0.218874938632517	0	-0.0706121681142644	0.984226351753018	0	-0.328040826569993	0.327497830172857	0	0.33640216189073	0.175991279374258	E	E	E	E	E	E	0	0	NA		M733T936_2	733.085	936.273	[2222][M+2]3+		11	NA	
M733.1278T12.75	c18acqui			0.130747386222604	0.89576041754401	0	-0.128125745054165	0.686149944400409	0	0.0972719753387405	0.971530943042118	0	-0.187870817738412	0.479419423302041	0	0.68455491989926	0.823670918146779	E	E	E	E	E	E	0	0	NA		M733T765	733.1278	765.1728	[2223][M]+	[M+H]+ 732.118	36	NA	
M733.2414T9.67_5	c18acqui			-0.210891713014293	0.803221567360953	0	-0.293528850699804	0.248548018336807	0	0.0275866963780516	0.987463306815936	0	-0.220785751068828	0.466560716688012	0	1.32027708561097	0.41102785239048	E	E	E	E	E	E	0	0	NA		M733T580_5	733.2414	579.97332	[2220][M+1]+		68	NA	
M733.2547T12.73	c18acqui			0.48376879110187	0.78446957373279	0	-0.16217819769906	0.835087186093944	0	0.345924562409159	0.815356502499354	0	-0.349390550960557	0.385690076908518	0	1.0904455303339	1.16219304156124	E	E	E	E	E	E	0	0	NA		M733T764	733.2547	763.89			36	NA	
M733.4049T9.67_6	c18acqui			-0.0229990106124607	0.983552183576625	0	-0.0249518948072609	0.935151490129988	0	0.0602076486557035	0.97450078076047	0	-0.020936815578894	0.94323990194134	0	0.502705570884412	0.580558472557936	E	E	E	E	E	E	0	0	NA		M733T580_6	733.4049	580.17102	[2221][M+3]3+		68	NA	
M733.4193T15.6_3	c18acqui			-0.00376238753566405	0.988553432961516	0	-0.208731294661799	0.482182737757411	0	-0.121264037760652	0.966614363565369	0	-0.235038323641364	0.380381419423719	0	0.419952581757443	0.665652393017971	E	E	E	E	E	E	0	0	NA		M733T936_3	733.4193	936.1788	[2222][M+3]3+		11	NA	
M734.0626T14.6	c18acqui			0.0581624356138164	0.977158894848152	0	-0.390294421263246	0.0554054823695164	0	-0.0834252239114726	0.974330332819913	0	-0.218528766271094	0.33253781533028	0	0.0325638130231545	0.677513732721545	E	E	E	E	E	E	0	0	4		M734T876	734.0626	876.222			76	NA	
M734.0868T15.6_2	c18acqui			-0.0249145463007032	0.962220816343444	0	-0.335038037738251	0.120576118301049	0	-0.0739802318790659	0.980490190771163	0	-0.358466217818156	0.174697267686332	0	0.233400991056704	0.0457135788577611	E	E	E	E	E	E	0	0	NA		M734T936_2	734.0868	936.2766			11	NA	
M734.1305T12.76	c18acqui			0.145819046628983	0.892946239755237	0	-0.149448251466572	0.654965293379017	0	0.165160583482377	0.916899460282953	0	-0.198437427426432	0.435579712006794	0	0.682342259275612	1.02758248217144	E	E	E	E	E	E	0	0	NA		M734T765	734.1305	765.471	[2223][M+1]+		36	NA	
