variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval	supp_redund_samp_mean	supp_redund_is	supp_redund_repres	supp_redund_relative
M586.8545T551	hilic	M586.8545T551	586.854532374553	551.45897405744		[3M-H]- 195.955	4	2	@M489T551|+(H3PO4)|@M685T552|-(H3PO4)														-0.176386294958373	0.176650884200075	0	0.0254547719683629	0.944417690343317	0	0.000931891722489554	0.0306755900917514	0.0243897809408221	-0.0056600202070021	1.22188177780649	0.236607833082615	0.000888847737133847	E	E	E	-0.0433501804331407	0.814000448921541	0	0.0595601367607053	0.724169203835096	0	0.000524408789354164	-0.00800320750115182	0.00601762764129795	-0.0197632911457935	0.297524934022783	0.839133749146035	0.000584709970244708	E	E	E	586.853796609467	586.856800641629	550.017428581317	552.712374087944	63	42	21	0	4.13972379102031e-05	0.113633766347688	0.702554843616093	0.9930534317612	1.25912062258309e-10	658391.357841862	0	M97T551	
M684.8316T552	hilic	M684.8316T552	684.831589396188	551.53147282089			4	2	@M587T551|+(H3PO4)														-0.174258041460334	0.298530972567289	0	0.0798094990649929	0.711333470609166	0	-0.00174832632515088	0.0257409615187613	0.0209553664128552	-6.33706972235438e-05	1.04982412221135	0.00264910774213277	0.000730094849223167	E	E	E	-0.0464010058029736	0.810705351149504	0	0.128531026414709	0.452835059897512	0	-0.00189617978164531	0.000665587344661028	0.00391841645763501	-0.0107297427278973	0.19373525042174	0.455576410639947	0.000543053974228938	E	E	E	684.830648994792	684.833897395046	549.914222108344	552.790443726532	60	42	18	0	5.19102126873752e-06	0.113058158612525	0.605984783194661	0.987113563585267	2.73882488010431e-09	193028.525142945	0	M97T551	
M81.9911T1000	hilic	M81.9911T1000	81.9910844448147	1000.49418024933			30	3	@M100T1000|-(H2O)|@M128T1001|-(HCOOH)|-(H2O-CO)|@M143T1000|-(NH3)-(CO2)|@M144T1001|-(H2O)-(CO2)														-0.0025534054791656	0.947987932176672	0	-0.195760853645162	0.208382009136146	0	0.0304799586918958	0.0201646771735423	0.00446606444373256	-0.0437417673320821	0.223741360184695	1.82855262086241	1.11580758597923e-05	E	E	E	-0.0616457387341747	0.77911555824236	0	-0.054992800077148	0.783501994884651	0	0.0327533291237558	-0.00800054867114922	0.0163938521463536	-0.0247693674030178	0.810548619650231	1.0516877973178	0.000734045503254651	E	E	E	81.9909491745016	81.9913749474481	999.098789087995	1001.4577176912	63	42	21	0	0.00566369414902847	0.0781161069402446	0.432110633442838	0.995414540914693	1.58431928339222e-11	73307.4639503325	0	M167T1001	
M100.0017T1000	hilic	M100.0017T1000	100.001736467965	1000.44953054928			30	3	@M82T1000|+(H2O)|@M128T1001|-(CO)|@M143T1000|-(NHCO)|@M144T1001|-(CO2)|@M168T1001_2|-(HCOONa)|@M179T1001|-(PO3)														-0.0318652694418482	0.830033609974892	0	-0.19770216382798	0.181039039975112	0	0.0297975553407752	0.0253604088880343	0.00763471822587724	-0.0415260942376489	0.382484906343403	1.73593005229901	0.000146100565211407	E	E	E	-0.11165988132009	0.587342315661639	0	-0.0583441517876331	0.767071102561414	0	0.0348850773716515	-0.00888096186643787	0.0233857793381684	-0.0291065325787291	1.15624509680681	1.23584040872811	0.00135639326660954	E	E	E	100.001573061959	100.002091469794	996.480459301879	1004.92987682128	65	42	21	2	0.00176528615964051	0.0706750232953392	0.406739253095622	0.997048108790878	1.75636368364677e-12	1751707.03876779	0	M167T1001	
M127.9966T1001	hilic	M127.9966T1001	127.99662938364	1000.5301912975			30	3	@M82T1000|+(HCOOH)|+(H2O-CO)|@M100T1000|+(CO)														-0.0652033969405199	0.643344175385787	0	-0.231116015264687	0.119699143052101	0	0.0293828470936296	0.0241906191820348	0.0100304774435473	-0.0464151713315606	0.502507900366421	1.94030987686805	0.000288384067537598	E	E	E	-0.0956143082227836	0.659772583163953	0	-0.106685451381395	0.581488693954719	0	0.0285838660147999	-0.0115425483818999	0.0198033571967733	-0.0260287654268263	0.979122154877752	1.10516084376485	0.00110714652624216	E	E	E	127.99639603289	127.997084390689	999.005152484186	1001.53829826308	63	42	21	0	0.0104034145376097	0.0973431546738629	0.516253250640112	0.993534372733161	8.80274531003913e-11	46677.0199585872	0	M167T1001	
M139.9944T1000	hilic	M139.9944T1000	139.994377742671	1000.37885260027		[3M-2H]2- 94.0056	30	3	@M123T1001|+(NH3)|+NH3|@M143T1000|-13C3|@M144T1001|-44Ca|@M168T1001_2|-(CO)|@M183T1000|-(NHCO)|@M184T1000|-(CO2)														-0.0350821562522157	0.863236366306197	0	-0.369381608101751	0.131807312187844	0	0.0309406612365151	0.0242077629445727	0.007008813123644	-0.0440720985711063	0.351128247548045	1.84236157486019	9.16690932277628e-05	E	E	E	-0.204045086397418	0.553382946870655	0	-0.130807435802055	0.687324202680167	0	0.0357293136718611	-0.00700669248665334	0.0246176012057474	-0.0259740817112062	1.21714911774757	1.10283901634415	0.00142875492988688	E	E	E	139.994173293168	139.994888498279	998.804077239818	1001.07912683217	57	42	15	0	5.11452022386522e-05	0.0890659146637233	0.288973888146604	0.984540350795534	6.77681463699618e-09	19573.9257954716	0	M167T1001	
M140.9783T1001	hilic	M140.9783T1001	140.978283681444	1000.62178380383		[M+Cl]- 106.01	30	3	@M123T1001|+(H2O)|@M163T1000|-Na|@M185T1001|-(CO2)														0.0105575686351642	0.987040766857595	0	-0.10857941009138	0.353834417536083	0	0.026582568592527	0.0177705859119338	0.00245628156272266	-0.0350164888702945	0.123055048749105	1.46380670929623	-6.89504903181742e-05	E	E	E	-0.0790000284396477	0.624985036745199	0	0.0126964928752216	0.920774295635497	0	0.0323655043059451	0.000273897147316633	0.0198798320899079	-0.019997347517721	0.982903244185791	0.849071598031537	0.00122670529067351	E	E	E	140.9780552574	140.978787012945	998.314604119217	1002.02658564927	61	42	19	0	0.0536579520554791	0.0597861464136579	0.471149967120598	0.947868532185312	2.7773925977518e-06	299661.784099856	0	M167T1001	
M143.0075T1000	hilic	M143.0075T1000	143.007531544924	1000.42354415379			30	3	@M82T1000|+(NH3)+(CO2)|@M100T1000|+(NHCO)|@M140T1000|+13C3|@M231T1001_1|-4Na														-0.0464112365967253	0.748412331731976	0	-0.195654002037347	0.173317615213675	0	0.0295887270631875	0.0260101775947349	0.0089098327663258	-0.042636623832549	0.446365726977689	1.7823539150086	0.000218333646420934	E	E	E	-0.115855254317275	0.565884948458589	0	-0.0545602577452371	0.783620594698375	0	0.0343988573629023	-0.0103483680281942	0.0242066534673997	-0.0307257359839914	1.19683094486834	1.3045905077913	0.00142234294391376	E	E	E	143.007303748586	143.00803056304	999.005152484186	1001.23607247399	63	42	21	0	0.00791166620494601	0.0769616874732037	0.452045890493204	0.996669467281333	3.2092742708466e-12	365956.290522854	0	M167T1001	
M143.9915T1001	hilic	M143.9915T1001	143.991527539505	1000.54228591301			30	3	@M82T1000|+(H2O)+(CO2)|@M100T1000|+(CO2)|@M140T1000|+44Ca|@M166T1000|-Na|@M179T1001|-Cl|-(Cl.)														-0.0605803808208343	0.683776923499439	0	-0.18490269897147	0.202636032981921	0	0.0284682455442917	0.028243572502691	0.0106433019245676	-0.0405716085230522	0.533209244842175	1.69602934728745	0.000278290033443522	E	E	E	-0.128572505363351	0.52286265750501	0	-0.049587338061901	0.809414119343993	0	0.0355591531064336	-0.00856689634559509	0.025630072895637	-0.0300852747275565	1.26720797660201	1.27739702815623	0.00158808974119974	E	E	E	143.991307838245	143.992042245065	997.09528707387	1001.23607247399	64	42	21	1	0.00119814679969241	0.071701790413588	0.421147432100926	0.997388252962598	9.52828479834479e-13	1428200.25127667	0	M167T1001	
M150.9625T1001	hilic	M150.9625T1001	150.962516972199	1000.62178380383			30	3	@M169T1001_2|-(H2O)														-0.0398423520163043	0.736641723637757	0	-0.114404443933047	0.28353973216299	0	0.0260981383486313	0.0207397478481056	0.00910555218499366	-0.0423098920934128	0.456170898734393	1.76869543218187	0.000273386277868948	E	E	E	-0.0491292747102143	0.755613756069071	0	-0.0387942206593586	0.793910901695174	0	0.0213756249146824	-0.0128596964516631	0.0157800683631426	-0.0246206518228148	0.780201780249461	1.04537345111647	0.00085432067835238	E	E	E	150.962262296346	150.963053648791	998.451353105463	1001.69967970105	63	42	21	0	0.0160366178117866	0.11663339298466	0.966859386283911	0.981541536848246	1.63613980018946e-08	334225.644601089	0	M167T1001	
M162.9602T1000	hilic	M162.9602T1000	162.960214975312	1000.39126993448		[M-H-CH3]- 178.987	30	3	@M141T1001|+Na														-0.0206050729261236	0.883306333309398	0	-0.114885662946236	0.380363943702971	0	0.0268130709839762	0.0196651428285438	0.00542725780571417	-0.0386895897416066	0.271895325027738	1.61735464836186	0.000113950546438842	E	E	E	-0.0748706897536415	0.660948395570768	0	0.0499965116845402	0.743685078499962	0	0.0295167736013343	-0.00456697246156813	0.0189755793949772	-0.023731011852821	0.938194973844702	1.00760003990151	0.00107450126531905	E	E	E	162.959954417612	162.960804841633	999.005152484186	1001.75792417198	63	42	21	0	0.00663391142568244	0.0599924943131457	0.405816456507662	0.979664426769707	2.64701259451879e-08	299621.424518533	0	M167T1001	
M165.9734T1000	hilic	M165.9734T1000	165.973439014055	1000.33953173275			30	3	@M123T1001|+(NHCO)|@M144T1001|+Na|@M168T1001_2|-(H2)|@M183T1000|-(NH3)|-NH3|@M184T1000|-(H2O)|@M226T1000|-(NH3)-(CONH)|@M227T1000|-(NH3)-(CO2)|@M228T1000|-(H2O)-(CO2)|@M230T1000|-(SO2)														-0.0501611447171086	0.831472544144852	0	-0.332263731149112	0.165172471483297	0	0.030281008701419	0.0245576990218843	0.00753816771097441	-0.0433218900858292	0.377647908623585	1.81100034335045	0.000134007602538366	E	E	E	-0.203227152058084	0.553382946870655	0	-0.106293183786111	0.744521832581215	0	0.0345508675290877	-0.00807632401655548	0.0249038336230265	-0.027421868749056	1.23130108695246	1.16431091169163	0.00142847018918512	E	E	E	165.973168551458	165.974013178611	998.778242667286	1000.99963211191	62	42	20	0	2.16205685136141e-06	0.121125135600883	0.404310536029105	0.989213033348953	1.12959638863002e-09	462555.231798922	0	M167T1001	
M166.9575T1001	hilic	M166.9575T1001	166.957480363443	1000.5301912975	[133][M]-	[M-H]- 167.965	30	3	@M123T1001|+(CO2)|@M168T1001_1|-13C|@M169T1001_1|-18O|-13C2|@M185T1001|-(H2O)|@M189T1001|-Na|@M228T1000|-(NH3)-(CO2)														-0.0400722778945308	0.714831343231568	0	-0.0891830994526366	0.362079623228924	0	0.0250616757370601	0.027104332268909	0.010419018161495	-0.0348442243760542	0.521973053593835	1.45660547551815	0.000319663526946866	E	E	E	-0.0767951239394051	0.565884948458589	0	-0.023721635080566	0.861623199325745	0	0.0335079747120349	-0.00822785098314587	0.0246196308205695	-0.0288968581511584	1.2172494664318	1.22693779796306	0.00160142666463975	E	E	E	166.957192181178	166.958062622023	998.451353105463	1002.10788088564	63	42	21	0	0.0145687686691203	0.0694565252364202	0.702783193410468	0.972100992645111	1.27025925603112e-07	10007507.0428303	0	M167T1001	M
M167.989T1001_2	hilic	M167.989T1001_2	167.989022349244	1000.51024282449			30	3	@M100T1000|+(HCOONa)|@M140T1000|+(CO)|@M166T1000|+(H2)														-0.0572397040863155	0.801882725706029	0	-0.339173359275714	0.146102206247504	0	0.0304455788316024	0.0219182223593854	0.00786870262911085	-0.0474190041621246	0.394207081269687	1.98227345687843	0.000156134991854748	E	E	E	-0.184568487412518	0.584026192619082	0	-0.106796250019634	0.742810528854502	0	0.030979308089125	-0.00666961027372132	0.0248302057218627	-0.0219123139275316	1.2276607592782	0.930379560915799	0.00131252804865337	E	E	E	167.988766996813	167.989637978218	999.023020105446	1001.29016479015	58	42	16	0	3.11274806106929e-05	0.133911405092077	0.442370715357273	0.98613655271209	3.94044674714813e-09	32071.5620717117	0	M167T1001	
M168.9731T1001_2	hilic	M168.9731T1001_2	168.973105679365	1000.93482624875	[138][M]-		30	3	@M151T1001|+(H2O)|@M191T1001_2|-Na|@M213T1001|-(CO2)														-0.0313664381320891	0.802195908027497	0	-0.115260523174285	0.294316831010405	0	0.0259931257866265	0.0189429759012426	0.00861569915546495	-0.0432125394750577	0.431630190802792	1.80642912096702	0.000209229150338757	E	E	E	-0.0354234243379281	0.830361454632175	0	-0.014099104973063	0.932191904960329	0	0.0202682256463028	-0.0107242150873801	0.0134085485948486	-0.0218825170665635	0.662948552789343	0.929114409708315	0.000601031774708848	E	E	E	168.972838945872	168.973712346798	998.513431009744	1001.94691093143	63	42	21	0	0.0335858045576264	0.0814466845690885	0.664243103931676	0.973184999212124	1.04383189623668e-07	214552.225010655	0	M167T1001	
M178.9631T1001	hilic	M178.9631T1001	178.963056257256	1000.60689280228			30	3	@M100T1000|+(PO3)|@M144T1001|+Cl|+(Cl.)|@M185T1001|-Li														-0.0535800168696134	0.654028315453035	0	-0.0950583554624131	0.381600111094385	0	0.0240926857647766	0.0268852548175119	0.0118092028985172	-0.0354960413992999	0.59161867288306	1.48385361382793	0.000363286159762688	E	E	E	-0.0894693949159659	0.536373350049372	0	0.000512975045459996	0.980349941425972	0	0.0310124587984118	-0.00636286942807936	0.0262055659530507	-0.0269483295551168	1.29566163710478	1.14420481113143	0.00163087074588416	E	E	E	178.962761508714	178.963720253238	998.314604119217	1001.33238219612	63	42	21	0	0.0376179521393627	0.077912434798792	0.680772871145253	0.98636636380211	3.62589320505372e-09	81321.2666171511	0	M167T1001	
M183T1000	hilic	M183T1000	182.999979942454	1000.33428254984			30	3	@M123T1001|+(NH3)+(CONH)|@M140T1000|+(NHCO)|@M166T1000|+(NH3)|+NH3|@M226T1000|-(NHCO)|@M227T1000|-(CO2)														-0.0591088183415351	0.80865410439278	0	-0.351570157360914	0.154256006374	0	0.0298813681461798	0.0235748964604627	0.00778080812682544	-0.0441673110327625	0.389803733368675	1.84634177517945	0.000152168077889419	E	E	E	-0.204055982580165	0.565884948458589	0	-0.111464750845638	0.744016926983923	0	0.0341782090762061	-0.00608402648149483	0.0245462522530757	-0.0243508136785471	1.21362146637038	1.03391633640862	0.00137348577513837	E	E	E	182.99968185595	183.000625143741	998.314604119217	1000.96869183723	63	42	21	0	6.43214185502809e-06	0.117294772278091	0.374943461959046	0.988759368297538	1.38691693340241e-09	155471.319761747	0	M167T1001	
M183.984T1000	hilic	M183.984T1000	183.984019891806	1000.42354415379		[M-H+NH3]- 167.965	30	3	@M123T1001|+(NH3)+(CO2)|@M140T1000|+(CO2)|@M166T1000|+(H2O)|@M206T1000|-Na|@M226T1000|-(CH2N2)|@M227T1000|-(NHCO)|@M228T1000|-(CO2)														-0.0283588026212875	0.881464463629174	0	-0.363653095936964	0.140446878197542	0	0.0312322932490502	0.0229452228097973	0.00656715714478749	-0.0454242389157821	0.329002120465007	1.89888557747445	7.36459071971613e-05	E	E	E	-0.176103956621525	0.612440139471843	0	-0.110067235060118	0.743685078499962	0	0.0347674985083713	-0.00657568949833662	0.0224612640599544	-0.0249756158461569	1.11053499914874	1.06044494348693	0.00120519873381007	E	E	E	183.983729879007	183.984688692944	999.005152484186	1001.07912683217	63	42	21	0	2.7596758883183e-06	0.0958145229663334	0.315569924922273	0.986316607256685	3.69223437923095e-09	362775.152099971	0	M167T1001	
M185.9714T1001	hilic	M185.9714T1001	185.971403094871	1000.75707813068	[172][M+1]-		30	3	@M185T1001|+13C														-0.0208389802050775	0.844996332856424	0	-0.0935278008280278	0.324589131511119	0	0.0273516219045274	0.0240803652132379	0.00811302758123138	-0.0388999438489216	0.406447298087701	1.6261481557508	0.000177015320749199	E	E	E	-0.0667256817748338	0.608885287382172	0	0.0059720940709731	0.950041485844927	0	0.033418359786613	-0.000916363930813658	0.0220368729184402	-0.0226761747653572	1.08955215442895	0.96281248941652	0.00139277093512128	E	E	E	185.971125573976	185.972075077745	999.005152484186	1002.10788088564	63	42	21	0	0.0254805029192274	0.0361155750175715	0.385632934995179	0.979922242725312	2.48449410238036e-08	94414.1129413155	0	M167T1001	
M189.9428T1001	hilic	M189.9428T1001	189.942799964633	1000.5889853557	[184][M+1]-		30	3	@M168T1001_1|+Na|@M189T1001|+13C|@M191T1001_1|-13C|-15N														-0.0182769253619917	0.878363425498635	0	-0.113457204995317	0.310466981282289	0	0.0286225583406201	0.0226599532651229	0.00667353143987784	-0.0407221816390877	0.334331270944599	1.70232380868559	0.000121832267410476	E	E	E	-0.0766661632852248	0.597153973903238	0	-0.0325560494891697	0.823581355934469	0	0.0320769943017585	-0.00942469694343519	0.0240332863414812	-0.0288145006195708	1.18825928743533	1.22344096215056	0.00141465010855859	E	E	E	189.942479611429	189.943476945721	999.005152484186	1001.82175928372	63	42	21	0	0.0026953619583807	0.0546185045770548	0.462384747707539	0.985763583752003	4.49698311950759e-09	122966.908821959	0	M167T1001	
M190.9437T1001_1	hilic	M190.9437T1001_1	190.943696721806	1000.60689280228	[184][M+2]-		30	3	@M169T1001_1|+Na|@M189T1001|+18O|+13C2|@M190T1001|+13C|+15N|@M206T1000|-(CH3.)|@M250T1000|-(CH3COO.)														-0.023318380977047	0.844996332856424	0	-0.108365958735634	0.315150642695641	0	0.0288392741667836	0.0245759004602344	0.00742456925789774	-0.0402089227122218	0.371956841527158	1.68086786364394	0.000162751018985255	E	E	E	-0.0699656788281473	0.615825903722045	0	-0.0228230488564076	0.88011865087534	0	0.0327236000549902	-0.0117299540278864	0.0219174816693613	-0.0338589309514095	1.08364918475011	1.43762349406973	0.00133840736531615	E	E	E	190.943395556159	190.944363296075	998.604382134964	1001.69967970105	63	42	21	0	0.00111534143611392	0.0667640613741551	0.595727939010055	0.981615077938424	1.60400340903405e-08	64263.3316248921	0	M167T1001	
M190.9551T1001_2	hilic	M190.9551T1001_2	190.955106223995	1000.62659668168		[3M+2Cl]2- 103.995 [3M+2Cl]2- 103.995	30	3	@M169T1001_2|+Na|@M235T1001|-(CO2)														-0.0447130619313896	0.740933307977169	0	-0.140850576087288	0.254029643202996	0	0.026990464575411	0.0197757769944038	0.00894099684231631	-0.0449799795198317	0.447926988092226	1.88031404430706	0.00025031161606654	E	E	E	-0.0585234213080525	0.742284450253499	0	-0.0369181512607284	0.82744892899697	0	0.0218544679010294	-0.0106358223058525	0.0169186969555415	-0.0226373935614688	0.836498117780384	0.961165870097138	0.00086013571656241	E	E	E	190.954785225553	190.955767135169	998.778242667286	1001.4577176912	63	42	21	0	0.00600319392734932	0.0923877787721902	0.61737118074249	0.98482135784595	6.18581084453346e-09	169394.926312326	0	M167T1001	
M205.966T1000	hilic	M205.966T1000	205.965973506193	1000.30474794312			30	3	@M184T1000|+Na|@M189T1001|+(NH3)|+NH3|@M191T1001_1|+(CH3.)|@M249T1000|-(NHCO)|@M250T1000|-(CO2)														-0.0225254442417757	0.908696885494779	0	-0.494414990176715	0.145413465466103	0	0.0311099545577866	0.0220188517468329	0.00567453732372232	-0.0447618602932357	0.284283559994343	1.87119592888148	4.19779435909908e-05	E	E	E	-0.24151616288917	0.608885287382172	0	-0.158642056319312	0.728982172049535	0	0.0339331915997288	-0.00651762509506274	0.0229803505170926	-0.0240739713163498	1.13619979150848	1.02216182813369	0.00121090650791532	E	E	E	205.965687221179	205.966741968305	998.451353105463	1000.99963211191	60	42	18	0	7.97024053988925e-06	0.179862048964287	0.417435348852346	0.972371968375446	1.21030984504006e-07	125413.279870933	0	M167T1001	
M206.95T1001	hilic	M206.95T1001	206.950044731221	1000.6406927998	[218][M]-	[M+Cl+NaCOOH]- 103.995 [M+Cl+NaCOOH]- 103.995	30	3	@M185T1001|+Na|@M189T1001|+(H2O)|@M208T1001|-13C|@M250T1000|-(NHCO)|@M251T1001|-(CO2)														0.00383458304072803	0.956401285845511	0	-0.244501679614221	0.139126925622686	0	0.0285882633318715	0.0223051512695259	0.00432451629599809	-0.0370393520610614	0.216650066383464	1.5483691770411	-1.56085416478467e-05	E	E	E	-0.130451771762871	0.594618452436208	0	-0.0560001082628041	0.819643538695493	0	0.0351719105229584	-0.00361395222909496	0.0219746251653636	-0.0237615498594603	1.08647448666166	1.00889665956944	0.00129659724116624	E	E	E	206.949724754559	206.950785852119	998.451353105463	1015.41512850656	65	42	21	2	0.0886186935767874	0.105927237175446	0.542664078640396	0.983484617327117	9.41243071288618e-09	955407.184472898	0	M167T1001	
M207.9533T1001	hilic	M207.9533T1001	207.9533073979	1000.6694874652	[218][M+1]-		30	3	@M207T1001|+13C														0.0478579658633294	0.904486323179078	0	-0.22820410931477	0.195129492452535	0	0.0266804442671142	0.0203120753539658	0.0017209438514631	-0.0310221642576156	0.0862160237450661	1.29683054018903	-0.000183631659730404	E	E	E	-0.103988468321075	0.711629433751135	0	-0.0566147452050902	0.840659072286797	0	0.0343013182969401	-0.00947121390118508	0.017969112591924	-0.0279511694789574	0.888433009990461	1.18678460307386	0.000887620342858759	E	E	E	207.952965208016	207.954105092867	999.157504294796	1002.07974643792	61	42	19	0	0.00479244771899542	0.14951125584495	0.70033914055059	0.986876656824859	2.99881852775763e-09	14620.580224233	0	M167T1001	
M212.9631T1001	hilic	M212.9631T1001	212.963083997582	1000.89274147924		[M-H+HCOOH]- 167.965	30	3	@M169T1001_2|+(CO2)|@M235T1001|-Na														-0.0658717997556817	0.514462339852052	0	-0.0917056778159147	0.348965262187218	0	0.0231694543380545	0.0285798774628257	0.0159310164072423	-0.0385800886346842	0.7981137139844	1.61277713473444	0.000503014074118322	E	E	E	-0.0685167464499941	0.642634900990822	0	-0.0221634124026355	0.893029228048769	0	0.0229039149735339	-0.00997449680902291	0.0192613453208662	-0.0256474906961377	0.952323878674666	1.08897221951916	0.001214488111026	E	E	E	212.962722214414	212.963849868307	999.023020105446	1002.02658564927	63	42	21	0	0.0181975414199949	0.101754240650685	0.900509455030491	0.988203078681733	1.76415135654065e-09	53414.8898743033	0	M167T1001	
M226.006T1000	hilic	M226.006T1000	226.00604817016	1000.42354415379		[M+Cl]- 191.035	30	3	@M166T1000|+(NH3)+(CONH)|@M183T1000|+(NHCO)|@M184T1000|+(CH2N2)														-0.0426707822132197	0.858974495284076	0	-0.383804360334464	0.153199445382503	0	0.0303751002524699	0.0219943731744156	0.00634689752201584	-0.044298703871329	0.317967531015262	1.85183443663273	0.000101032064075805	E	E	E	-0.182785157056905	0.637250666584106	0	-0.15804918267486	0.66942576543708	0	0.0336934939017843	-0.00591612051603784	0.0195066006552152	-0.0238874431624532	0.964449849492495	1.01424198988682	0.00112039427464623	E	E	E	226.005669595215	226.006865534199	999.086776997221	1001.75792417198	55	42	13	0	9.0392491302278e-05	0.137073620316315	0.419630512597688	0.981760444830333	1.54196136460439e-08	11048.9178446414	0	M167T1001	
M226.9901T1000	hilic	M226.9901T1000	226.990055275393	1000.37885260027		[M-H+CF3COOH]- 94.0056	30	3	@M166T1000|+(NH3)+(CO2)|@M183T1000|+(CO2)|@M184T1000|+(NHCO)|@M249T1000|-Na														-0.0503402408138509	0.832328542819815	0	-0.338015323503758	0.162216521161275	0	0.0293137343383391	0.0242595405996866	0.00738421787780983	-0.041507215746671	0.369935313898091	1.73514086804192	0.000132804625765338	E	E	E	-0.206408245933074	0.565811019498977	0	-0.0970816668676662	0.780128567231596	0	0.0334858139065012	-0.00681203887451444	0.0243583593061137	-0.026208777653979	1.20433161994243	1.11280402090313	0.0013849647500132	E	E	E	226.989663434734	226.990891169153	998.932436956996	1001.28231961841	57	42	15	0	3.45797700268349e-05	0.149361481135803	0.497729008066363	0.983188016090374	1.02834148876877e-08	28915.9879919819	0	M167T1001	
M228.9321T1000	hilic	M228.9321T1000	228.932054943442	1000.4718553993	[257][M]-	[M-H-CO2]- 273.929	30	3	@M230T1000|-13C|@M231T1001_1|-18O|-13C2|@M257T1001|-(CO)|@M272T1000|-(NHCO)|@M273T1001|-(CO2)|@M297T1001_2|-(HCOONa)														-0.0123760103178903	0.904486323179078	0	-0.163629921240979	0.218357194205986	0	0.0300880017673837	0.0202883176532088	0.00512998634033727	-0.0439450156885396	0.257002588291513	1.83704908402689	6.47760490928182e-05	E	E	E	-0.0783033739163166	0.664002505554493	0	-0.0290514636851213	0.87768141894991	0	0.0317359883877024	-0.00864444871535167	0.0206832448310468	-0.0266084496584691	1.02262576226916	1.12977377887929	0.00110888950763968	E	E	E	228.93170672495	228.932841341453	998.451353105463	1004.28694959338	64	42	21	1	0.0223594342184394	0.0633530141690955	0.412468282076687	0.99003222313138	7.62102619736658e-10	1967293.56917349	0	M167T1001	
M228.9579T1001	hilic	M228.9579T1001	228.957930008174	1000.82048412517	[258][M]-	[2M-2H+Na]- 103.995 [2M-2H+Na]- 103.995	30	3	@M230T1001|-13C|@M251T1001|-Na|@M273T1001|-2Na														-0.0727472159912672	0.503319964702319	0	-0.0936880887251696	0.366109454693855	0	0.0193605227081158	0.0317488930017248	0.0153502815334236	-0.0262342538881061	0.769019997981885	1.09667982409761	0.000506671412868536	E	E	E	-0.101468709503497	0.472546804817945	0	-0.0422928818224158	0.762248655337077	0	0.0352853510220798	-0.00372626414058029	0.027486510166898	-0.025452189544183	1.35899437642157	1.08067988669649	0.00190192117006218	E	E	E	228.957559857869	228.958720991633	998.451353105463	1012.46463387459	66	42	21	3	0.0733956475623286	0.0730598115259701	0.67130133604678	0.984302856224192	7.31067844580271e-09	1680267.0613125	0	M167T1001	
M229.9354T1000	hilic	M229.9354T1000	229.935437571577	1000.44953054928	[257][M+1]-		30	3	@M166T1000|+(SO2)|@M229T1000|+13C|@M231T1001_1|-13C|-15N|@M274T1001|-(CO2)														0.00181721300027426	0.966061618265287	0	-0.160062111527186	0.250439352391905	0	0.0302731169423994	0.0183585139637771	0.00331015662540518	-0.0433935095486306	0.165832570291698	1.81399427716698	-9.0386191419121e-06	E	E	E	-0.0760531178344444	0.687290511410334	0	-0.0176188072898871	0.938189649104675	0	0.0318949278159661	-0.00549903326642322	0.0187720679189824	-0.0230078994767589	0.92813291250134	0.976897258937418	0.00099021355256777	E	E	E	229.935019875945	229.936259468494	998.778242667286	1001.88405400659	63	42	21	0	3.06952988769549e-05	0.0591838047995195	0.365095231913216	0.988969071963794	1.26272724180167e-09	32582.1804437035	0	M167T1001	
