variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M353T423	M352.7186T423	352.718646920474	352.71557878047	352.720310342892	422.557149072246	422.018197266348	423.147214695204	18	6	9	3	[805][M+1]2+		36													
M353T300	M352.7219T300	352.721937872303	352.719845926125	352.727871929117	299.932835766195	281.712693216416	300.698834839901	42	29	12	0		[M+2H-CO]2+ 731.425	8													
M353T752	M352.7949T752	352.794936001984	352.792947361521	352.795224518023	752.325814311316	747.874490439572	758.919045137702	7	1	3	3			1172													
M353T868	M352.8039T868	352.803876716494	352.802146449163	352.804832133931	868.010480606015	844.034006705829	883.588603400889	56	37	12	2			1819													
M353T247_1	M352.8874T247_1	352.887421690408	352.885406775553	352.888235307345	246.750324114891	245.84978206767	247.545606941527	59	41	18	0			57													
M353T307	M352.8876T307	352.887580209495	352.886233458686	352.88842844595	307.456279509442	306.398020113136	307.946186940877	40	27	13	0		[M+H]+ 351.883	102													
M353T916	M352.8998T916	352.899832494498	352.898098055771	352.900798770701	915.858870446574	895.655131940657	941.66820915032	68	40	20	3		[M+H-HCOOH]+ 397.899	70													
M353T253	M352.8995T253	352.899548949756	352.897817167727	352.900170562704	253.125462759654	251.644306002238	253.8060386074	34	22	12	0		[M+H]+ 351.894	50													
M353T565	M352.985T565	352.985037138006	352.983879830574	352.985824936175	565.033503742737	564.126974204354	565.846443266064	45	32	13	0		[M+Na]+ 329.996	1094													
M353T103	M353.0761T103	353.076076320681	353.074424780112	353.077013654515	102.731199865582	101.80384445758	104.243530818413	28	15	13	0			48													
M353T51	M353.086T51	353.086006899725	353.084280840496	353.087014078707	51.2543501568827	50.6743129319945	51.9081073883663	52	31	21	0			4													
M353T384	M353.1011T384	353.101095719079	353.099264463471	353.1019544147	383.924426874811	382.991344469505	384.445506289295	39	26	13	0		[M+K+NaCOOH]+ 246.149 [M+Na+NaCOOH]+ 262.131	86													
M353T100	M353.1028T100	353.102819655025	353.100939821687	353.103951167612	99.6785612074436	98.7813843400624	100.355655269516	63	42	21	0	[795][M+3]+		48													
M353T301	M353.1175T301	353.117482551396	353.115628664745	353.118068360801	301.422446707155	300.871267143599	301.941502212689	66	42	21	3	[797][M+3]+		8													
M353T64	M353.1359T64	353.135856535043	353.134021906681	353.136894073076	63.6320930256182	63.23212584062	64.2241548038023	60	40	20	0			3													
M353T270	M353.1367T270	353.136706244186	353.135015927362	353.137484000245	270.24866196374	269.791838799464	270.872387242226	26	22	4	0			3700													
M353T88	M353.1473T88	353.147252732775	353.145352906543	353.148506270275	87.9692174681473	87.2637366551459	88.7520740557662	62	41	21	0	[801][M+2]+		38													
M353T271	M353.1558T271	353.155752429154	353.153811402939	353.156466106922	270.79077130075	269.711308907519	271.514393009396	41	31	10	0			3701													
M353T43	M353.1576T43	353.157634788143	353.155908763944	353.158372343645	43.1615165213916	42.662652889991	43.4891876715949	27	15	12	0		[M+H]+ 352.145	4													
M353T209	M353.1658T209	353.165788005011	353.164238594039	353.166450024824	208.796996794078	206.081026655658	210.602249138492	32	24	8	0			3632													
M353T419	M353.1884T419	353.188413491654	353.186635391302	353.189129201935	419.056171953287	418.329001400318	419.557737253402	30	21	9	0		[M+Na]+ 330.2	52													
M353T247_2	M353.2217T247_2	353.221693858206	353.218627007535	353.222732907149	246.616898628903	245.667171904703	254.297818535762	54	39	12	0			57													
M353T278	M353.217T278	353.216953262974	353.214751144223	353.21889144939	277.52889756294	276.203361709245	279.403121969319	32	23	9	0		[M+2H]2+ 704.404	100													
M353T482	M353.2307T482	353.23065131016	353.228771111666	353.232804411209	482.010318161169	466.821267444921	483.565851149161	72	41	18	0	[807][M]+	[M+K]+ 314.262	39													
M353T504	M353.2303T504	353.230267291033	353.228567717319	353.231368615975	504.488299972499	503.820076533819	505.482709684201	30	24	6	0	[808][M]+		1053													
M353T435	M353.2329T435	353.232854427293	353.230835575124	353.235469341215	435.197681403993	434.662196100249	436.064620045341	63	42	21	0	[809][M]+	[M+H-C2H4]+ 380.245	42													
M353T499	M353.2479T499	353.24794863622	353.24604176612	353.249942671051	499.389141284271	498.713338653894	500.385970433149	46	29	17	0			1054													
M353T667	M353.3104T667	353.310445149105	353.308841021777	353.311134615971	666.929781150802	666.479690962219	667.342126832651	26	14	12	0	[806][M+1]+		1011													
M353T256	M353.4487T256	353.448709716329	353.446773806773	353.452761616204	256.275212560442	254.511185038839	263.394621120931	63	42	15	0		[M+2Na]2+ 660.927	50													
M354T329	M353.5876T329	353.587573974232	353.585963060608	353.588793553699	328.998631576165	326.114297694489	334.208615621952	31	25	6	0			3928													
M354T253	M353.6644T253	353.664393599136	353.662526540755	353.665115704523	253.483626881066	250.814487980288	255.105200414031	37	20	17	0		[M+H+CF3COOH]+ 218.668	50													
M354T191	M353.6815T191	353.681540447921	353.679927698035	353.687665337581	190.698039399414	174.131217761884	201.215325689783	38	25	5	0		[M+Na]+ 330.696	62													
M354T256	M353.6991T256	353.699113270193	353.693651857806	353.700296141206	256.171380578303	238.074604727815	257.134295970893	49	34	14	0		[M+Na+NH3]+ 313.678 [M+H-NH3]+ 369.725	50													
M354T278_1	M353.7366T278_1	353.736641369364	353.734840000927	353.737499366612	278.360809964369	277.207455909479	279.299029410882	62	42	20	0	[810][M]2+		77													
M354T131	M354.0277T131	354.027716398076	354.025721413561	354.028514678928	130.633487179124	129.619328907273	131.536203693238	53	36	17	0			81													
M354T417	M354.0549T417	354.054852144713	354.053480165624	354.055699663608	416.527164407713	413.456818523079	418.178203053921	27	23	4	0		[M+Na]+ 331.073	52													
M354T156	M354.0808T156	354.080771837683	354.07899357014	354.081802774722	155.893911405068	155.076222090371	156.465653109449	62	41	21	0	[811][M]+	[M+Na]+ 331.094	87													
M354T98	M354.08T98	354.080040487195	354.078406504753	354.081410869854	97.7229484873602	96.7814116060002	98.2048939217399	45	33	12	0		[M+Na+K]2+ 646.212	48													
M354T121_1	M354.1061T121_1	354.106120570062	354.104239708642	354.106870508252	120.592705861994	119.384936088658	123.146423609116	41	29	12	0		[M+K]+ 315.142 [M+H-C2H4]+ 381.131	41													
M354T301	M354.1211T301	354.121141136945	354.119048492357	354.122085137956	301.360005709525	300.734472415912	302.522731818131	63	39	21	3		[3M+K]+ 105.058	8													
M354T81	M354.1305T81	354.130500352633	354.122921860341	354.132672923825	81.4400798808891	64.1623791193088	89.5320679493206	83	41	19	0		[M+H-C5H8O4]+ 485.165	55													
M354T105	M354.1293T105	354.129335956467	354.127655085735	354.130734564583	104.755311960504	103.837253479447	105.637303028406	50	30	20	0		[M+Na]+ 331.14	92													
M354T121_2	M354.1311T121_2	354.131073704766	354.129519595652	354.131736880072	120.641992357005	119.520647363609	121.846477686502	30	18	12	0			41													
M354T88	M354.1506T88	354.150590428974	354.148483346996	354.151346226803	87.8822830589948	87.2770300795774	88.5314695462579	49	34	15	0	[801][M+3]+		38													
M354T251	M354.2161T251	354.216056144269	354.21423463958	354.216756839074	251.241108155374	244.492003932843	252.248460218449	30	21	9	0			2976													
M354T435	M354.2359T435	354.235927064876	354.233936076607	354.236925890275	435.259171785912	434.137614707998	435.942940284757	54	39	15	0	[809][M+1]+		42													
M354T482	M354.2335T482	354.233507983679	354.23142264263	354.23575041109	481.625759991537	468.789123369222	482.520521070123	29	23	6	0	[807][M+1]+		1736													
M354T278_2	M354.2385T278_2	354.238493309294	354.236730649654	354.240931587624	278.351352514594	276.883420035771	292.870210107948	50	36	14	0	[810][M+1]2+		77													
M354T499	M354.2512T499	354.251191359603	354.249367669059	354.252103495622	499.312709046782	498.680345404818	515.436115334781	34	19	15	0	[808][M+1]+		1055													
M354T780	M354.3018T780	354.301834599707	354.300268197627	354.302365175914	779.609996422995	779.166709187471	780.30528800228	28	17	11	0			868													
M354T810	M354.3384T810	354.338419142339	354.336695177327	354.339128895826	809.876201696182	793.32137743427	827.174917770455	32	23	4	0			2073													
M355T35	M354.5053T35	354.505332494847	354.503281005218	354.506313630968	35.2037384832017	34.2259411505189	36.7109844297147	60	37	21	2		[M+K]+ 315.537	10													
M355T178	M354.5387T178	354.538710252624	354.537011386027	354.539939873573	178.016475343223	175.18340483313	183.387424900147	32	26	6	0			63													
M355T90_1	M354.5458T90_1	354.545844371997	354.543880942217	354.547491240101	89.6055219766571	88.813047196148	90.5331014960418	63	42	21	0	[812][M]+	[M+Na]+ 331.553	38													
M355T288_1	M354.5442T288_1	354.544186394526	354.542078303944	354.544966340343	288.001464265945	287.546713739066	289.086194730326	59	42	17	0	[813][M]2+		33													
M355T195_1	M354.5496T195_1	354.549551749119	354.547859812122	354.551870168114	195.02400793696	192.131202500185	199.312053309173	45	28	17	0	[814][M]2+		62													
M355T134	M354.6768T134	354.67679653453	354.670806803954	354.677751563549	134.060330605501	132.351744045173	142.28463773448	30	21	9	0			3252													
M355T301	M354.6922T301	354.692209435749	354.689549692776	354.696333073769	300.800566602174	299.997524822358	303.132282298475	45	31	14	0			8													
M355T288_2	M354.7113T288_2	354.711269048988	354.70819688677	354.712184372212	288.038716518148	277.369075633388	288.66806259603	64	42	20	0	[815][M]2+		33													
M355T179	M354.8732T179	354.873161275712	354.871210941309	354.874176685374	178.66494442917	174.496766228387	182.053742587529	52	38	14	0			59													
M355T262	M354.8752T262	354.875206001459	354.873398559469	354.876292755011	261.808877879171	260.715082937583	262.719537219203	37	30	7	0			2977													
M355T288_3	M354.8785T288_3	354.878454612061	354.876274551866	354.879597978436	288.009107968816	286.89004375161	289.123439690062	55	37	18	0			33													
M355T916	M354.897T916	354.897023864226	354.895186740546	354.897906220366	916.402699646235	895.678242016615	949.505435481473	52	27	15	1			2650													
M355T46	M354.9608T46	354.960840130177	354.959216312201	354.961481570897	46.0157693025808	45.7401319820421	46.2581082158465	39	29	10	0		[2M+K]+ 157.996 [2M+K]+ 157.996	4													
M355T288_4	M355.0455T288_4	355.045522778064	355.043362468068	355.046818483451	287.906151824482	287.024253139083	289.118295576411	48	35	13	0	[813][M+1]2+		33													
M355T90_2	M355.0499T90_2	355.049878936695	355.047867019998	355.051453205497	89.5091161070807	88.5981775846395	90.4459979627213	63	42	21	0		[M+2K]2+ 632.179	38													
M355T195_2	M355.0508T195_2	355.050825265184	355.048667691967	355.051636403106	194.569868391764	192.462955604366	200.679445470998	36	24	12	0	[814][M+1]2+		62													
M355T156	M355.0846T156	355.084615892356	355.082894233668	355.085207119139	155.895378333843	154.946156454672	156.68009471835	57	42	15	0	[811][M+1]+		87													
M355T92	M355.0956T92	355.095568474728	355.093657291966	355.096234450707	91.7990203002131	91.2519492611882	92.7959279960531	37	24	13	0			2517													
M355T157	M355.0938T157	355.093753426188	355.091674166702	355.094055891658	157.30867527678	156.541257195126	157.943494440939	6	0	3	3			3414													
M355T51	M355.112T51	355.11204383545	355.110112223652	355.113049240996	50.5775004126033	50.0176167325755	51.4440401454959	60	39	21	0		[M+2H-HCOOH]2+ 754.205	4													
M355T522	M355.137T522	355.137017954195	355.134935544036	355.13785412783	522.012588848	518.543726593802	523.946132105528	23	12	11	0			2223													
M355T455	M355.1415T455	355.141529051992	355.140411914359	355.142988343362	455.392432344972	454.7994046874	456.328849054705	33	18	15	0			494													
M355T866	M355.1548T866	355.154823343923	355.153002602681	355.155600284091	866.280031605916	864.67177955342	868.082874050532	58	40	16	2			1855													
M355T43	M355.1563T43	355.156251223333	355.154749530998	355.156833202116	43.1182542796868	35.0888224574849	44.1432619734218	47	32	13	0			369													
M355T303	M355.1617T303	355.161732884604	355.160006832862	355.162468115606	302.630228403016	302.117039798052	303.415997228827	46	35	11	0			8													
M355T266	M355.1813T266	355.181282022672	355.173044238906	355.182483169556	265.795719150383	264.303973386227	277.502361185934	42	25	12	0			2978													
M355T540_1	M355.1884T540_1	355.188356780919	355.186648354729	355.189197963361	539.582185499519	538.59491304055	540.607130582609	37	27	10	0			3569													
M355T284	M355.1905T284	355.190529209064	355.188823846613	355.191129773303	284.195440274461	283.112841112352	284.807357829264	28	17	11	0		[M+K]+ 316.227	2810													
M355T540_2	M355.2122T540_2	355.212151300655	355.21013446306	355.212886161515	540.443336385284	539.93224618019	540.807249233983	36	21	15	0			89													
M355T288_5	M355.2126T288_5	355.212620640046	355.210713075777	355.213602863994	287.838458054363	286.795250609403	288.694293138231	31	23	8	0	[815][M+1]2+		33													
M355T430	M355.2297T430	355.229671848432	355.227421325949	355.230785275367	429.724681884343	428.986120483298	430.263767646477	6	0	3	3			3424													
M355T654	M355.2403T654	355.240258189743	355.238347385467	355.241048604183	654.116870520135	653.76884486646	654.40477166125	25	13	12	0			956													
M355T470	M355.2481T470	355.248103674468	355.246031145672	355.249968603821	470.242589337809	469.718430949656	471.210193199808	63	42	21	0	[816][M]+		455													
M355T552	M355.2483T552	355.248328526614	355.244531693473	355.250468196922	551.576949455352	541.565008387261	552.461182334478	71	40	19	3	[817][M]+		1593													
M355T490	M355.2485T490	355.248547257561	355.246749992152	355.249063442587	489.780351407998	489.067876279953	491.469581745356	34	25	9	0			14													
M355T429	M355.2483T429	355.248255559023	355.246420353197	355.249507129275	429.14067961729	417.114079887077	440.966844015946	24	12	11	0			3488													
M355T488	M355.2639T488	355.263885172971	355.262064344788	355.264596070494	487.753175413884	487.046053917832	488.093515814069	60	42	18	0	[818][M]+		14													
M355T533	M355.2639T533	355.263898783777	355.26206664981	355.264874128174	532.827145979024	532.287557897277	533.609910068226	56	38	18	0	[819][M]+	[M+K]+ 316.302	31													
M355T504	M355.2638T504	355.263803994907	355.262032030394	355.264699625825	504.323649930604	503.706669872686	504.782038731343	31	20	11	0			1056													
M355T762	M355.2838T762	355.283796375733	355.281990516409	355.286098026998	761.674956465536	749.057344376297	775.846288838887	77	42	21	3	[820][M]+		842													
M355T258	M355.3867T258	355.386724129337	355.38484334685	355.387782000871	257.72461865489	256.640538685715	258.469081739987	62	41	21	0			50													
M356T89	M355.5513T89	355.551319975964	355.549410905314	355.553123091408	89.4333075972987	88.813047196148	90.710054603255	37	25	12	0	[812][M+1]+		38													
M356T258_1	M355.5872T258_1	355.587246109788	355.585391687319	355.588251171294	257.71602186164	256.640538685715	258.489583173837	63	42	21	0			50													
M356T132	M355.6789T132	355.678941269786	355.676838502818	355.679752730817	131.968724485106	128.840093538822	135.444217036286	42	28	14	0		[M+K+NH3]+ 299.694	81													
M356T151_1	M355.6973T151_1	355.697256963264	355.695457079747	355.697905283043	151.432666303411	149.231903980615	154.404427951591	59	41	18	0	[821][M]2+		115													
M356T283	M355.6982T283	355.698155146767	355.696398899767	355.698986323738	283.103425177608	281.231596256876	283.900671564184	56	40	16	0		[M+K]+ 316.737	2810													
M356T200	M355.703T200	355.703007798848	355.701048388808	355.70358607381	200.490847381287	196.949001271922	202.435695859594	36	25	11	0			3651													
M356T330	M355.7103T330	355.710295797435	355.708921831059	355.711031071617	330.357672370121	329.050883153015	331.931466381827	26	21	5	0			3340													
M356T258_2	M355.7878T258_2	355.787818093003	355.786031152322	355.788532446605	257.708050318133	256.640538685715	258.469081739987	58	39	19	0			50													
M356T269	M355.9075T269	355.907451473743	355.905398185999	355.908184632605	269.347234548182	268.582304180209	270.018842605312	41	28	13	0			3702													
M356T258_3	M355.9883T258_3	355.988273317858	355.986373882607	355.988945950392	257.542616148711	256.640538685715	258.554757397131	42	29	13	0		[2M+Na+2K]3+ 483.514	50													
M356T131	M356.0259T131	356.025929701898	356.024761723588	356.026791251444	130.557850638552	128.976016604823	131.770374964677	35	21	14	0		[M+H]+ 355.021	81													
M356T156	M356.0768T156	356.076822948389	356.075016693036	356.077569486684	155.770710433931	154.727460284971	156.820435414134	60	42	18	0			87													
M356T142	M356.0839T142	356.083871153043	356.081693434356	356.085223640569	141.986278029154	140.999885869737	142.61456545372	62	41	21	0		[M+K]+ 317.125 [M+H]+ 355.079	43													
M356T144	M356.1234T144	356.123402546906	356.121598789416	356.124004785338	144.306497675213	143.720128649886	145.087020783302	22	21	1	0			1808													
M356T66	M356.1479T66	356.147915634701	356.146221912796	356.149160270914	65.9491699876315	65.1731749932112	66.616480866957	61	40	21	0		[M+Na]+ 333.159	7													
M356T455	M356.1494T455	356.149358936203	356.147238919898	356.151288984239	455.392432344972	454.798907082103	456.045878796235	61	40	21	0	[822][M]+	[M+H+CF3COOH]+ 221.151	5													
M356T87	M356.1484T87	356.148423044501	356.146332334956	356.149123804579	87.040982981484	86.3873165220879	102.208607975156	36	24	11	0		[M+H-CO2]+ 399.134	38													
M356T332	M356.1855T332	356.185527750117	356.183246945652	356.186718441939	332.212904375222	331.459742585869	347.440392997609	56	34	13	0		[M+K]+ 317.227	85													
M356T151_2	M356.1991T151_2	356.199094642641	356.197010519236	356.199775097056	151.366652739414	149.167094357946	154.404427951591	40	27	13	0	[821][M+1]2+		3922													
M356T326	M356.2156T326	356.215578210586	356.214099344467	356.216439156399	326.486295912417	325.700828271964	327.671495177098	29	22	7	0			16													
M356T470	M356.2514T470	356.251418416322	356.249466250767	356.253351759296	470.246212469399	469.718430949656	470.862965592893	63	42	21	0	[816][M+1]+		5													
M356T552	M356.2518T552	356.25184099677	356.249476552033	356.252657596751	551.509226861971	541.819547688768	552.411910597355	49	35	13	0	[817][M+1]+		1593													
M356T488	M356.2672T488	356.267247028199	356.265438237475	356.268790627196	487.710174296941	487.119930046273	488.523437926025	51	34	17	0	[818][M+1]+		14													
M356T533	M356.2671T533	356.267145368429	356.265424578852	356.26915969283	532.697335183641	532.287557897277	533.609910068226	47	29	18	0	[819][M+1]+		31													
M356T617	M356.2805T617	356.28046896632	356.2786770486	356.28245925298	617.055387762464	615.976303262461	618.01068657437	44	28	13	3			1492													
M356T762	M356.2873T762	356.287287260704	356.285501525928	356.289585362356	761.564328646145	734.502288246519	763.925644828421	68	40	14	2	[820][M+1]+		798													
M357T184	M356.5627T184	356.562730930576	356.560918189922	356.563863223454	184.401062174408	179.786911110302	196.430349219597	59	40	19	0	[823][M]2+		59													
M357T224	M356.6193T224	356.619322104948	356.61741059072	356.620202685	223.921302883469	222.751496154501	225.09238699551	45	34	11	0			3652													
M357T43	M356.9072T43	356.907227260138	356.90540152431	356.908149020409	42.8970456728244	42.6520095506091	43.2903625092651	58	42	16	0		[M+H-C4H8]+ 411.965	4													
M357T185	M357.0643T185	357.064313221625	357.062575447395	357.065272441036	184.858663263525	178.636457354937	195.739290035398	43	31	12	0	[823][M+1]2+		59													
M357T159	M357.0897T159	357.089732825317	357.08747238206	357.090551657231	159.332420071364	157.360437114164	163.340519729101	42	31	11	0		[3M+H+Na]2+ 230.062	87													
M357T441	M357.1482T441	357.148183081955	357.146131448165	357.149266046693	441.35974765775	439.465135042311	442.797008189893	25	22	3	0		[2M+Na]+ 167.091	23													
M357T456	M357.1524T456	357.15241152811	357.150698595171	357.154384435124	455.580169879044	454.7994046874	456.328849054705	43	28	15	0	[822][M+1]+		495													
M357T263	M357.1679T263	357.16794766252	357.166179069812	357.16854526101	263.2188157681	262.802159253652	263.956119105128	59	42	17	0			2979													
M357T146	M357.1786T146	357.178645634672	357.177164159481	357.179648595266	145.534642077266	144.284178614786	155.922008636562	45	31	14	0		[M+H-COCH2]+ 398.184	43													
M357T285	M357.187T285	357.18704357117	357.18523859817	357.190757262654	284.679784488562	283.863049690623	307.849552465267	57	37	19	0	[824][M]2+	[M+3Na-H]2+ 646.396	2810													
M357T348	M357.2156T348	357.215607467723	357.213609601346	357.217721694449	348.035244013725	347.460705854205	348.729165504927	51	29	19	3	[825][M]2+		2137													
M357T93	M357.215T93	357.214989141141	357.21313963106	357.216350270248	93.3389478375915	92.3726194000338	94.4088413814572	43	25	18	0	[826][M]+		2412													
M357T246	M357.2152T246	357.215171559055	357.213613635167	357.215938355197	246.179904354063	244.675220766157	247.585422120495	39	25	14	0		[3M+H+Na]2+ 230.138	57													
M357T277	M357.2154T277	357.215354766134	357.21364106529	357.216100557285	276.840137219208	275.73789316926	277.999224153411	39	26	13	0		[M+H-C2H4]+ 384.241	100													
M357T447	M357.2334T447	357.233404435881	357.231186043485	357.234917757735	446.751152967621	446.2830201047	447.373084149111	20	8	9	3		[M+Na]+ 334.24	23													
M357T44	M357.2513T44	357.251323815203	357.24942648163	357.251934113783	43.9235012394672	42.6174597657316	45.6177754287586	28	17	11	0			4													
M357T490	M357.2642T490	357.264170625741	357.262486674733	357.265908229465	490.421685647144	489.584238020693	492.263820570977	63	42	21	0	[818][M+2]+		14													
M357T667	M357.2625T667	357.262534584771	357.26075853164	357.263660298139	666.8634400919	662.244545648682	667.533698746327	56	35	21	0	[827][M]+	[M+Na]+ 334.273	18													
M357T547	M357.2795T547	357.279529117204	357.277627547681	357.280962128049	547.394931241101	529.881968630414	549.11379893631	62	41	18	0	[828][M]+	[M+H-H20]+ 374.282	35													
M357T478	M357.2789T478	357.278855662131	357.27691985915	357.280025492608	478.331934828927	477.557449717062	479.055810615715	45	27	18	0			1713													
M357T791	M357.3017T791	357.301687891078	357.300081376707	357.302355618301	791.028896742961	790.582646919217	792.286827937399	52	37	15	0	[820][M+2]+		869													
M358T285	M357.6888T285	357.688751707053	357.686915077128	357.689498227431	284.65115175264	284.040672559394	285.694327497467	56	37	19	0	[824][M+1]2+		2810													
M358T300_1	M357.7147T300_1	357.714689711049	357.712916234221	357.715917065381	300.037123968992	298.876476245355	301.987333175203	62	42	20	0	[829][M]2+	[M+2H-H20]2+ 731.425	8													
M358T348	M357.7179T348	357.717940920541	357.715927854243	357.719588840662	348.000101824692	347.460705854205	348.70210897088	17	4	10	3	[825][M+1]2+		2138													
M358T80	M357.87T80	357.869960302827	357.868171500219	357.871086138292	80.4171096455592	79.1822039556825	81.387845097357	36	27	9	0		[M+H]+ 356.862	55													
M358T195	M358.0497T195	358.049738331259	358.048155007496	358.050554496138	194.79623437544	193.254368329713	199.995837568531	38	24	14	0		[M+K]+ 319.087	62													
M358T162	M358.0973T162	358.097265851321	358.09572368526	358.098149203672	161.700983142184	159.97366977691	164.404336683727	63	42	21	0			9													
M358T94_1	M358.1645T94_1	358.164458943691	358.163017222715	358.172795839495	93.7824343492288	79.1283394237859	96.4531602844807	57	37	15	0			2518													
M358T301	M358.1996T301	358.199560490637	358.197184579014	358.20136590484	301.20204321385	285.340052185539	311.033221986513	57	40	15	0		[M+2H-NH3]2+ 731.425	8													
M358T682	M358.2028T682	358.202800822428	358.20108345355	358.203677020597	681.58296514434	680.838765094839	682.382428318719	32	26	5	1		[M+K]+ 319.233	18													
M358T300_2	M358.2168T300_2	358.216759155035	358.214695439619	358.219453063273	300.01365521675	297.390703005064	301.688396578754	56	36	20	0	[829][M+1]2+		8													
M358T94_2	M358.2184T94_2	358.218379902283	358.216722357361	358.219331241318	93.7211267743666	92.1033621107553	94.5226675520308	34	23	11	0	[826][M+1]+		2519													
M358T267	M358.2236T267	358.223643627169	358.221674554357	358.22447090219	266.554603275627	265.77229214541	267.148724374101	61	41	20	0	[830][M]2+		2980													
M358T401	M358.2349T401	358.234946676507	358.233169245011	358.236099525514	400.996871810764	400.574204375289	401.52200678982	54	39	15	0			3489													
M358T667	M358.2658T667	358.265765399825	358.264082466356	358.267050880531	666.902387447796	661.653919535648	667.533193050422	44	26	18	0	[827][M+1]+		18													
M358T490	M358.2675T490	358.267500947931	358.265830804619	358.269146408596	490.295164168856	489.592279067685	492.263820570977	63	42	21	0	[818][M+3]+		14													
M358T364	M358.2716T364	358.271618214014	358.268709007301	358.272882264002	363.592369302762	356.077670173695	372.690594706116	57	32	13	0		[M+2K]2+ 638.617	82													
M358T548	M358.2828T548	358.282806859112	358.280920154261	358.28494594743	547.633504704831	530.85045079469	548.750416742314	55	36	19	0	[828][M+1]+		35													
M358T791	M358.3049T791	358.304918878142	358.303342966382	358.305412619379	791.012338283271	790.48567329491	791.429045722066	39	25	14	0	[820][M+3]+		870													
M358T272	M358.4632T272	358.463239103912	358.461430736544	358.464372176767	272.073026166737	271.227550316828	273.48599376688	38	27	11	0		[M+K]+ 319.493	95													
M359T195_1	M358.5534T195_1	358.553426370991	358.551125486936	358.554321435043	194.952876893063	191.265731765308	199.995837568531	45	31	14	0		[M+H+CF3COOH]+ 223.543	62													
M359T647	M358.6582T647	358.65819558111	358.656402720429	358.660095214844	647.398773673496	645.927573594849	649.385345188471	50	37	13	0		[M+Na]+ 335.668	21													
M359T308_1	M358.7158T308_1	358.715791779621	358.713559297294	358.721340420859	307.772204373435	286.552335411093	309.287272693547	60	32	18	0	[831][M]2+		102													
M359T266	M358.725T266	358.724953751027	358.723067739019	358.72612151822	266.113584614613	264.943354250253	267.232457429248	45	33	12	0	[830][M+1]2+		2981													
M359T333	M358.7233T333	358.723281918844	358.721586789526	358.724050006757	332.841912097564	331.532969016611	333.861791833153	30	19	11	0		[M+H]+ 357.717	85													
M359T44	M358.8364T44	358.83637704175	358.834546320464	358.837321501136	43.7742793539848	43.4891876715949	44.2580069137804	63	42	21	0		[2M+Na+2K]3+ 487.792	4													
M359T120	M358.9303T120	358.930315101016	358.927831089679	358.930495770789	120.063015823901	116.012345686135	123.736590399566	5	0	2	3			1759													
M359T246	M358.9613T246	358.961324282292	358.959532848176	358.962375233146	246.362272924595	245.122220295528	247.354314437049	45	31	14	0		[M+H-CH4]+ 373.992	57													
M359T43	M359.0012T43	359.001171681381	358.999423190948	359.002043019061	43.4047262251092	43.1615165213916	43.8344337537462	63	42	21	0		[M+H-HCOOH]+ 403.996	4													
M359T159	M359.0322T159	359.032246838417	359.029633111006	359.033635024746	158.622199384202	157.268043237958	159.687548100315	13	1	9	3			3415													
M359T195_2	M359.0472T195_2	359.04720568843	359.042933053299	359.04845117455	194.644269862913	192.131202500185	213.316537628668	64	42	21	0		[M+2H]2+ 716.08	62													
M359T76	M359.1044T76	359.104370189757	359.102694873188	359.106015413505	75.9214880410092	75.481886310486	76.5875005886065	60	39	21	0		[3M+K]+ 106.709	1													
M359T193	M359.1054T193	359.1054159473	359.103652008916	359.106084833674	193.300464195526	191.691436615357	199.312053309173	47	31	16	0		[M+Na+NH3]+ 319.087	62													
M359T162	M359.1048T162	359.104848754837	359.103408473847	359.105445835037	161.700983142184	160.516982571117	163.881409028397	63	42	21	0	[832][M]+	[M+H]+ 358.098	9													
M359T397	M359.1084T397	359.108386722009	359.106578220969	359.109415078906	397.43855076737	397.055031955538	397.963269927433	32	23	9	0			3490													
M359T384	M359.1241T384	359.124124640472	359.122140749681	359.125362179586	384.03967675386	382.309068950742	385.602020861408	54	34	17	3		[M+Na+HCOOH]+ 290.124 [M+2H]2+ 716.234	86													
M359T348	M359.1362T348	359.13618724653	359.134239323582	359.137870311368	348.085211268845	339.071643802	348.717792625649	68	39	21	0	[833][M]+		2139													
M359T107	M359.1466T107	359.146555674938	359.144682815222	359.147768652464	106.888096655942	105.780297849968	107.511244783404	55	35	20	0		[M+Na+NH3]+ 319.139	66													
M359T409	M359.1719T409	359.171882195856	359.169944697006	359.173394934163	408.683210287103	401.896507105089	410.482689904169	34	26	7	1			3491													
M359T532	M359.1834T532	359.183376053101	359.181775187924	359.184696785163	532.062807752339	530.489712915594	532.736249920978	41	30	11	0			31													
M359T435	M359.1859T435	359.18588563367	359.183893276016	359.188366045921	435.196283501904	434.51041987286	436.141704645481	66	42	21	3	[834][M]+	[M+H]+ 358.179	42													
M359T62	M359.2052T62	359.205167890298	359.203267213716	359.206318004296	62.0515569848426	61.5420969488346	62.3560582156342	63	42	21	0			3													
M359T572	M359.2198T572	359.219849299569	359.218013641228	359.220670215753	571.730052536875	563.05498680509	582.345222096289	30	22	7	0		[M+K+NaCOOH]+ 252.26	1094													
