variableMetadata	chromato	namecustom	mz	rt	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot	inchi	inchikey	pubchem	chebi	hmdb	kegg	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	PCA_xload-p1_LAT	PCA_xload-p2_LAT	OPLSDA_xload-p1_LAT	OPLSDA_xload-o1_LAT	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-ortho_LAT	OPLSDA_coef_LAT	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	PCA_xload-p1_MX2	PCA_xload-p2_MX2	OPLSDA_xload-p1_MX2	OPLSDA_xload-o1_MX2	OPLSDA_VIP-pred_MX2	OPLSDA_VIP-ortho_MX2	OPLSDA_coef_MX2	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	supp_mzmin	supp_mzmax	supp_rtmin	supp_rtmax	supp_npeaks	supp_Bio	supp_QC	supp_Blanc	supp_blankMean_over_sampleMean	supp_pool_CV	supp_poolCV_over_sampleCV	supp_poolDil_cor	supp_poolDil_pval
M545.4987T355	c18hyper	M545.4987T355	545.498741700847	355.243128493458		[M+H+NH3]+ 527.468	82														-1.04579935001259	0.0204240973422284	1	0.499868389546712	0.517109608450163	0	-0.0231824699133721	0.00332490871312451	0.0191759358241633	0.0255200196949375	1.37609854530686	1.56107190365581	0.000570049632207348	E	E	E	-0.808192520778329	0.276765194001845	0	0.357497975106543	0.621603770097895	0	-0.0145436388174975	-0.010178398024237	0.0213433322915486	0.0168743711187489	1.47334645389771	1.01805690224858	0.000971569520786888	E	E	E	545.49600167621	545.500099755529	354.554795845701	356.073015131133	35	24	11	0	0.000179287002737511	0.0831951541413838	0.14651216792533	0.87510949679033	0.000193324916226768
M363.1763T356	c18hyper	M363.1763T356	363.176297912397	356.079045780428	[841][M+1]+		82														-1.57285873942399	0.440266770973955	0	0.322835277142332	0.960356751265708	0	-0.00026051820048598	-0.0149081742787133	0.00445672670259339	-0.010727545731821	0.319822468561928	0.65620914236405	0.000221664243148678	E	E	C	-0.82653633883727	0.794755655510154	0	0.265356687287836	0.936892341500271	0	-0.0215857658161779	0.0013854585214479	0.00165902963936409	0.022870791609044	0.114524077247121	1.37983022262713	0.000281250144804324	E	E	E	363.174500513339	363.180472639665	355.244094613444	373.974156254087	38	26	11	0	0.00018274362395824	0.209207858484511	0.300337883975246	0.971245665385192	1.47516083174869e-07
M358.2716T364	c18hyper	M358.2716T364	358.271618214014	363.592369302762		[M+2K]2+ 638.617	82														-0.960836235967669	0.0540408640699534	0	-0.153562702722366	0.81067257242751	0	-0.0207163784549188	-0.000358403636486921	0.0139123086718712	0.0280626573110546	0.998371495439513	1.71660627201236	0.000480145646755872	E	E	E	-0.814575837685275	0.634660969559425	0	0.642020957262114	0.71734520511713	0	-0.00841920187916863	-0.0103677751972389	0.0106679204381807	0.014607643324417	0.736414657906076	0.881301709400281	0.000468145780503485	E	E	E	358.268709007301	358.272882264002	356.077670173695	372.690594706116	57	32	13	0	0.000183408633589321	0.250080810489816	0.367563407716132	0.95573091916534	1.24290290980325e-06
M465.4451T358	c18hyper	M465.4451T358	465.445096800056	358.407956697714		[M+K]+ 426.473	82														-1.27579565078794	0.292887419915188	0	1.43222247649581	0.398171195013839	0	-0.012918872263301	0.0128393897654724	0.010591207083265	0.015747987939268	0.760043462492169	0.963312011705799	0.000299849338184408	E	E	E	0.082200055118717	0.889325464523598	0	0.380538536331111	0.282812308609327	0	0.00383360180338695	0.0113809387386484	-0.00380181635048134	-0.0115829894353907	0.262442272923335	0.69881966328628	-0.000203254330498443	E	E	E	465.442711338911	465.44664392506	357.860456107316	359.527799879847	41	30	11	0	0.000184974886072288	0.131759473514404	0.349796641518525	0.945569674478067	3.43276299763306e-06
M602.8406T358	c18hyper	M602.8406T358	602.840573429143	358.308506423052		[M+2Na-H]+ 557.857	82														-2.59359191745259	0.0149434384062553	1	1.61933729789699	0.303346217922182	0	-0.017391723706038	0.0148687589035852	0.0184080853613682	0.0119632563446489	1.32099625905838	0.731798156079334	0.000579450499302995	E	E	E	0.0686191402539844	0.961125840925269	0	0.770070270059634	0.137981410177768	0	0.0155166989627911	0.00886891129447709	-0.00138005830641942	-0.0231407674844445	0.0952664740519582	1.39611828465077	-0.000100341767924496	E	E	E	602.837190696276	602.842255522534	357.550819310787	359.043142076377	31	20	11	0	0.00018548266475514	0.220371847798264	0.326534188252254	0.973439707659748	9.95616310034567e-08
M558.3191T354_4	c18hyper	M558.3191T354_4	558.319140935101	354.19930041023	[1571][M+1]2+		82														0.0123192866941597	0.977776807716231	0	-0.363883552572929	0.542935950644209	0	-0.00374892954463668	-0.000429640304578858	-0.000802718545335214	0.0120851183139848	0.0576044805664563	0.739252511472807	-8.78760670188118e-06	E	E	E	-0.296676055482497	0.663934127890653	0	-0.627647275248577	0.232106149008063	0	0.00160771473285195	-0.00594786874510271	0.00411607037241522	-0.00110659681659083	0.284135466962332	0.0667626970634105	0.000464503423533513	E	E	E	558.31611307696	558.32020795428	353.373231831788	355.58955367133	27	15	12	0	0.000194462844639892	0.259607820184173	0.475676050839147	0.900131596268394	6.60234203219169e-05
M682.2149T363	c18hyper	M682.2149T363	682.21488007433	362.965896198799		[M+H]+ 681.21	82														-3.56438188874304	0.0115286773159482	1	2.18786203465268	0.288856842737076	0	-0.0108307735469932	0.00997559625271292	0.0163285660416312	-0.00311235175532448	1.17176633166043	0.190384056815392	0.000596349295633046	E	E	C	-0.881254610361903	0.601353614177741	0	2.01590758408186	0.158755105643778	0	-0.0132901923546164	0.00818683244419819	0.0075917916418539	0.00640121652359137	0.524067148534478	0.386195290998969	0.000456701814571483	E	E	E	682.210221098792	682.216224217772	362.091211832563	364.453522372749	28	16	12	0	0.000195510311047335	0.25322524034253	0.286043324955404	0.90002519512493	6.63636488801221e-05
M627.1526T361	c18hyper	M627.1526T361	627.152595445639	360.906594632504		[M+Na]+ 604.172 [M+H]+ 626.149	82														-0.284857540114571	0.355460646237144	0	-0.090630244535264	0.847144522407087	0	-0.0107308223429471	-0.0089937147205135	0.00858586429844441	0.0118569920979157	0.616136572401519	0.725297920894517	0.000257410830334559	E	E	E	0.125448224596182	0.748967152968313	0	-0.317770012116833	0.407321358024719	0	-0.00121997723126363	0.00129759189588244	-0.004165204943932	0.00137060394620238	0.287527263787644	0.0826906554241962	-0.000307193766092845	E	E	E	627.149612160907	627.154437407992	358.484221350093	361.731762061212	36	27	9	0	0.000205034505874653	0.165171783648911	0.427778063827068	0.846118994654582	0.00052169206851417
M441.2631T358	c18hyper	M441.2631T358	441.263090338598	358.124670014583			82														-0.873402464199836	0.0591470971307313	0	-0.310650149798027	0.629883440576144	0	-0.0169384358190935	-0.0199094261038318	0.0123678963952418	0.0189023995645397	0.887541781223127	1.15626889103586	0.000462129184202006	E	E	E	0.0264130879862687	0.965919582998474	0	-0.427621828574473	0.59976368070678	0	-0.0276786053084712	0.0106266218107551	-0.00676057746490277	0.0248424356463166	0.466687801986733	1.49878255612727	-3.27558303016957e-05	E	E	E	441.260822791022	441.264283746952	357.266274405601	359.330986553988	44	30	14	0	0.000208803931697923	0.114123317246368	0.202311919829108	0.949563927014583	2.36099672708191e-06
M581.0992T364_1	c18hyper	M581.0992T364_1	581.099227017804	363.542667707418			82														1.26191774305174	0.00202415298338846	1	0.222806724220607	0.621431926924951	0	0.0162000309430889	0.00831409854910478	-0.0229901612640657	0.00232179935988816	1.64981400448712	0.142025585793982	-0.00069725162849496	E	E	E	0.295504381442646	0.710000283928141	0	-0.184516587429368	0.823178534311531	0	-0.00474323897024041	-0.0175608302264061	-0.00692497489221301	0.02270079604854	0.478036281373588	1.36957412759966	-0.00038497494920798	E	E	E	581.095840544447	581.100597716751	362.678906117296	364.10814779865	36	25	11	0	0.000215926425253363	0.186558751606081	0.326717645959056	0.979017258006757	3.09252320226165e-08
M508.2357T357	c18hyper	M508.2357T357	508.235715151997	357.287919481834	[1380][M+2]+		82														0.171996020221741	0.75644211332313	0	0.196119495722291	0.833547303148019	0	0.00332872708374276	0.000440827015145265	-0.00131940815229631	-0.00508116280049438	0.0946830264603361	0.310817177281661	-8.93028203446008e-05	E	E	E	0.380023585149866	0.726396816139227	0	0.687046411326959	0.469439873382232	0	0.0133631157733785	0.0153673933647033	-0.00665686539682269	-0.0236153580239826	0.459528479082282	1.42475106575523	-0.000386429168325186	E	E	E	508.23340406851	508.237116254406	356.344114098335	358.41359956636	49	35	14	0	0.000219444206856564	0.211481413685471	0.383608729162029	0.973585065129116	9.68906241655747e-08
M440.2216T361_2	c18hyper	M440.2216T361_2	440.221597164826	360.953483670378	[1155][M+1]2+		82														0.820671454026769	0.516155753053121	0	-0.786115049806781	0.700247765957254	0	0.00245614575630208	-0.0232585783952032	-0.00849947781139831	0.0076614445262847	0.609937327668518	0.468654253968826	-0.000198523578705161	E	E	E	0.706358911130813	0.700580773028786	0	-0.527854971686992	0.775498861770094	0	-0.0188208506344026	0.0169120802802356	-0.0163035212472782	0.013065436775079	1.12544446610311	0.788258003581695	-0.000394300806617406	E	E	E	440.219364783901	440.222515553684	360.627558371602	361.406133291292	35	26	9	0	0.000228943099739254	0.278309617619412	0.586157493847307	0.963870284231494	4.56289329525406e-07
M473.2771T364	c18hyper	M473.2771T364	473.277125583574	363.668789106998			82														-0.267379846426653	0.511240615518428	0	-0.0345458630863451	0.946809740430229	0	-0.00986185828680178	-0.0231809366554501	0.00447368215997541	0.0151283190773606	0.321039221707764	0.925406568784615	0.000191168790402618	E	E	E	0.00742445304495298	0.985872250935647	0	-0.164278693324336	0.828353608970293	0	-0.0267099888345803	0.00817778454998026	-0.00553786755708133	0.0252639136058385	0.38228320751075	1.52421097315196	-1.12417032915021e-05	E	E	E	473.275122622283	473.278368320732	361.607684731683	364.522799709105	35	26	9	0	0.000230226253286332	0.20658482463144	0.40057174868139	0.935340777680043	7.98024658729351e-06
M520.7982T363	c18hyper	M520.7982T363	520.798209455178	362.899028252464	[1425][M+2]2+		82														1.20183589092926	0.0161586793056277	1	0.629998963104461	0.317626564523888	0	0.00723777550496143	0.00496141170165112	-0.0162482837623103	0.0135829507856438	1.16600513550289	0.830875645617721	-0.000543169814227487	E	E	E	1.08674943114122	0.133698013013211	0	0.564827611761478	0.469465360621083	0	0.0113287927355719	0.0169961892215031	-0.0293810991863341	-0.014822924410052	2.02819961318521	0.894289950183411	-0.00125838700351542	E	E	E	520.795742457762	520.800574832907	361.541789974362	363.678224517409	43	30	13	0	0.000231252559629873	0.292842356450459	0.447864963949341	0.934509809107437	8.49431762445993e-06
M553.0857T362_2	c18hyper	M553.0857T362_2	553.085654533853	361.539342278983			82														-0.13861882328565	0.754913371127108	0	-0.289558248162498	0.697672512498282	0	-0.000974321707658733	-0.0226150390903643	0.00160353613483168	-0.00284270499635735	0.115072545231839	0.173889634617946	8.39955702598503e-05	E	E	E	0.0775522321421693	0.926035252903804	0	0.262653531864311	0.687282200124554	0	-0.0151571468333559	0.0218672040109707	-0.00589168807461778	0.00206364653266712	0.406707706820775	0.124502986309742	-0.000129247003985376	E	E	E	553.08230264032	553.08764967207	360.435365255863	363.189948968866	32	23	9	0	0.000233004616960773	0.167845571211841	0.378067964287403	0.926770009444505	1.4653398702213e-05
M331.1406T361	c18hyper	M331.1406T361	331.140645075146	360.885538380151			82														0.567768317448248	0.0280283824508994	1	-0.574736037745785	0.0710411937026918	0	0.0147861478112378	-0.00286808293862813	-0.014468180263905	-0.0108785552758757	1.03826180880879	0.665446468950221	-0.00052810329827177	E	E	E	-0.545128562454913	0.74070932351195	0	0.765269521393508	0.639660823933851	0	-0.00495635053226509	-0.00812029109687777	0.00848263501682012	0.0099313919284108	0.585562743953028	0.599176231843125	0.000329204066659556	E	E	E	331.139097559531	331.141590515693	353.312844725386	361.693518156093	62	40	19	3	0.302455949755348	0.182814396838712	0.45079787407432	0.95484686694132	1.37000821633468e-06
M503.2693T361_3	c18hyper	M503.2693T361_3	503.269345142641	361.192306124171		[M+K+HCOOH]+ 418.313	82														-1.50788744127627	0.210064409267941	0	1.02581791603594	0.613970188980325	0	-0.00729029701287833	0.0218089387674817	0.010589345987238	8.53670650743464e-05	0.759909907000595	0.00522194451172606	0.000346397259733709	E	E	E	-0.441343988379572	0.618741320256739	0	-0.229835714738277	0.823964984863548	0	0.0144807972069521	-0.0182723687424825	0.0136646603974929	-0.00771289057542799	0.94328189550489	0.465330614773432	0.000521505573547258	E	E	E	503.265334688186	503.270753191426	347.906491553976	361.912772890704	32	20	12	0	0.00024448270678979	0.264044498053216	0.416591370572918	0.968854205118642	2.190629404009e-07
M321.2087T359_2	c18hyper	M321.2087T359_2	321.208706851449	359.483729196501	[693][M+1]2+		82														0.920203312859682	0.446626112608044	0	-0.595380803196846	0.791441950256828	0	0.00064505747158095	-0.0173835958474315	-0.00861841271186734	0.0134314748384163	0.618472303224465	0.821609788924697	-0.000224451856177398	E	E	E	-0.0793414176965488	0.978905411133769	0	0.0192723089460642	0.99439807057331	0	-0.0146553949024797	0.00422342428642651	-0.0038723598652967	0.0144363235559332	0.267311945380238	0.870965722857779	3.49370430953728e-05	E	E	E	321.207170477821	321.209536941272	358.822947540469	360.057822220127	46	32	14	0	0.00718469940434718	0.265680206255703	0.55657552940242	0.99025488382345	6.80955599412299e-10
M518.8165T355	c18hyper	M518.8165T355	518.816540669486	355.105237658815		[3M+2H]2+ 345.208	82														0.923025577530325	0.423896758697614	0	-0.497840937231986	0.826492534085166	0	0.00227717901989959	-0.0175095538362111	-0.00874173194159593	0.00919025288805391	0.627321905882398	0.562172198240061	-0.000232845850483187	E	E	E	0.730221597957337	0.6632125150452	0	-0.614700108681125	0.719407579832059	0	-0.0152113289644272	0.0127330720698682	-0.0154523631510354	0.0120856034087852	1.06668837564473	0.729143141487628	-0.000437588448792678	E	E	E	518.814442455035	518.818457715648	353.871817648597	355.68069160979	47	35	12	0	0.00025612463527463	0.181567619935422	0.515872822100594	0.950460732869076	2.16171605355362e-06
M441.3095T364	c18hyper	M441.3095T364	441.309462230168	364.333873375253		[M+Na]+ 418.313	82														0.330919307177554	0.574424926089513	0	-0.41532458571386	0.633724758377616	0	0.00014744281149777	-0.0181670277415374	-0.00739722503876656	0.0118803584346708	0.530837749379999	0.726727250974812	-0.000179163235135102	E	E	E	-0.0678400538651935	0.961945406426142	0	-0.263231890535515	0.815921719628944	0	-0.0221700106977199	-0.00837247651406973	-0.00150830464429147	0.0320008665707687	0.104119416251802	1.93066176280247	6.95083072431082e-05	E	E	E	441.304271036666	441.310793366678	348.966170697659	365.389419612987	39	26	13	0	0.000265119754217986	0.278898303226869	0.429851277081524	0.982903521632053	1.11781150064326e-08
M209.1014T356	c18hyper	M209.1014T356	209.101350906496	356.4986093144		[M+H-C4H8]+ 264.159	82														0.30929468808638	0.93349302533761	0	-2.05673297186783	0.349919654317478	0	0.0053521198283407	-0.0166311211534444	-0.00363300699420767	-0.00974463139319544	0.260710907966181	0.596083798572361	-5.32871962893632e-05	E	E	E	-2.36583695266211	0.418763246746281	0	-0.523264273268552	0.899143919389883	0	-0.0210027779135166	-0.00313197510473617	0.00973519870909678	0.0210504555600517	0.672028167865657	1.27000653402581	0.000784590585063033	E	E	E	209.100335323676	209.101760035997	356.081628035919	356.948613626288	24	10	14	0	0.00028856331314424	0.274766952992194	0.153592461685658	0.98310461380682	1.05395577440246e-08
M252.1609T357	c18hyper	M252.1609T357	252.160925366471	357.153175467585		[M+H+Na]2+ 480.327	82														0.0745410902730583	0.906221580706742	0	0.180721130029585	0.879039190449786	0	0.00578895442410957	-0.00744896530852411	-0.00251983211532165	-0.0122105458864871	0.180827540314473	0.746924976530346	-3.36004719570004e-05	E	E	E	-0.513396945840107	0.765260033494241	0	0.829941018759984	0.621779270322633	0	-0.00792325027136401	-0.0137141564106	0.00842829617854335	0.0180591327181239	0.581811692636842	1.0895354015227	0.000300336812380099	E	E	E	252.158611947669	252.161353546928	351.580881145665	357.903923157833	46	32	14	0	0.000296989907776553	0.181167210096743	0.2637463554178	0.985022471797318	5.78867497989538e-09
M278.1303T364	c18hyper	M278.1303T364	278.130273639514	364.302479576249		[M+Na]+ 255.145	82														1.04132674549603	0.358502297752965	0	-0.433296429674524	0.85941060550268	0	0.00248873811637567	-0.0215069527853264	-0.0095949419123956	0.0102069536923964	0.688549739059607	0.624364276422436	-0.000262204198373864	E	E	E	-0.0481278596378552	0.980212700268073	0	0.570283599603766	0.822813237959475	0	-0.0159544025030029	0.00948274260674235	-0.00467688362218884	0.0121934705885928	0.32284883194049	0.735650935239258	2.16162204178166e-05	E	E	E	278.128931144128	278.137791563625	363.616629035148	384.305504662074	46	30	13	1	0.092127110298157	0.168712884654512	0.274628636123746	0.983900049188961	8.29247003135786e-09
M531.2533T359	c18hyper	M531.2533T359	531.253308041604	358.97210938801		[2M+3H]3+ 795.358	82														-2.55659322838594	0.0198804937444275	1	0.364093965670335	0.933945081511125	0	-0.0228598776325368	0.00231212677803175	0.0182411251934887	0.0259385264826372	1.30901490668789	1.58667216555125	0.000568859449530498	E	E	E	-0.812291330901036	0.146633093720495	0	-0.318006921031008	0.626772137754879	0	-0.00365185970210508	-0.0209297971671726	0.028642624388986	0.00903903205872134	1.97722213651459	0.545338781058509	0.00124107162475443	E	E	E	531.25035343197	531.254529893106	358.308506423052	359.527799879847	25	14	11	0	0.000375245754493976	0.236664444088042	0.306659315547652	0.960902883329504	6.7369325530062e-07
M174.1134T353	c18hyper	M174.1134T353	174.113411666043	353.164193025134	[159][M]+	[M+H-CO]+ 201.101 [M+H-C6H10O5]+ 335.16	84	C8H15NO3@C8H15NO3	173.1052@173.1052	N-Acetyl-D-allo-isoleucine@N-Acetyl-L-leucine;N-Acetylleucine	Amino acid metabolism/Amino acid metabolism/Miscellaneous	Valine, Leucine and Isoleucine degradation/Valine, Leucine and Isoleucine degradation/Miscellaneous	Others/Leucine/Miscellaneous	948_N-Acetyl-D-allo-isoleucine_M+H_Mono_174.1125_327.03_TRUE/316_N-Acetyl-L-leucine_M+H_Mono_174.1125_335.03_TRUE	InChI=1S/C8H15NO3/c1-4-5(2)7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)/t5-,7+/m0/s1@InChI=1S/C8H15NO3/c1-5(2)4-7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)/t7-/m0/s1	JDTWZSUNGHMMJM-CAHLUQPWSA-N@WXNXCEHXYPACJF-ZETCQYMHSA-N	CID7036279@CID70912	@CHEBI:17786	@HMDB11756	@C02710	-0.354799502373123	0.37542437776843	0	-1.52668677691799	0.00978097562446945	1	-0.00447668416023561	-0.0200497167893696	0.00435616561708924	0.00120150152546214	0.312606029961712	0.0734964273546631	0.000153331914778951	E	E	E	-0.297571835468741	0.711867430369993	0	-1.37823489360519	0.00312747340179905	1	-0.00916306074151515	-0.0153790415798621	0.00896850377799418	0.0186714124868271	0.619102633908212	1.12647518673004	0.000363490732201005	E	E	E	174.111999511719	174.113797634974	343.324762495852	370.684839298668	62	38	20	0	0.000298482226886703	0.143399649954322	0.224030773833488	0.994675505237252	3.34029383756565e-11
M464.2089T353	c18hyper	M464.2089T353	464.208854745016	353.402115249339	[1235][M]+	[M+H-C5H8O4]+ 595.25	84														-0.110963189097621	0.805326054944952	0	-0.637616070103137	0.434342924790815	0	-0.0022977154349339	-0.0203368679351972	0.00148508018537056	0.00188179856896216	0.106571940034204	0.115110525362537	5.33963213770999e-05	E	E	E	0.747352523746965	0.415705630691725	0	-0.0437127275335527	0.950857168490162	0	-0.00256666372338282	0.0255601673502225	-0.018009152303131	-0.00973510098054128	1.24318547455819	0.587333695435623	-0.000789011254234971	E	E	E	464.206534203028	464.209910260978	352.088320698017	371.318405372569	62	41	20	0	8.68296393268991e-06	0.240588163822515	0.316933748418725	0.996676156446141	3.17721080929815e-12
M336.168T351_1	c18hyper	M336.168T351_1	336.168022395191	351.457511786024	[744][M]+	[M+H]+ 335.16	84														-0.620056119320552	0.144106077399635	0	0.861648714582158	0.0871527711511717	0	-0.0139450387768289	0.0252249954349142	0.0134043159729729	0.0139052230189168	0.961917054811919	0.850589193440365	0.000380321932716908	E	E	E	-0.125193502784592	0.794170837160682	0	0.581687422207146	0.180381956130578	0	0.0190969063046465	-0.01528591624052	0.0152156152972739	-0.0130633483396658	1.05034549131708	0.78813200504389	0.000226278080663965	E	E	E	336.166292363846	336.169027992616	350.897814160064	351.935290048221	62	41	21	0	1.62370672916608e-05	0.160713520062734	0.290165886634641	0.998124929931772	1.81961857974168e-13
M669.9289T353_3	c18hyper	M669.9289T353_3	669.928872657516	353.338521582869		[M+H]+ 668.919	84														0.310240575011163	0.29389408164134	0	-0.0507985303542942	0.96382254627785	0	0.010334229609233	0.0152428907315008	-0.0080856409505243	-0.0100808926498035	0.580239673928694	0.616653061694165	-0.000301136851696297	E	E	E	0.448215893054028	0.309754421314241	0	-0.202946759523979	0.635133839542042	0	0.0229430137608714	0.00167706417866697	-0.0151652915379679	-0.0211281116356006	1.04687160395462	1.27469164514241	-0.000940953867458026	E	E	E	669.924716178651	669.930804322877	352.258944791249	354.034058509275	61	41	20	0	3.56133763087457e-05	0.150948604931691	0.355704310959407	0.8472483498294	0.000503832783979997
M559.3482T353	c18hyper	M559.3482T353	559.34817456985	352.65987973615		[M+H-CH3]+ 573.359	84														-2.6633900123644	0.138280986573982	0	-1.83028902641936	0.473608143763407	0	-0.0115633837553255	-0.021913540731394	0.0101933501191712	0.00890446584949369	0.731492553970677	0.544690467361387	0.000360214635349574	E	E	E	0.529211607517603	0.837143814608876	0	-0.451115223806472	0.856145879830029	0	-0.0188696820608469	0.0212558602459588	-0.0113566906452332	0.00812954200270642	0.783960988921737	0.490467839644659	-0.00022718374260651	E	E	E	559.345270823088	559.349170846248	352.181412939145	353.059961458732	48	31	17	0	3.79674250959887e-05	0.141467575590837	0.123548928913018	0.978559596320443	3.4421721918032e-08
M670.0959T353_5	c18hyper	M670.0959T353_5	670.095926358272	353.238810682048			84														0.393213281910963	0.254923625391729	0	-0.0489946719409993	0.972317844578384	0	0.00998713568823616	0.0121804894877627	-0.00920083285706942	-0.00728481798687464	0.660267786997417	0.445615827044697	-0.000319411032863046	E	E	E	0.406858179161562	0.414640328225938	0	-0.363015468031943	0.445192073377937	0	0.0179801335611121	-0.00315507402683106	-0.013397235250636	-0.012965775270088	0.924821334313104	0.782245270880095	-0.000754203499071515	E	E	E	670.090986715938	670.09754453467	352.377057659546	354.383447708946	55	36	19	0	0.00295427723452997	0.243001637554575	0.543973371518311	0.853948405275756	0.000407406739695671
M618.628T353_2	c18hyper	M618.628T353_2	618.62799394278	353.027987412564		[M+2Na-H]+ 573.653	84														0.324248451454917	0.234443461479341	0	-0.153224874924794	0.779859099673147	0	0.00883168941162823	0.016989772645444	-0.00807201184056853	-0.00542559290868017	0.579261625266248	0.331886132991308	-0.00034237848750478	E	E	E	0.117359966767779	0.856582824915679	0	-0.517682410873935	0.397696878019876	0	0.0157368075865697	-0.0130331465416138	0.000216411378423006	-0.00843928750531553	0.0149390419746642	0.50915526477313	-0.000176800171739274	E	E	E	618.623794997485	618.630445952108	351.936637309129	354.133074225746	58	38	20	0	0.00552669846402767	0.246888300974061	0.586923027575107	0.91330299055021	3.33013118150418e-05
M467.7502T352_1	c18hyper	M467.7502T352_1	467.750214703696	352.116666041028	[1252][M]2+		84														-0.033991400700355	0.985293224083699	0	0.385358228138179	0.306462797302241	0	-0.0067557183153517	0.00941978001844949	0.000317606932446164	0.0178850627653155	0.0227920265131369	1.09403790874007	3.43010734987824e-05	E	E	E	-0.0439979186417538	0.921557226797042	0	0.145589736408148	0.746446400691983	0	-0.0160323822550633	-0.00579446549775653	-0.000373508116775863	0.0226855511225466	0.025783549252599	1.36865437764142	0.000110474092945939	E	E	E	467.747709716212	467.752898969728	351.448066699257	368.649819075474	68	42	20	0	5.3161965387983e-05	0.159876949584428	0.480260387338212	0.986453944299985	3.51143400947082e-09
M202.1084T353	c18hyper	M202.1084T353	202.10836075947	352.770479182982		[M+Na]+ 179.123 [M+H]+ 201.101 [M+H-C2H4]+ 229.132	84														-0.380626061404547	0.299068859678567	0	-0.296297273109943	0.590294161263569	0	-0.0117570458514465	-0.00215405381714691	0.0101083406676839	0.012717573296144	0.725392127707169	0.777940087531838	0.000269663763413774	E	E	E	-0.12247834572384	0.860713255750504	0	0.102495371092502	0.879699951908704	0	0.0093352019338254	0.00576102235883408	0.00886877082778316	-0.016697358903683	0.612217992535302	1.00737748160161	0.000204078947024598	E	E	E	202.1073749597	202.108829140956	351.50035347273	354.003554764333	56	41	15	0	0.0110177478178851	0.222741622039988	0.324251089785791	0.995467751708826	1.49463671524223e-11
M642.8303T353	c18hyper	M642.8303T353	642.830336294376	352.61847187119	[1765][M]2+		84														-1.42968669645579	4.74697099332598e-06	1	-0.0860137427020646	0.64512600338459	0	-0.0268107590461315	-0.00464435348424261	0.0273529071150636	0.0173195814508469	1.96289224349212	1.05944714421043	0.000919846834832377	D	E	E	-0.224244063529047	0.603549472634566	0	-0.0765745056015508	0.88727888278176	0	-0.023852551902808	-0.00474442334840214	0.009829613432327	0.0270704677289885	0.678545687987013	1.63320317685637	0.000559529135618887	E	E	E	642.827055088399	642.831607762081	350.866342660696	353.312844725386	59	40	19	0	5.89086404253219e-05	0.139674466416378	0.287594013456615	0.961640228943459	6.13282066159499e-07
M311.071T352	c18hyper	M311.071T352	311.071047010136	352.148175163353		[M+H]+ 310.065	84														-0.826739745479346	0.0547879619968055	0	-2.22828107332779	0.000203440753697538	1	-0.00502373508962827	-0.0146510615853153	0.00802372725282377	-0.00423304590992134	0.575796639172971	0.258937458350561	0.000289020550970757	E	E	E	-0.979740803188045	0.181091992189945	0	-2.21724195154958	4.4122234077882e-05	1	-0.0131996800095601	-0.0168270188089054	0.0161944256360457	0.0203327088675835	1.11791351312213	1.22670376622539	0.000852443844839956	E	E	E	311.069383149094	311.071780601955	351.738864179492	352.687478281484	50	34	16	0	6.1374907428604e-05	0.0656656961691692	0.0678470348445512	0.988953693554846	1.27152104025374e-09
M513.5204T353_1	c18hyper	M513.5204T353_1	513.520392298486	353.343199204901			84														-0.373840021692939	0.318426925564381	0	-0.0891656974407855	0.872756417709091	0	-0.0131634642083983	-0.0184688325449975	0.00635048014375639	0.0204239827640645	0.455721513044048	1.24934486865057	0.000274591206850706	E	E	E	-0.800801850091908	0.207077140831235	0	-0.62248046817937	0.310521139789454	0	-0.0276162988997242	-0.00923742213989398	0.0151391587632608	0.0308077795516022	1.04506763864971	1.85868097807882	0.00108476104120275	E	E	E	513.517292498813	513.522128585884	352.543168575335	354.135339744999	60	41	19	0	6.42673753952667e-05	0.182584633888024	0.31586894721601	0.974602554937783	7.97495048136404e-08
