variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M768T72	M767.5435T72	767.543507371439	767.541540359032	767.546574242874	71.5665170491932	69.9326088692607	73.8166072459448	37	22	15	0			1592													
M768T668_1	M767.7441T668_1	767.744130273255	767.742967416918	767.747071802308	668.310653959987	667.109208057057	670.814301537441	51	37	14	0			52													
M768T528	M768.1388T528	768.138839702887	768.137573944398	768.14154498193	527.729389926676	526.708736261108	529.630233609294	61	41	20	0			12													
M768T668_2	M768.2362T668_2	768.23621320811	768.233706761779	768.240743685953	667.540059073644	665.437484086615	669.642163331146	62	42	20	0			52													
M769T1027	M768.6421T1027	768.64206044094	768.639314965476	768.644402889111	1026.54654913611	1024.09701271406	1030.5212831523	47	36	11	0		[M-H+NaCOOH]- 701.661	27													
M769T646_1	M768.7036T646_1	768.703604706915	768.702148825195	768.706878823201	646.168932135817	645.435620605224	647.990719727981	63	42	21	0			1561													
M769T667	M768.738T667	768.738014057051	768.736075493861	768.740781514585	667.386589583238	666.193982427784	669.222269572951	58	39	19	0			52													
M769T646_2	M769.2057T646_2	769.20570195078	769.203348882414	769.208440002033	646.245868655618	645.192646022898	647.881438802825	62	42	20	0			1561													
M769T131	M769.2222T131	769.222190922971	769.220809002714	769.224443168721	131.095159229433	129.838132950193	132.377490909715	9	0	6	3			931													
M769T668	M769.2393T668	769.239275347387	769.238102613802	769.242450210352	667.537762027595	666.128579890165	669.52192127526	42	27	15	0		[M-H+NaCOOH]- 702.264	52													
M769T296	M769.3126T296	769.312639367538	769.311678887954	769.315085260989	296.207524164872	290.555561093902	301.743762834918	63	42	21	0	[809][M]-		9													
M770T72	M769.5026T72	769.502586099591	769.501146026183	769.506154606725	71.5094533211762	69.9283593126813	72.9096644884373	50	29	21	0			1593													
M770T646	M769.7061T646	769.706131728113	769.704144230976	769.708929208996	646.311401826631	645.075945195773	647.886732341837	49	35	14	0			1561													
M770T296	M770.3159T296	770.31591307436	770.314905082027	770.318208620522	296.185291496137	291.028028089888	300.762419761429	63	42	21	0	[809][M+1]-		9													
M771T296	M771.3183T296	771.318267062758	771.316425948121	771.321048279717	296.329207661627	292.432136134925	300.066848189398	52	34	18	0	[809][M+2]-		9													
M772T72	M771.519T72	771.519010684813	771.517606541164	771.521712625062	71.7650934102074	70.2902397141096	73.3612822353767	51	32	19	0			1594													
M772T590	M772.2194T590	772.219374805795	772.218267558248	772.222328696638	590.135985142951	589.592195113787	590.729552770179	63	42	21	0	[810][M]-	[M+Cl]- 737.25 [M-H]- 773.227	34													
M773T614	M773.1985T614	773.198490567613	773.197519029068	773.201368053923	613.74175126402	612.11121087298	614.690095230141	63	42	21	0	[811][M]-		18													
M773T590	M773.2229T590	773.222850992445	773.221666378431	773.226046038846	590.193739821731	589.485845832315	590.952695879393	63	42	21	0	[810][M+1]-		34													
M774T71	M773.535T71	773.534955201813	773.533355527848	773.537210311737	71.3361898242394	70.0800919187393	75.0248450403023	46	28	18	0			1595													
M774T614	M774.2019T614	774.201905453183	774.200831820599	774.204603938401	613.749949185571	612.221043707416	614.744500298004	63	42	21	0	[811][M+1]-		18													
M775T83	M774.5657T83	774.565688132945	774.564223202234	774.569065833396	82.6135216758133	81.7961689562657	83.5649614570214	58	42	16	0		[M-H-CO2]- 819.566	3													
M775T614	M775.1976T614	775.197579154112	775.194834367001	775.200523513675	614.069319209611	612.439191283394	615.265957084545	61	41	20	0	[811][M+2]-		18													
M776T614	M776.1994T614	776.199431687007	776.197722807463	776.203113876444	614.029357062682	612.936915488707	616.274975509429	47	36	11	0	[811][M+3]-		18													
M777T82	M776.5816T82	776.581609041366	776.580286630075	776.584638004636	82.4640681066534	81.9409622525662	83.2787091774927	60	42	18	0	[812][M]-	[M-H+HCOOH]- 731.578	3													
M777T1027	M776.5976T1027	776.59755156514	776.595812198513	776.600075097028	1026.57503137147	1024.52153953261	1029.27634620842	49	36	13	0		[M-H]- 777.598	27													
M777T620	M777.2424T620	777.242394550089	777.241050224383	777.245689732169	620.423163339899	618.594234506023	622.79090703795	46	29	17	0		[M-H-C6H10O5]- 940.301	24													
M778T83	M777.5853T83	777.585315144012	777.583690710592	777.587337139916	82.7194733901753	81.7436420715318	84.0154170349606	45	32	13	0	[812][M+1]-		3													
M778T310	M778.2404T310	778.240408270982	778.238467047638	778.241927782847	309.860222794489	305.88910729577	314.403439962902	43	28	15	0		[M-H-C6H10O5]- 941.292	9													
M778T90	M778.3458T90	778.345763360183	778.34482738823	778.34737397291	89.6326594301094	88.4913733143777	91.1374269857477	6	0	3	3	[813][M]-		693													
M779T584	M779.2583T584	779.258345965703	779.257114368637	779.261381461793	584.345558643858	582.93911150588	585.194005572142	63	42	21	0		[2M+Cl]- 372.151	13													
M779T634	M779.2951T634	779.295149154335	779.293693041646	779.298048862249	634.333114131055	632.666729799504	635.623631379811	61	42	19	0		[M-H-CH2]- 794.317	24													
M779T89	M779.3494T89	779.349389575666	779.349244162163	779.350908904087	88.6700683173665	88.4913733143777	88.826678887745	3	0	0	3	[813][M+1]-		694													
M780T88	M780.352T88	780.352011695386	780.351796419409	780.353931819345	88.4913733143777	87.9030694911926	88.826678887745	3	0	0	3	[813][M+2]-		695													
M781T543	M781.2026T543	781.202644151893	781.201496674581	781.205548384783	543.064384256469	541.597853933821	544.127136225326	63	42	21	0	[814][M]-	[M+Cl+HCOOH]- 700.229	15													
M782T543	M782.2061T543	782.206119568528	782.204932379221	782.208847554679	543.031837882267	541.597853933821	544.022787179631	63	42	21	0	[814][M+1]-		15													
M782T72	M782.4984T72	782.498421220841	782.496430919019	782.500717970375	71.6466916314515	69.9283593126813	73.6902784388641	37	21	16	0			1596													
M783T552	M782.8084T552	782.80843563579	782.807115657993	782.811003257766	551.553075676341	549.773933626361	552.712374087944	47	36	11	0			4													
M783T543	M783.2079T543	783.207903891673	783.206941339306	783.210388294634	542.981650135909	541.58176115503	544.022787179631	61	42	19	0	[814][M+2]-		15													
M784T402	M784.1501T402	784.150063286436	784.148885016361	784.152761129713	402.40664916756	401.085174553833	406.058409097034	63	42	21	0	[815][M]-	[M+Cl]- 749.181 [M-H]- 785.158	16													
M785T402	M785.1533T402	785.15329184702	785.151705897257	785.15569449693	402.497142390134	400.690356751358	405.575799010484	63	42	21	0	[815][M+1]-		16													
M785T430	M785.1717T430	785.171663680526	785.170256909352	785.174072983421	430.160685956903	428.558683483188	433.41582033489	54	36	18	0			707													
M786T402	M786.1556T402	786.155612599983	786.154236865319	786.158540860478	402.303286895827	400.941291808255	405.458599526441	61	41	20	0	[815][M+2]-		16													
M786T669	M786.2244T669	786.224411918839	786.222983539249	786.227262486514	669.206177077757	668.210846500778	670.654072272872	62	42	20	0	[816][M]2-		52													
M786T537	M786.3257T537	786.325740280831	786.324447194136	786.329366208836	537.406332920461	535.001243404252	539.33968886696	52	40	12	0		[M-H-CO2]- 831.322	15													
M787T669	M786.7263T669	786.726276155663	786.724774496212	786.729145046446	668.95599888255	667.854913775119	671.595528020923	60	39	21	0	[816][M+1]2-		52													
M787T587	M787.1695T587	787.169508770621	787.168273500927	787.172315903157	587.136079858454	586.155275489991	588.314107833019	63	42	21	0		[M-H+CF3COOH]- 654.166	34													
M788T587_1	M787.671T587_1	787.670960378066	787.670068398473	787.673893711093	587.161529179498	586.090327342492	588.944900732244	63	42	21	0			34													
M788T587_2	M788.1709T587_2	788.170925989845	788.169716539623	788.173865154321	587.139282116794	586.090327342492	588.644295764435	56	39	17	0			34													
M789T72	M788.5239T72	788.523920592753	788.521955861254	788.526819492114	71.8546357170577	69.9326088692607	73.3043063324384	52	32	20	0			1597													
M791T552	M791.3216T552	791.321591639933	791.319793799028	791.324220852308	551.574579804255	550.686247999322	552.427052639517	41	32	9	0			487													
M793T566	M793.2025T566	793.202477333693	793.200930471032	793.205299476231	565.598450692368	564.867393800566	566.62454028837	63	42	21	0	[817][M]-		36													
M793T633	M793.3105T633	793.310521835957	793.30944471569	793.313496340801	632.590769930195	631.604552263349	633.350525329712	63	42	21	0	[818][M]-	[M-H]- 794.317	24													
M794T566	M794.2062T566	794.206185295393	794.204187543278	794.20901936257	565.564789740869	564.716048128026	566.362230581683	50	32	18	0	[817][M+1]-		36													
M794T633	M794.3149T633	794.314928330276	794.313630567986	794.317458877947	632.731334132681	631.069420881327	634.481972063938	44	30	14	0	[818][M+1]-		24													
M795T518	M795.2179T518	795.217934545035	795.216600131361	795.221240933036	518.280519547918	517.329276560794	520.191304039947	53	34	19	0			790													
M795T619	M795.2294T619	795.229400010929	795.227732194602	795.232296033438	619.100531338642	617.861295223718	620.924219711094	61	41	20	0	[819][M]2-		24													
M796T620	M795.7315T620	795.731519464901	795.729329662856	795.734132707769	619.687985665846	618.030314698448	621.539094862543	56	35	21	0	[819][M+1]2-		24													
M796T556	M796.1092T556	796.109193143835	796.107840355945	796.112418682943	555.89031573359	554.032899638565	556.998878932259	44	32	12	0		[M+Cl]- 761.138	4													
M797T561	M797.0929T561	797.092917522037	797.09128226111	797.095604906437	561.077924202545	558.468183192649	564.112789530212	63	42	21	0			932													
M797T583	M797.3054T583	797.305350686383	797.304146279765	797.308263008748	582.899974123646	581.529621194079	583.903210852083	62	42	20	0	[820][M]-	[M-H]- 798.313	13													
M798T583	M798.3084T583	798.308414452024	798.306992883778	798.311622769877	583.243645862326	581.951083121911	584.265574035574	51	39	12	0	[820][M+1]-		13													
M799T82	M798.5658T82	798.565825695154	798.56451200714	798.5693036716	82.2343657760626	81.412306019018	83.1955311519616	57	42	15	0		[M-H+NaCOOH]- 731.578	3													
M799T1027	M798.6434T1027	798.643427163934	798.642033101827	798.646298559961	1026.64464227574	1025.47765504527	1033.23342646818	63	42	21	0		[M+Cl]- 763.671	27													
M800T618	M800.2333T618	800.233253657867	800.232090123698	800.236260642088	617.869166006028	615.980864694123	618.669102971626	63	42	21	0		[M+Cl+NH3]- 748.249 [M+Cl]- 765.268	24													
M801T1027	M800.6419T1027	800.641852392374	800.640561300653	800.644721692965	1026.80781707855	1025.750155451	1029.8106422866	56	39	17	0		[M-H]- 801.641	27													
M801T618_1	M800.7351T618_1	800.735144915412	800.733821319295	800.737998279239	617.907116195589	615.980864694123	619.085047601394	63	42	21	0		[M-H-C6H10O5]- 963.788	24													
M801T618_2	M801.2355T618_2	801.235480027793	801.234136700677	801.238324863742	618.074851402064	616.665929198741	619.2304903134	60	42	18	0	[821][M]2-		24													
M802T618	M801.7364T618	801.736382977523	801.734621138066	801.739384189966	618.435871762581	617.352573017929	619.620628534278	54	41	13	0	[821][M+1]2-		24													
M802T555	M802.0286T555	802.028605502186	802.027385684844	802.031710216923	555.103581547809	553.916658462004	557.276774805688	56	39	17	0		[M-H-C4H8]- 859.113	4													
M803T1000	M802.7438T1000	802.743830105782	802.741561572761	802.746139843081	1000.40740704414	999.279993540122	1001.74445560236	42	34	8	0		[3M-H]- 267.919	30													
M803T601	M803.2273T601	803.227272044086	803.226037082495	803.230589707277	601.204364068089	599.074158844348	603.857871156482	42	27	15	0			1083													
M803T308	M803.2354T308	803.235427161999	803.234224942964	803.238038698049	307.749252094009	304.318690277121	313.003733949695	63	42	21	0	[822][M]-	[3M-H]- 268.081	9													
M803T80	M803.4924T80	803.492422348732	803.49240405348	803.494063586501	79.9556766572571	79.8162653550096	80.0412953172096	3	0	0	3	[823][M]-		453													
M804T308	M804.2386T308	804.238607644379	804.237565264307	804.241479422558	307.83010508583	303.977799212129	312.754456857333	61	40	21	0	[822][M+1]-		9													
M804T572	M804.2349T572	804.234911021151	804.233897723126	804.238116473151	572.061096006113	569.492216236301	575.202375615856	57	40	17	0	[824][M]2-		13													
M804T80	M804.4971T80	804.497060421254	804.496183034225	804.498628285425	80.0412953172096	79.8162653550096	80.8096857802554	3	0	0	3	[823][M+1]-		454													
M805T572	M804.7373T572	804.737289636925	804.735714829215	804.740184326127	572.086940787844	569.027948734029	575.787397403153	48	34	14	0	[824][M+1]2-		13													
M805T308	M805.241T308	805.240964712754	805.239423921372	805.243610550735	307.848012198261	303.977799212129	313.003733949695	55	36	19	0	[822][M+2]-		9													
M809T590	M809.238T590	809.237972532302	809.236974578023	809.241204258233	589.544180237775	588.495655206719	591.599559185662	60	42	18	0			34													
M810T590_1	M809.7397T590_1	809.739705378487	809.738280245651	809.742499500565	589.525176300144	588.267350420719	590.47659185926	58	42	16	0			34													
M810T590_2	M810.2403T590_2	810.240296362997	810.239113086595	810.243273686844	589.542595861642	588.182773678117	590.674942711396	56	41	15	0			34													
M811T72	M810.5297T72	810.529697074447	810.527693148598	810.531726951879	72.3583074289203	69.9283593126813	74.3278162169605	56	35	21	0			1598													
M811T603	M811.3212T603	811.321161742859	811.320003254339	811.324087907648	602.632556679588	599.751786787806	604.519668956319	63	42	21	0	[825][M]-		1083													
M812T565	M812.2682T565	812.268205467466	812.267047466211	812.270998040641	565.333768843387	564.626970678153	566.62454028837	54	39	15	0			36													
M812T603	M812.3246T603	812.324571935689	812.323444560914	812.327639932665	602.668924366217	599.283576701411	604.519668956319	63	42	21	0	[825][M+1]-		1083													
M813T1027	M812.555T1027	812.554964859742	812.55330215793	812.557446543419	1027.12968143919	1025.31639200921	1028.61251817434	46	34	12	0		[M+Cl]- 777.598	27													
M813T603	M813.3265T603	813.326537494522	813.324896528209	813.329608590953	602.655437460178	600.224305547147	604.671055496912	47	33	14	0	[825][M+2]-		1083													
M815T1027	M814.5536T1027	814.553553010364	814.551693246953	814.555878248494	1026.86578323986	1024.65216595829	1029.29568025021	53	40	12	0		[M-2H+K]- 777.598	27													
M816T527	M816.263T527	816.263001093321	816.261797309867	816.266161381874	527.358273151173	525.661608860933	528.765369657412	50	33	17	0		[M-2H+Na]- 795.302 [M-H-CH2]- 831.286	12													
M817T74	M816.5404T74	816.540387007877	816.538361981791	816.542717138278	74.2785027602237	71.8922606134254	76.6398897550522	45	27	18	0		[M-H+NH3]- 800.539	3													
M818T72	M817.5028T72	817.502846706029	817.500663667876	817.505876780498	71.7109923614452	70.514918511347	73.4047592897908	55	35	20	0			1599													
M818T676	M818.2625T676	818.262548026073	818.260617290221	818.265833834958	675.565731199051	674.952845449279	678.981076644518	64	42	21	1	[826][M]-		37													
M819T76	M818.5553T76	818.555285883328	818.55384629148	818.559063809537	75.5866774496082	74.2237641537543	76.4851622739152	64	42	21	1	[827][M]-	[M-H]- 819.566	3													
M819T676_1	M818.7642T676_1	818.764159730014	818.762607884686	818.767157323485	675.564617486446	674.689316674283	677.088952416465	63	42	21	0			37													
M819T676_2	M819.2657T676_2	819.265692029864	819.264039477932	819.26825968962	675.671931217939	674.759576495705	677.164390649889	63	42	21	0	[826][M+1]-		37													
M820T72_1	M819.5188T72_1	819.518816263304	819.516559604576	819.522030777946	72.4783989557893	70.4079116096564	75.4708155115259	60	39	21	0	[828][M]-		1600													
M820T75	M819.5593T75	819.559302208711	819.557735693593	819.562115720913	75.4643848807938	73.7773265888312	77.3493078100095	62	41	21	0	[827][M+1]-		3													
M820T676_1	M819.767T676_1	819.766977618053	819.765463628888	819.769907479294	675.809191252725	675.127639036494	677.164390649889	61	41	20	0			37													
M820T72_2	M820.1892T72_2	820.189210419023	820.188894802445	820.190780430177	71.6647678343442	71.4081440506178	71.9819488069805	3	0	0	3	[829][M]-		1565													
M820T676_2	M820.2681T676_2	820.268149440176	820.266180475546	820.271132430382	675.882096657935	674.697099005094	677.711288311196	59	41	18	0	[826][M+2]-		1489													
M821T72_1	M820.5225T72_1	820.522460514336	820.520970521926	820.525123760677	71.663900374237	69.719667124372	72.7870413029052	53	34	19	0	[828][M+1]-		1601													
M821T75	M820.5713T75	820.571253470298	820.568641550204	820.574354807761	75.4609044855059	73.3301074974958	77.2486833417368	60	39	18	3	[827][M+2]-		3													
M821T72_2	M821.1896T72_2	821.189561435162	821.189525372763	821.191785247709	71.6647678343442	71.4081440506178	71.9819488069805	3	0	0	3	[829][M+1]-		1565													
M822T82	M821.5039T82	821.503935018894	821.503434483166	821.505073704186	81.5958233554536	81.5434981497006	82.2596201440247	3	0	0	3			455													
M822T74	M821.5744T74	821.574359762205	821.572777380753	821.576849773372	74.4177176676771	72.1358762766156	76.2565691524749	43	28	15	0	[827][M+3]-		3													
M824T564	M824.211T564	824.210970714833	824.209444335572	824.213992456382	564.347908261437	563.195235084528	565.580319851063	44	32	12	0		[M+Cl]- 789.242 [M-H]- 825.218	36													
M825T1000	M824.7253T1000	824.725321897915	824.723853673064	824.727884322808	1000.33428254984	998.778242667286	1001.23607247399	63	42	21	0		[3M-2H+Na]- 267.919	30													
M825T638	M825.2533T638	825.253280633076	825.25166768634	825.256134036091	638.239809206077	635.560612232748	640.369534952055	63	42	21	0	[830][M]-	[M-H-CH3]- 841.291	24													
M826T641	M826.2572T641	826.257212231688	826.254586126746	826.26104435356	641.224471608651	639.280671677214	643.604120568167	59	38	21	0	[830][M+1]-		24													
M826T611	M826.2842T611	826.284241826979	826.283083606825	826.287366723764	611.049330166479	609.065331933484	613.684430971753	60	39	21	0		[M+Cl]- 791.315 [M-H]- 827.292	18													
M827T627	M827.2695T627	827.2695286086	827.26810250395	827.272608853699	626.587027923308	625.386112831837	627.628764569567	63	42	21	0	[831][M]-	[M-H]- 828.276	24													
M828T627_1	M827.7704T627_1	827.770444129988	827.769267839137	827.773254451146	627.117450464048	626.214341572762	628.065294165402	62	42	20	0	[832][M]-	[M-H-H20]- 846.791 [M-H-C6H10O5]- 990.829	24													
M828T627_2	M828.2722T627_2	828.272193194532	828.271054273714	828.275102266351	626.79595235765	625.477694168516	627.652253103745	63	42	21	0	[831][M+1]-		24													
M829T627_1	M828.7745T627_1	828.774533624664	828.773192650185	828.777404316544	627.407817158488	625.527071712141	628.793728207487	46	32	14	0	[832][M+1]-		24													
M829T542	M829.2171T542	829.217080054736	829.215646597868	829.219462408369	542.452763334086	538.812673209241	543.666552530933	44	24	20	0			15													
M829T627_2	M829.2741T627_2	829.274143143041	829.272925578965	829.276901243833	626.575491832774	625.517404241887	628.03928438779	63	42	21	0	[831][M+2]-		24													
M830T586	M830.2435T586	830.243494090533	830.241372068016	830.246725005047	586.194660643395	585.110794177105	586.850689365308	58	41	17	0	[833][M]2-		1398													
M830T627	M830.2763T627	830.27627245627	830.275244635391	830.279079748345	626.559529773451	625.477694168516	627.602563866066	62	41	21	0	[831][M+3]-		24													
M830T526	M830.2787T526	830.278658252989	830.277377752568	830.281262722016	525.679789715782	523.781040665296	527.360290525657	48	32	16	0	[834][M]-	[M+Cl]- 795.302 [M-H]- 831.286	12													
M831T586	M830.7451T586	830.745141762598	830.743352629368	830.748076133689	586.186312222431	585.146424052514	587.326570612624	52	40	12	0	[833][M+1]2-		1411													
M831T549	M830.994T549	830.99401220772	830.992776619605	830.996982373579	548.785550910426	547.48230979894	550.09567658512	60	42	18	0		[2M-2H+K]- 397.029	4													
M831T526	M831.2817T526	831.281651298707	831.280211955832	831.285007886163	525.572965627963	524.054215199116	527.827541724389	45	31	14	0	[834][M+1]-		12													
M835T72	M834.5287T72	834.52870140224	834.527020534473	834.532036693353	71.9607417324304	70.2873253762479	73.6902784388641	41	23	18	0			1602													
M836T78	M835.5171T78	835.5171154816	835.51514453537	835.521023465395	78.0285888645642	75.883779390147	80.0412953172096	64	41	20	3	[835][M]-	[M+Cl]- 800.539	3													
M837T78	M836.5208T78	836.520767672311	836.518812711506	836.524108629855	78.0608665714397	76.9564546170868	80.0412953172096	33	17	13	3	[835][M+1]-		3													
M837T1027	M836.5988T1027	836.598818712781	836.597755622013	836.601929048501	1026.67592900391	1025.20250075948	1029.85567245459	53	38	15	0		[M+Cl]- 801.641	27													
M837T539	M837.2172T539	837.217205685151	837.216045741154	837.22018647767	538.982556711556	536.944426769045	540.214822032749	63	42	21	0			15													
M837T564	M837.2284T564	837.22843281648	837.227058096165	837.23126848496	564.384432059147	563.418696318178	565.399136319827	62	41	21	0			36													
M838T79	M837.5235T79	837.523538016876	837.522741525259	837.526926297973	79.0253946476448	78.1556574068879	80.0412953172096	9	0	6	3	[835][M+2]-		456													
M838T539_1	M837.7191T539_1	837.719108250708	837.717759055462	837.722072552296	538.982556711556	536.108511599727	540.818540930715	63	42	21	0		[3M+2Cl]2- 535.177	15													
M838T539_2	M838.219T539_2	838.218982204342	838.216998135909	838.221783320011	539.017569812539	537.347543578606	540.863546111883	47	32	15	0		[M+Cl]- 803.249	15													
M839T80	M838.5276T80	838.527627228866	838.527414865542	838.529552929047	79.8859710061334	78.180856932298	80.0412953172096	4	0	1	3	[835][M+3]-		457													
M839T1027	M838.5977T1027	838.597749426168	838.59599884433	838.599959275927	1026.75756626508	1025.3895464833	1029.19081767253	43	30	13	0		[M-2H+K]- 801.641	27													
M841T74	M840.5403T74	840.540259413119	840.537113523443	840.541896746542	73.72481257572	71.3403126270653	76.4400349370638	43	26	17	0		[M-2H+Na]- 819.566	3													
M841T592	M841.1606T592	841.160623922373	841.158628079555	841.163857567854	592.128695492667	591.00481782718	594.735367193595	58	37	21	0	[836][M]2-		34													
M842T592	M841.6618T592	841.66183176989	841.660674296479	841.665273502616	592.084376551401	591.342738629612	594.407112555721	49	32	17	0	[836][M+1]2-		34													
M842T588	M842.236T588	842.235961389104	842.234573640798	842.239348952686	588.390989769414	587.298960607767	589.456068470207	61	40	21	0			1412													
M843T75	M842.5549T75	842.55494296365	842.552459423202	842.558448119396	75.2637610869285	73.9873928898009	76.6522672868099	63	42	21	0	[837][M]-	[M-H-C2H4]- 871.594	3													
M844T75	M843.5584T75	843.558445820916	843.556780827073	843.562040368747	75.1272494046072	73.5505808445523	76.4400349370638	63	42	21	0	[837][M+1]-		3													
M845T75	M844.5704T75	844.570360859778	844.568150062503	844.573262135112	74.9848427691069	72.8778792481661	76.3566823591458	58	37	21	0	[837][M+2]-		3													
M845T568	M845.2778T568	845.277849246975	845.276403346478	845.28062902772	568.016855565603	565.78759726415	585.680731825115	58	37	18	0			36													
M847T74	M846.5861T74	846.586126240175	846.58404534027	846.589563251007	73.8224197693159	72.1699459728904	76.6873044013571	42	27	15	0		[M+Cl]- 811.61	3													
M848T577	M848.2432T577	848.243218766713	848.24199774636	848.246224647122	577.468257603936	575.285041668303	578.07556834101	60	42	18	0	[838][M]2-		13													
M849T577	M848.7451T577	848.745061836732	848.743418425702	848.747653498773	577.492332753459	576.242367640434	578.430412267996	55	38	17	0	[838][M+1]2-		13													
M849T675	M849.2623T675	849.262269918554	849.260742774264	849.265321227585	675.358170978435	674.262548828625	676.401680673518	63	42	21	0			37													
M850T675_1	M849.764T675_1	849.763989906075	849.762370568092	849.767399140701	675.450254783097	674.262548828625	676.718784796383	62	42	20	0			37													
M850T675_2	M850.2653T675_2	850.265295028055	850.263730531715	850.268212475075	675.481100751591	674.446042825443	677.290293940853	59	38	21	0			1490													
M851T1027	M850.5106T1027	850.510620076683	850.508781316388	850.513097941969	1026.61687591137	1024.75061872531	1029.3502157982	37	30	7	0			27													
M852T80	M851.5129T80	851.512909529644	851.511724016503	851.515562144572	80.0874597469484	79.4960191124643	82.3131994827809	9	0	6	3	[839][M]-		458													
M852T291	M852.4683T291	852.468259373492	852.467254923095	852.471195426297	290.763319710624	287.348540208879	294.11011622953	51	33	18	0			9													
M853T81	M852.5167T81	852.516718808603	852.515638169496	852.518680787844	81.1685117510338	79.9787137749001	82.3131994827809	6	0	3	3	[839][M+1]-		459													
M854T82	M853.5218T82	853.521809437414	853.52121864116	853.523393705232	81.5958233554536	81.5434981497006	82.2596201440247	3	0	0	3	[839][M+2]-		460													
M855T528	M855.2391T528	855.239076605624	855.237441111522	855.241834238647	527.811281212715	526.71818002855	528.780375094899	63	42	21	0	[840][M]-	[M+Cl]- 820.275	12													
M856T528	M856.2423T528	856.242334581436	856.240862584224	856.245508575435	527.898069438522	526.601610517706	529.614932650454	58	39	19	0	[840][M+1]-		12													
M858T80	M857.5016T80	857.50156636163	857.500924784503	857.503110396593	79.9556766572571	79.8162653550096	80.0412953172096	3	0	0	3	[841][M]-		461													
M858T74	M857.5187T74	857.518693014064	857.516985441007	857.52182742072	73.5715369116065	71.8922606134254	75.6077380017236	62	41	21	0		[M-H-C2H4]- 886.557	3													
M858T551	M858.1112T551	858.111194455638	858.109844495155	858.114427617538	550.648801785569	549.588835355571	551.832330806933	52	35	17	0		[M-H]- 859.113	4													
M858T627	M858.2681T627	858.268102674123	858.266745209053	858.271169310593	626.824461320602	626.000726960818	627.628764569567	63	42	21	0			24													
M859T79	M858.5051T79	858.505086825374	858.504290988194	858.506309646112	79.2593706015564	79.07680780565	80.6727566193133	3	0	0	3	[841][M+1]-		462													
M859T72	M858.5223T72	858.522328732328	858.520775100919	858.525278654695	72.3704581063708	70.7769371802943	74.7583164682051	49	31	18	0			1603													
M859T627_1	M858.7697T627_1	858.769706665604	858.768493163618	858.77266393405	626.834892338335	625.844030798423	627.628764569567	63	42	21	0			24													
M859T627_2	M859.2709T627_2	859.270880903503	859.269598731608	859.273897389849	626.811871942646	625.386112831837	627.628764569567	63	42	21	0	[842][M]2-		24													
M860T627	M859.7725T627	859.772485587348	859.770917451676	859.775474913311	626.860562734879	625.827792611245	628.163284877037	62	42	20	0	[842][M+1]2-		24													
M860T507	M860.1952T507	860.195199774843	860.193714464009	860.198284977106	506.792771350576	505.879424009023	507.884024937079	63	42	21	0	[843][M]-	[3M-H]- 287.066	20													
M861T600	M861.1506T600	861.150590972553	861.148686290222	861.153182505108	600.464903697547	599.513571185835	601.193732186166	37	22	15	0			1087													
M861T507	M861.1984T507	861.198415135437	861.197000235176	861.201500034688	506.847332043673	506.276668571309	508.36000993635	56	42	14	0	[843][M+1]-		20													
M862T507	M862.1937T507	862.193691576738	862.191362734608	862.196402549652	506.915879364507	505.633035307525	507.787204191109	40	30	10	0	[843][M+2]-		20													
M863T593	M863.2294T593	863.229423966453	863.227890356453	863.232668333662	593.179414604165	592.302343844662	595.584963302275	61	42	19	0			1269													
M863T627	M863.2434T627	863.243399214918	863.242082501662	863.246402964367	626.662512808466	625.142644034212	628.253484190783	62	42	20	0		[M+Cl]- 828.276	24													
M864T593_1	M863.731T593_1	863.731030170369	863.72954790802	863.733864224134	593.100833072987	592.375789766323	595.584963302275	59	42	17	0			1270													
M864T593_2	M864.2306T593_2	864.230604670111	864.229109944788	864.233450935832	593.114171842463	592.375789766323	594.045853121642	56	41	15	0			1265													
M865T628	M865.2228T628	865.222795260428	865.219184706855	865.225572510152	628.245567335751	626.576223113415	630.962610745318	54	33	21	0		[M-2H+K]- 828.276	24													
M866T72	M865.5032T72	865.50315658034	865.501084011738	865.506142239829	72.1760096796827	69.8721914365776	73.6902784388641	61	40	21	0	[844][M]-		1604													
M866T585	M866.2204T585	866.220442957949	866.219155868534	866.223033340966	584.803258209621	583.591755212859	586.373537908551	46	25	21	0		[M-H-CO]- 895.222	13													
M866T531	M866.2912T531	866.291217718683	866.290146136527	866.294225931893	530.889306592665	529.456870005084	532.24423690635	63	42	21	0	[845][M]-	[M+Cl]- 831.322	15													
M867T72	M866.5059T72	866.505887894192	866.503967499812	866.509691960336	71.5841827817966	69.8122631072016	72.704728005641	50	29	21	0	[844][M+1]-		1605													
M867T75	M866.5548T75	866.554767718458	866.553588095148	866.558570577846	75.0565242759162	73.5505808445523	76.206947065254	62	41	21	0	[846][M]-		3													
M867T677	M867.2506T677	867.250570134921	867.248600891531	867.253132488233	676.741446371577	675.293233874608	678.566035605001	58	39	19	0	[847][M]2-		37													
