variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	QC	Blanc	Bio	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M368T582	M368.0599T582	368.059857950596	368.059285832741	368.060512991208	581.859901559149	581.022910078611	583.263068652154	63	21	0	42		[M+Cl+HCOOH]- 287.087	282													
M368T497	M368.1205T497	368.120461767567	368.115473057382	368.121261627255	496.513740955578	477.61615144934	498.708979623115	66	22	2	42		[M+Cl]- 333.157	3													
M368T174	M368.1218T174	368.12182250542	368.121251049664	368.122534098097	173.727380309589	172.372743794128	175.249224865295	37	19	0	18			19													
M368T132	M368.1286T132	368.128601292262	368.12773071833	368.129287858122	132.130908101198	129.483549591795	133.83546476584	62	24	2	36	[481][M+3]-		34													
M368T102	M368.1286T102	368.128564578146	368.127685374913	368.128921873304	101.840483107356	90.7628309012387	102.606775883383	7	4	3	0	[482][M+3]-		5													
M368T444	M368.1398T444	368.139808326738	368.139000599243	368.140655914439	444.392053021365	441.765115549434	446.303451486307	52	21	0	31	[480][M+3]-		8													
M368T480	M368.1681T480	368.168149748874	368.167536287152	368.168865203529	479.633304479899	477.340405001346	480.362834975182	66	24	0	42	[485][M]-		3													
M368T997	M368.3846T997	368.384624850557	368.384066984075	368.385257201911	996.708119577216	985.113463701814	1003.42086789412	86	24	0	41			13													
M368T1000	M368.3977T1000	368.397716497159	368.397058426657	368.398283260565	1000.15543918886	985.890428869302	1004.57964916965	75	20	0	37	[484][M+1]-		13													
M369T1024	M368.8686T1024	368.868552749769	368.867857085463	368.869221777367	1023.51716976817	1021.91917639356	1024.89266989799	55	15	0	40		[M+Cl+CF3COOH]- 199.911	24													
M369T997	M368.8848T997	368.884797554612	368.884161494662	368.885298095995	997.258758271149	985.113463701814	1004.38335146658	85	23	0	39			13													
M369T1012	M368.9211T1012	368.921086140831	368.920589996646	368.921757724453	1011.65645767296	1009.63009893375	1013.6039190857	49	16	0	33			13													
M369T75	M368.977T75	368.976960046301	368.97642739406	368.977415148038	75.0647929766167	73.8356442231733	79.4540366101303	11	8	3	0			99													
M369T614	M369.0399T614	369.039899891839	369.03929076024	369.040596189554	614.24202342275	612.347149402196	617.161392243484	66	24	0	42			183													
M369T180	M369.0616T180	369.061620540848	369.061047070105	369.062406466517	180.238226291996	178.368449924093	181.596510484411	44	18	0	26		[M-H+NaCOOH]- 302.097	19													
M369T205	M369.098T205	369.097988243871	369.097438120602	369.098725569909	204.80903719245	203.346023687182	206.49854594605	60	18	0	42			39													
M369T449	M369.1215T449	369.121492303732	369.120949488595	369.122278299155	449.339237423278	447.771137656085	455.467784498928	63	23	0	40		[M+Cl]- 334.154	8													
M369T480	M369.1713T480	369.171275971019	369.170753879356	369.172051154172	479.817158454586	477.879416739358	481.095277613072	51	17	0	34	[485][M+1]-		3													
M369T630	M369.1987T630	369.198718752586	369.198165060022	369.199429031586	630.006554234767	627.831239677912	631.655005740984	66	24	0	42	[486][M]-	[2M-2H+Na]- 174.111	26													
M369T89	M369.229T89	369.229008842362	369.2284449781	369.229828082408	88.843944838377	87.9203913594742	89.4941714406003	57	24	0	33		[M-H-C2H4]- 398.268	11													
M370T514	M370.082T514	370.082033452678	370.081428010762	370.082862524072	513.945721274622	512.023363724895	515.878796797418	62	21	0	41			27													
M370T493	M370.111T493	370.111004439522	370.110321410931	370.115896023528	492.609939179415	477.633706557491	494.813587614506	62	23	2	37		[M-2H+K]- 333.157	3													
M370T584	M370.1474T584	370.147446750564	370.146877198324	370.148185127583	583.82818576518	582.7569167227	585.906673263409	66	24	0	42	[487][M]-		282													
M370T89	M370.1667T89	370.166749229444	370.165941137303	370.167414924989	89.1854956890695	86.3618290282257	90.7476610389276	32	17	2	13		[M-H-CH2]- 385.195 [M-H-CO]- 399.169	11													
M370T631	M370.2025T631	370.202474063089	370.201751091952	370.203176571535	630.622998319314	628.405195890024	632.772809484961	63	24	0	39	[486][M+1]-		362													
M370T994	M370.3974T994	370.397417556081	370.39690291944	370.398045608736	993.53600778297	991.960373043099	995.112205520165	56	15	0	41	[484][M+2]-		13													
M371T994	M370.8895T994	370.889508502491	370.888878330042	370.890194760545	994.340268850118	986.527324393992	1003.14068236127	51	20	0	23		[M-H-H20]- 389.921	13													
M371T234	M370.975T234	370.974956966762	370.974265321313	370.975770582268	233.928816966994	232.709816533188	236.759106008186	64	24	0	40		[3M+Cl]- 111.998	7													
M371T76	M371.0664T76	371.066443912115	371.060926340063	371.067201859494	76.1910828224128	74.5128264614533	90.9463441537219	50	15	3	32			2													
M371T594_1	M371.0991T594_1	371.099059926922	371.098535139552	371.09978334688	593.700356598627	591.660320074668	594.306657412043	66	24	0	42		[M-H]- 372.102	30													
M371T440	M371.1214T440	371.121447076182	371.120823197431	371.122228724002	440.34546267619	430.039572511975	442.22513373937	66	24	0	42	[488][M]-	[2M-H]- 186.07	8													
M371T447	M371.1372T447	371.137244326067	371.136599403286	371.138018622343	446.90476579769	446.139522317032	452.205870205261	58	24	0	34		[2M-H]- 186.07	8													
M371T594_2	M371.1345T594_2	371.134487407777	371.133843764044	371.135268569007	594.051130221605	592.857832913216	595.232258575618	44	14	0	30		[M+Cl]- 336.165	30													
M371T86	M371.1507T86	371.150654284605	371.149763112468	371.151438584798	85.7184283708976	84.7351893513533	88.9960519096656	69	24	3	42	[489][M]-	[M-H+CF3COOH]- 238.166	11													
M371T584	M371.1509T584	371.150935444193	371.150316275931	371.151711456092	584.056596220428	582.744146116804	585.906673263409	62	22	0	40	[487][M+1]-		282													
M371T84	M371.2084T84	371.208410789938	371.207841257654	371.209175516723	84.0842878402837	83.4292909279019	85.134663729078	30	19	0	11			565													
M372T994	M371.9634T994	371.96344750908	371.962952648208	371.964080914857	993.713713105854	992.487920464772	996.703007396899	61	19	0	42		[M+Cl]- 336.99 [M+Cl]- 336.99	13													
M372T81	M372.0975T81	372.097495458969	372.096729055593	372.098681794507	81.1248447129783	79.8897970402641	87.8103047900879	3	0	3	0			100													
M372T440	M372.1249T440	372.124891341252	372.124422561014	372.125745870206	440.443702020776	430.714336087672	442.710222842894	66	24	0	42	[488][M+1]-		8													
M372T86	M372.154T86	372.154009543255	372.152745274478	372.154585051573	86.1658939297418	85.7687411268686	88.9960519096656	12	9	3	0	[489][M+1]-		11													
M373T1017	M372.8787T1017	372.87870436309	372.878103213068	372.879383013342	1016.87917592459	1002.6072898709	1017.95823761142	66	24	0	42		[M+Cl]- 337.915 [M-2H+Na]- 351.904	55													
M373T884	M372.8788T884	372.878835863049	372.877855953249	372.879648047152	884.157381994517	859.13309241362	896.83621432359	73	23	3	42			575													
M373T1225	M372.8789T1225	372.878850228497	372.878275975958	372.879609038699	1225.09625117396	1217.28928828914	1259.08283190141	67	24	1	42		[M-H]- 373.886	54													
M373T227	M372.9909T227	372.990928052193	372.990225581857	372.991686786519	226.704790405929	224.984264301872	228.229737733243	49	23	0	26			7													
M373T368	M373.0411T368	373.041116448273	373.040527384529	373.041936653857	367.876219970571	364.660538164615	369.531639397564	52	15	0	37		[M-H]- 374.053	31													
M373T75	M373.0464T75	373.046363986997	373.045046493482	373.046714850442	75.4299097305218	73.8804454439927	91.0931547557085	14	11	3	0			101													
M373T456	M373.0772T456	373.077212310896	373.076775561104	373.078015472787	455.957528611543	453.304862917069	460.123112182654	56	16	0	40		[M+Cl]- 338.112	3													
M373T323	M373.0929T323	373.092896052005	373.092385417637	373.093659982728	323.495602999086	310.191403047203	330.435980353215	66	24	0	41			661													
M373T593	M373.1138T593	373.11384140289	373.11304782219	373.114813982171	592.878136449941	591.970459103749	594.148707872187	41	22	0	19			288													
M373T203	M373.1624T203	373.162382995828	373.161493778366	373.163041050192	203.206018520321	200.436281823616	205.740634852418	52	18	0	34			544													
M373T89	M373.1663T89	373.166329496441	373.165456128002	373.167087542863	89.4351874431087	87.8897939485152	90.1608091994091	62	24	3	35	[489][M+2]-		11													
M373T1209	M373.1699T1209	373.169901339441	373.168913463451	373.170862168222	1208.92471115792	1208.2600254547	1210.0671187691	69	24	3	42		[M+Cl]- 338.206	33													
M373T476	M373.1765T476	373.176534262929	373.175931943366	373.177421780214	475.812543792457	470.035315688149	485.639225982466	49	13	0	36			3													
M374T363	M373.6075T363	373.607498258661	373.606862688947	373.608358942777	363.406100987478	358.890804973232	365.261978307092	63	21	0	42		[M+Cl]- 338.647	31													
M374T79	M373.8639T79	373.863868086629	373.861598393765	373.865398280147	78.6559890094932	76.9422908587108	91.1298574062051	68	24	2	42			2													
M374T474	M373.8639T474	373.863914522242	373.861843240242	373.865211145232	474.362305085928	461.56413915679	480.007307712979	67	23	0	41			3													
M374T995	M373.8639T995	373.863867307075	373.861800357026	373.865194464483	994.601451216663	987.22807169596	1004.39025936799	73	24	0	42		[M-H-CH2]- 388.894	13													
M374T252	M373.8637T252	373.86368605797	373.861462858861	373.864927603428	251.656913283235	242.230229732514	263.193400641141	75	24	0	42			1													
M374T555	M373.8639T555	373.863936219147	373.861519150182	373.86506493007	555.456519901547	554.553354580288	556.408010570778	54	22	0	32			4													
M374T608	M373.864T608	373.863989467771	373.861835100237	373.865348600042	607.779423029561	603.187312117713	610.650475008436	56	20	1	35			9													
M374T89	M374.1699T89	374.169882119914	374.168719516658	374.17036659637	89.1249473438615	87.8897939485152	89.8606355564622	12	9	3	0	[489][M+3]-		203													
M375T1030	M374.774T1030	374.77403570244	374.773517559462	374.774823093516	1029.9927931967	1029.40955205229	1031.38601063111	66	24	0	42		[M-2H+K]- 337.824	24													
M375T530	M375.0031T530	375.003119975761	375.002489552055	375.004124211928	530.196618199363	529.175336433637	531.260567738866	46	19	0	27		[3M-2H+Na]- 118.022 [M-H-H20]- 394.023	16													
M375T368	M375.039T368	375.039028661295	375.038425896305	375.039877908598	367.679958306685	364.660538164615	369.884074016924	52	16	0	36		[M-H]- 376.051	31													
M375T349	M375.0668T349	375.066781994055	375.065849917694	375.067454997955	348.842330483661	347.030029339543	351.256257272428	42	20	0	22			427													
M375T472	M375.1084T472	375.108405345172	375.107845431457	375.109162366438	471.785880259222	465.124799763659	472.832510466158	49	20	0	29	[490][M]-	[M+Cl]- 340.14	3													
M375T82	M375.2757T82	375.275736213357	375.274967947224	375.276498470966	82.0671069332917	81.2633212517024	84.2015467781313	66	24	1	41		[M+Cl]- 340.302	2													
M376T364	M375.6055T364	375.60548463739	375.604867395212	375.606325345867	363.63085385208	356.111844477118	364.970972962322	63	22	0	41		[M-2H+K]- 338.647	31													
M376T1221_1	M375.87T1221_1	375.869968691982	375.869403143066	375.870738908617	1221.20095236077	1219.15877588376	1231.53493730189	57	16	0	41		[M+Cl]- 340.907 [M-H-CO]- 404.879	33													
M376T1221_2	M375.8829T1221_2	375.882909015297	375.882375105299	375.883662672657	1220.72309163047	1218.48534954339	1226.05481004683	62	20	0	42		[M+Cl]- 340.907 [M-H-CO]- 404.879	33													
M376T509	M376.1021T509	376.102099632552	376.101542918731	376.102897275192	508.904659167228	507.953576375006	510.923432362524	66	24	0	42	[491][M]-	[M+Cl]- 341.133	27													
M376T321	M376.1005T321	376.10046658592	376.099842748012	376.101161053324	321.015866338528	319.603379313828	322.547890260662	47	16	0	31			659													
M376T472	M376.1117T472	376.111659919017	376.111019561674	376.118582102562	472.256873887346	468.922861257583	480.7275415761	61	21	0	40	[490][M+1]-		3													
M376T493	M376.1387T493	376.138721979652	376.133917019319	376.139615617028	492.783427165387	491.098384452212	494.212049141615	46	14	0	32		[M-H+NH3]- 360.127	3													
M376T213	M376.1734T213	376.173383947704	376.172657674861	376.174078093408	213.348471052085	210.863695023582	215.066452082864	63	23	0	40			17													
M376T993	M376.3962T993	376.396162849872	376.395551813215	376.396660339079	993.490956517316	992.472944461808	995.261732848298	53	15	0	38		[M+Cl]- 341.431 [M-H-CO2]- 421.39	13													
M377T1030	M376.7721T1030	376.772078565827	376.771410050461	376.772867689891	1030.01024389494	1028.98852469403	1031.08372588616	62	20	0	42			24													
M377T349	M377.0648T349	377.064789741282	377.064036107284	377.065541214648	348.872440919888	347.617790737259	351.649033748823	40	20	0	20			31													
M377T509	M377.1057T509	377.10574012952	377.104927808331	377.106577109555	509.403222883021	508.535845606233	511.075591827966	52	20	0	32	[491][M+1]-		27													
M377T92	M377.2704T92	377.270358859957	377.269782710731	377.271314869769	92.2597332453445	90.577720973359	93.357558367072	49	23	0	26		[M-H-CO]- 406.273	11													
M377T993	M377.4108T993	377.410797235595	377.410158703759	377.411580444775	993.427632696794	992.189505059415	994.733533527107	56	15	0	41			13													
M378T363	M377.6035T363	377.60348122223	377.602868196105	377.604290196865	363.49872565346	360.301486793744	364.970972962322	63	21	0	42			31													
M378T994_1	M377.903T994_1	377.90295146987	377.902395594621	377.903610314104	993.643062951522	992.487920464772	996.766504987016	63	21	0	42	[492][M]2-		13													
M378T437	M378.0968T437	378.096781733156	378.096191050427	378.097494208535	436.77356460308	425.46075392527	437.924134660657	63	21	0	42	[493][M]-	[M+Cl+NH3]- 326.097	8													
M378T91	M378.2422T91	378.242236674185	378.241662968307	378.243061540296	91.3323994836944	90.3239681273786	92.1631885440014	66	24	0	42		[M-H]- 379.246	11													
M378T994_2	M378.395T994_2	378.395001118034	378.394369132935	378.395651819879	993.682779999416	992.487920464772	996.874675341272	58	17	0	41	[492][M+1]2-		13													
M379T1003	M378.8869T1003	378.88694259783	378.886339362496	378.887556653233	1002.63856892122	992.59236120757	1005.11105486622	64	24	0	40	[494][M]-	[M-2H+K]- 341.923	13													
M379T994	M378.9068T994	378.906825449686	378.905650402666	378.908863881045	993.847508072526	991.960373043099	995.953346965836	54	16	0	38	[492][M+2]2-		13													
M379T370	M379.0629T370	379.06285291181	379.062227690472	379.063866913877	369.577629148011	367.180255165283	371.613809969539	54	18	0	36			428													
M379T437	M379.1002T437	379.100247201572	379.099650404866	379.101195154669	436.600682499289	425.206874037492	438.372353711605	62	21	0	41	[493][M+1]-		8													
M379T547	M379.1365T547	379.136522404685	379.135756008638	379.137429356468	546.507753311917	545.546760528723	547.674488295655	56	21	0	35			49													
M379T435	M379.173T435	379.173004725273	379.172209378576	379.17384768043	435.053078449928	427.77134307666	436.90996928516	48	23	0	25			8													
M379T998	M379.3887T998	379.388652791512	379.387995539649	379.389122680455	997.638556486439	985.088661544786	1004.38335146658	66	18	0	31		[M-H-H20]- 398.421	13													
M380T1000	M379.8896T1000	379.889620906416	379.889067179904	379.890283071438	999.972019075548	985.088661544786	1005.0069293497	70	18	0	32	[494][M+1]-		13													
M380T994	M379.9186T994	379.918571513168	379.918078472385	379.919232039281	993.534812430691	991.960373043099	996.384216391389	56	18	0	38		[3M-H+Cl]2- 241.961	13													
