variableMetadata	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	Bio	QC	Blanc	isotopes	adduct	pcgroup	spi_formula	spi_monoisotopic	spi_name	inchi	inchikey	pubchem	chebi	hmdb	kegg	spi_KEGGpathwaysfamily	spi_KEGGpathways	spi_subpathways	spi_annot
M846T447_6	M845.9753T447_6	845.975290023106	845.972636834409	845.97794334853	447.400337765061	446.523350542244	449.219452571943	60	42	18	0		[3M+Na+K]2+ 543.339	39													
M846T447_7	M846.0671T447_7	846.067083824393	846.064416495651	846.069604066882	447.387553044872	446.434293249386	449.154721279711	58	41	17	0		[3M+H]+ 281.677	39													
M846T447_8	M846.1566T447_8	846.156569630222	846.152444499874	846.158692393531	447.384620422499	446.385103073168	449.093549139991	54	39	15	0			39													
M846T447_9	M846.2477T447_9	846.247743523133	846.244640737812	846.250119273965	447.264166684503	446.201679326891	449.715506833731	55	41	14	0		[M+H-C3H2O3]+ 931.256	39													
M846T448	M846.3407T448	846.340684660442	846.336684894466	846.343294595736	447.71735509338	446.58250367528	449.580476244142	41	33	8	0			39													
M846T368	M846.4221T368	846.422108905858	846.419196360072	846.425049755597	368.343143796602	367.017349149551	369.421404851665	57	40	17	0	[2005][M+1]+		85													
M846T588	M846.4452T588	846.445169182176	846.440610588267	846.447789726631	587.632609329664	587.281637392711	587.988590977982	31	25	6	0			169													
M847T442	M846.5053T442	846.505273191217	846.500247356443	846.508321623739	441.537120373541	440.293792424809	442.563285736269	38	23	14	1	[2006][M+1]+		3490													
M847T456	M846.5023T456	846.502308833097	846.498938846832	846.507208831234	456.186637261883	455.559372399378	457.171607678665	20	7	11	2	[2007][M+1]+		4													
M847T371_1	M846.5578T371_1	846.55779637867	846.554970698488	846.55973823517	371.158549533952	370.101450937046	372.537115033287	44	31	13	0		[M+K]+ 807.604	85													
M847T407_1	M846.6605T407_1	846.660497737439	846.657727694211	846.663158915462	407.027733291393	405.364503602299	411.286782226153	29	24	5	0			4736													
M847T371_2	M846.7003T371_2	846.700347157456	846.698088655499	846.702762886166	371.205050609592	370.073805365485	373.103267667211	48	36	12	0		[M+2K-H]+ 769.789	85													
M847T407_2	M846.7323T407_2	846.732310914086	846.72968383037	846.735476604036	406.817386472039	405.383973837925	409.607019049584	36	29	7	0			4737													
M847T407_3	M846.804T407_3	846.803953500357	846.801496161969	846.806894588703	406.832900498697	404.94907707591	409.033940234066	33	27	6	0			4738													
M847T44_1	M846.8286T44_1	846.828618987047	846.824598842107	846.830862400429	43.7507824624791	43.4247393430945	44.3762142962428	60	42	18	0		[2M+Na+K]2+ 815.848	45													
M847T371_3	M846.8436T371_3	846.843594426112	846.840385382258	846.846056420846	371.044850321651	369.744200291353	372.546873084741	47	36	11	0			85													
M847T407_4	M846.9468T407_4	846.946801886272	846.942875155558	846.948535949711	406.686913134638	404.426374678687	418.314627604168	31	24	7	0			4739													
M847T371_4	M846.9861T371_4	846.986064840728	846.98188428031	846.988359186658	371.0023051587	370.054870613212	372.038279904847	40	29	11	0			85													
M847T371_5	M847.129T371_5	847.129035205001	847.124331322366	847.132491715761	370.8078867056	369.820930196623	371.867912025709	29	21	8	0		[M+2K-H]+ 770.2 [M+K]+ 808.167	85													
M847T440_1	M847.2485T440_1	847.248467894145	847.245615247693	847.251527531935	440.129821489237	438.944880188165	443.49989342968	30	22	8	0			58													
M847T44_2	M847.33T44_2	847.32997539967	847.324836040343	847.333191921696	43.776090610548	43.1772784412416	44.5704090044239	53	33	20	0		[M+Na+NaCOOH]+ 756.353	45													
M847T326	M847.3272T326	847.327169540365	847.323935750824	847.328826149625	325.871013195472	324.75958748232	327.067268128979	34	23	11	0	[2008][M]2+		75													
M847T368	M847.4251T368	847.425116291303	847.421857417564	847.428522185198	368.029734833054	367.482513266883	368.955777870457	32	26	6	0	[2005][M+2]+		85													
M847T440_2	M847.4308T440_2	847.430802657964	847.426506856993	847.433005368056	440.068023310839	438.265790116061	442.717146087797	31	21	10	0			58													
M847T1174	M847.4948T1174	847.494758793663	847.492342746844	847.496873568784	1173.51984958604	1171.40475573228	1176.44012468132	36	25	11	0			2632													
M848T326_1	M847.8288T326_1	847.828800167804	847.82606766988	847.831296925436	325.614861548134	324.84407404483	327.267420529141	55	38	17	0	[2008][M+1]2+		75													
M848T44	M847.8293T44	847.829290265697	847.824590421409	847.831512723152	43.7358162204062	43.2678969411037	44.4825133766869	31	17	14	0			45													
M848T414	M847.8581T414	847.858134498591	847.854802772447	847.861884006939	413.78826208943	412.882614477145	415.722884120427	33	24	9	0			5577													
M848T326_2	M848.3302T326_2	848.330218063954	848.32701721757	848.332082816349	325.667647095364	324.67655956101	327.067268128979	40	26	14	0	[2008][M+2]2+		75													
M848T304	M848.3991T304	848.399068785355	848.396807278676	848.401318378295	304.435989592031	303.188382674406	305.833139915537	56	41	15	0		[3M+2H]2+ 564.923	10													
M849T790	M848.5402T790	848.540172570947	848.537293096256	848.54296435404	789.942922894243	776.019185034388	806.969990478207	56	32	7	0	[2009][M]+	[M+K+HCOOH]+ 763.585	25													
M849T824	M848.5409T824	848.540867582012	848.537971100626	848.542950833662	823.851391915367	823.120849121116	827.594611529311	36	29	7	0	[2010][M]+	[M+Na+NaCOOH]+ 757.561	36													
M849T637	M848.5419T637	848.541915312272	848.539260040693	848.543873838511	637.311182543549	636.386483674472	638.187625737351	36	29	7	0	[2011][M]+		2269													
M849T304_1	M848.9006T304_1	848.900628856595	848.897918720553	848.903028432823	304.420610988292	303.06425743933	305.833139915537	57	42	15	0		[M+H-C2H4]+ 875.929	10													
M849T304_2	M849.4019T304_2	849.401887316585	849.399660027343	849.404577433235	304.459284301829	303.255945502756	306.10127781156	48	36	12	0			301													
M850T824	M849.5448T824	849.544783800797	849.541822296788	849.547090362914	823.581646098405	822.540519760854	827.613053669395	35	28	7	0	[2010][M+1]+		36													
M850T637	M849.5453T637	849.54530709915	849.542448132726	849.547639886785	637.396147373963	636.721968508355	637.885518996577	30	25	5	0	[2011][M+1]+		2270													
M850T790	M849.5445T790	849.544513720342	849.541043726072	849.546598431796	789.943241668548	776.019185034388	806.563956095387	32	22	5	0	[2009][M+1]+		25													
M850T428_1	M849.9521T428_1	849.952094486024	849.949182746265	849.956960864033	427.559101816726	425.761046644383	429.003677626827	39	31	8	0	[2012][M]2+		6117													
M850T654_1	M849.9914T654_1	849.991358568829	849.988793696373	849.993529111166	653.745048865894	652.8923698742	655.451317561374	56	41	15	0		[3M+2Na]2+ 551.331	23													
M850T427_1	M850.1191T427_1	850.119092450846	850.116214876698	850.121053879905	427.469697598296	426.252709951353	428.946198906308	48	36	12	0	[2013][M]2+		6118													
M850T966	M850.2568T966	850.256789684031	850.249313401241	850.258394831817	966.494794101227	965.349452966813	967.327316154407	38	24	12	2		[M+H+NH3]+ 832.223	88													
M850T427_2	M850.2861T427_2	850.286068193196	850.282730982683	850.288155593304	427.481563195128	426.184608733091	429.608255761403	55	42	13	0			6119													
M850T428_2	M850.4532T428_2	850.453195976378	850.450382937735	850.455710506486	427.680683684678	426.208495005298	428.861448133793	49	37	12	0	[2012][M+1]2+		6120													
M850T654_2	M850.4933T654_2	850.493320106524	850.490261944589	850.495961284934	653.734358645487	652.804146686402	655.451317561374	53	38	15	0			23													
M851T824	M850.5566T824	850.556584737884	850.550775064621	850.558314341975	823.767836065477	822.663946757063	827.415320199627	27	21	6	0	[2014][M]+		2348													
M851T677	M850.5595T677	850.559506316454	850.556519149891	850.562113840854	677.237492387389	676.003372649709	677.832855717924	34	25	9	0		[M+H-CH4]+ 865.585	72													
M851T427	M850.6201T427	850.620116792356	850.617472792659	850.622157239742	427.449894905244	426.329517465117	428.734388632983	34	25	9	0	[2013][M+1]2+		6121													
M851T654	M850.995T654	850.995013847749	850.993142794583	850.996899856745	654.033705021107	653.068190298656	655.306550270722	32	19	13	0			23													
M851T588	M851.4008T588	851.400825591995	851.39544466499	851.403049927833	587.591170010185	587.178764117057	588.148261522325	65	42	21	2	[2015][M]+	[2M+Na]+ 414.206	169													
M852T465	M851.514T465	851.514017306728	851.509186069059	851.516917116796	465.237469896283	464.647688399454	466.475482922188	64	42	21	1	[2016][M]+	[M+H-CH4]+ 866.536	4													
M852T568	M851.5136T568	851.51355890353	851.509025669871	851.516082362227	567.851401418639	566.728666269883	569.050531346665	40	24	16	0		[M+H]+ 850.505	5													
M852T823	M851.5598T823	851.559815408609	851.556878262549	851.56195899742	823.300480758075	822.44508163347	828.467336315495	26	22	4	0	[2014][M+1]+		2349													
M852T588	M852.4042T588	852.40424166872	852.400437254493	852.406615492865	587.590807447061	587.090367484024	588.002115321141	62	42	19	1	[2015][M+1]+		169													
M853T465	M852.5165T465	852.516464929237	852.511485676584	852.518534450494	465.145779280535	464.647688399454	466.152581404258	49	31	17	1	[2016][M+1]+		4													
M853T483	M852.5544T483	852.554359526902	852.549253862622	852.55700638762	483.299313970462	469.276476068412	485.228323932516	44	32	11	1	[2017][M]+		756													
M853T826	M852.5552T826	852.55519321151	852.551985568978	852.558119200838	826.197222433031	823.234059722789	828.386183197784	43	37	6	0	[2018][M]+		36													
M853T790	M852.555T790	852.555021290747	852.552544987696	852.557549794726	789.662628711024	775.604411120242	790.539184761793	45	30	8	0		[M+K+HCOOH]+ 767.594	25													
M853T848	M853.0849T848	853.084884400032	853.083057224467	853.086213835361	848.30399777636	846.891646997881	851.100662772763	32	25	7	0			4091													
M853T1142	M853.2317T1142	853.231720754907	853.226631315943	853.233186817292	1141.88480441344	1136.76621376417	1143.81009569242	42	23	17	2	[2019][M]+		6233													
M853T588	M853.4073T588	853.407327180007	853.404335335633	853.409035305101	587.590444883938	587.090367484024	588.084526893843	59	42	17	0	[2015][M+2]+		169													
M853T457	M853.422T457	853.421966504311	853.419019898418	853.425095931213	457.301229582342	456.355301957031	459.371388578727	41	30	11	0			167													
M854T479	M853.5297T479	853.529733355946	853.5248549896	853.533186498231	478.785978909696	478.052594436668	480.139999066706	49	29	18	2	[2020][M]+		3882													
M854T415	M853.5308T415	853.530827119675	853.524520587329	853.533283332427	414.6250046117	396.492840175461	415.887250319881	48	26	18	2	[2021][M]+	[M+H]+ 852.524	97													
M854T484	M853.5564T484	853.556361557191	853.552347072049	853.558327778843	483.641505458254	481.988918898214	484.756604128751	26	12	14	0	[2017][M+1]+		757													
M854T825	M853.5579T825	853.557911708804	853.554710049833	853.563695259869	825.096088426452	822.491911609162	843.305231899754	30	26	3	0	[2018][M+1]+		36													
M854T766	M853.5875T766	853.58751050368	853.584726362946	853.589617378931	765.785170547112	765.203255424697	780.367447582723	15	3	11	1			1153													
M854T425_1	M853.5965T425_1	853.596522815709	853.594128840843	853.599200105994	425.281265759447	423.649712197699	426.966509695276	54	41	13	0		[3M+2H]2+ 568.396	54													
M854T457_1	M853.6222T457_1	853.622231611093	853.619339523476	853.625658906195	457.281459476387	455.783389890643	459.990301659707	47	35	12	0		[M+K]+ 814.668 [M+Na]+ 830.642	4													
M854T425_2	M853.7216T425_2	853.72164249465	853.71882718022	853.724227423977	425.027500079499	424.274391072522	426.627176237561	59	41	17	1	[2022][M]+		54													
M854T457_2	M853.8215T457_2	853.821455658621	853.819080603708	853.824034818874	457.412525850581	456.248783638859	458.471685583506	33	28	5	0		[M+H]+ 852.825	4													
M854T425_3	M853.8469T425_3	853.846908473027	853.844582862906	853.849501697772	424.961490023126	423.661034650796	426.627176237561	61	42	18	1			54													
M854T425_4	M853.9721T425_4	853.972115481503	853.96896142372	853.976801881192	424.895533101433	423.965447242462	426.287483539833	62	42	19	1	[2023][M]2+		54													
M854T425_5	M854.0973T425_5	854.097337312919	854.094073636959	854.100013133706	425.036470106307	424.025683583899	427.295009460401	62	42	19	1	[2024][M]2+		54													
M854T425_6	M854.2225T425_6	854.222507517015	854.219363846358	854.225229744695	424.860215287835	424.020569782455	426.627176237561	63	42	20	1			54													
M854T1142	M854.2322T1142	854.2322142655	854.226562122992	854.233610594528	1142.23574861246	1136.76621376417	1143.4377845491	31	15	14	2	[2019][M+1]+		6234													
M854T425_7	M854.3481T425_7	854.348069547422	854.343894186777	854.351725911906	425.027500079499	423.661034650796	426.369924373794	63	42	20	1		[3M+2H]2+ 568.894 [M+H]+ 853.341	54													
M854T425_8	M854.473T425_8	854.473002772206	854.469576774183	854.475771490247	424.95950865092	424.130062010898	426.287483539833	61	42	19	0	[2023][M+1]2+		54													
M855T415	M854.5341T415	854.534111437382	854.528811545608	854.536825215094	414.616505889383	414.001403551592	415.887250319881	61	41	19	1	[2021][M+1]+		5578													
M855T479	M854.533T479	854.533006431514	854.528932968057	854.536635477055	478.557064108955	477.547483266718	479.561684488007	46	28	17	1	[2020][M+1]+		3883													
M855T827	M854.5703T827	854.570269790182	854.564420695371	854.57236165026	827.27582129703	824.772035181397	828.273211415796	47	38	9	0	[2025][M]+	[M+K+HCOOH]+ 769.61 [M+2Na-H]+ 809.6	36													
M855T870	M854.5713T870	854.571262607136	854.568681638696	854.573189391263	869.503083525016	868.934371211811	870.312633755762	35	27	8	0			4474													
M855T789	M854.5706T789	854.570611131837	854.568879838168	854.578610026675	789.127158641854	754.895941086474	807.2763257747	82	37	12	1	[2026][M]+	[M+Na+NaCOOH]+ 763.585	25													
M855T1196	M854.5717T1196	854.571731162904	854.569954683471	854.574006216915	1195.63666631074	1188.92874869149	1201.8053718979	34	27	7	0	[2027][M]+		4899													
M855T425_1	M854.5986T425_1	854.59858692042	854.596220333771	854.601100821472	425.017853222797	423.925669503809	426.318539850292	57	41	16	0	[2024][M+1]2+		54													
M855T425_2	M854.7241T425_2	854.724096411207	854.721054783824	854.727217116133	425.132285740039	423.39790414796	426.999042359758	55	41	14	0	[2022][M+1]+		3138													
M855T44	M854.8152T44	854.815158730934	854.809863359205	854.817449292874	43.7494535326307	43.4247393430945	44.5704090044239	63	42	21	0	[2028][M]+	[M+K]+ 815.848	45													
M855T426	M854.8496T426	854.849583938183	854.845922083512	854.852485747486	425.52817460092	424.027751179868	427.167496482901	42	31	11	0			3139													
M855T43	M854.8986T43	854.89857863314	854.894166991942	854.900795831732	43.4129127611241	42.5776696863458	44.4825133766869	60	40	20	0		[M+Na+NaCOOH]+ 763.921 [M+K]+ 815.936 [M+H-HCOOH]+ 899.898	45													
M855T298_1	M854.9359T298_1	854.935928519914	854.933274502053	854.938473548594	298.088511898183	297.125808118092	299.878041688445	35	27	8	0	[2029][M]2+		6028													
M855T298_2	M855.1032T298_2	855.103171108706	855.100650730825	855.105943703764	298.443216024641	297.03265125424	300.179542437953	39	28	11	0		[M+H]+ 854.098	113													
M855T967	M855.2115T967	855.211528717221	855.204532308436	855.213209109174	966.583841067401	965.876145452367	967.185388808747	62	40	20	2	[2030][M]+	[M+Na]+ 832.223	88													
M855T298_3	M855.2696T298_3	855.269552697929	855.267869836905	855.273212471582	298.008168520374	297.03265125424	300.557834585359	44	31	13	0			6034													
M855T298_4	M855.4368T298_4	855.436781806521	855.43468912332	855.439059521692	297.829962065102	297.03265125424	299.742735270217	31	22	9	0	[2029][M+1]2+		6035													
M856T414	M855.5368T414	855.536786945082	855.531201253961	855.538730385677	414.490638308623	413.699242653897	415.161517980927	61	39	21	1	[2021][M+2]+		5579													
M856T827	M855.5732T827	855.573213560267	855.570721180382	855.575497798302	827.344191649498	824.831631931947	828.273211415796	45	37	8	0	[2025][M+1]+		36													
M856T790	M855.5735T790	855.573492926713	855.571626679339	855.577062247138	789.591089237095	767.550947568426	790.474459527939	59	36	9	0	[2026][M+1]+		25													
M856T1196	M855.5751T1196	855.57511025662	855.573156751759	855.577209379099	1196.17121810167	1190.58379951869	1202.12730830581	36	28	7	0	[2027][M+1]+		4900													
M856T44	M855.8169T44	855.816906936361	855.812072998903	855.818702687639	43.8574327507374	43.5546625618042	44.7110586304542	25	13	12	0	[2028][M+1]+		45													
M856T654_1	M855.9695T654_1	855.969470868955	855.967151486087	855.972080975328	653.746468233965	652.921207368226	656.205181934035	53	39	14	0			23													
M856T967	M856.2122T967	856.212157203016	856.208753583513	856.214899842156	966.584429414497	965.968499321714	967.424389276276	61	42	18	1	[2030][M+1]+		5100													
M856T654_2	M856.471T654_2	856.470979629574	856.468384797135	856.473297319268	653.710332037687	652.804146686402	655.787204104337	50	38	12	0		[M+Na]+ 833.474	23													
M857T828	M856.5858T828	856.585789266627	856.582874448896	856.587991965638	827.510858211239	821.303697193281	828.273211415796	38	30	7	1	[2031][M]+		36													
M857T790	M856.5857T790	856.585655283733	856.583022125316	856.587929357333	789.540108385627	767.157680254001	806.74748634873	60	30	7	1	[2032][M]+		25													
M857T869	M856.5868T869	856.58681255176	856.584097518124	856.588233226572	869.469007172911	869.102104755773	870.312633755762	33	27	6	0	[2033][M]+		4475													
M857T43	M856.9386T43	856.938601228521	856.93529365057	856.94118982022	43.3160816103482	42.7550542418528	43.5465506014776	36	25	11	0		[M+H+CF3COOH]+ 721.936	45													
M857T654	M856.9702T654	856.970241981682	856.967215965118	856.973386824259	653.591082232816	652.785082784984	656.256031275682	52	40	12	0		[M+H]+ 855.964	23													
M857T373_1	M857.1748T373_1	857.174779252717	857.172789340813	857.178280003171	372.843838872498	371.044850321651	375.772744181462	31	21	10	0	[2034][M]2+		85													
M857T967	M857.2101T967	857.210127093884	857.204444606994	857.212454215409	966.61430369263	965.968499321714	967.283025121599	65	42	21	2	[2030][M+2]+		5101													
M857T373_2	M857.2747T373_2	857.274719153499	857.272365189008	857.277422413831	372.878023814162	370.235336258289	376.752655107205	50	35	15	0	[2035][M]2+		85													
M857T373_3	M857.3748T373_3	857.374825487904	857.372323524845	857.377619667749	373.276331176357	370.793088711412	375.943635810092	45	32	13	0			85													
M857T373_4	M857.4752T373_4	857.475224799586	857.472467529261	857.477692447566	372.607027502299	370.42821500068	375.807367152658	42	29	13	0		[M+Na]+ 834.487	85													
M857T1057	M857.4791T1057	857.479084496721	857.476632248899	857.481117364954	1056.52599000073	1055.10834443716	1057.54012240402	42	28	14	0			5627													
M858T373_1	M857.5753T373_1	857.57533092535	857.57322572851	857.578225377399	372.879794693416	371.185396766584	375.319551891352	42	31	11	0			85													
M858T789	M857.5893T789	857.589258208623	857.586585266705	857.59165054647	789.491783928406	746.677483924791	790.455809796533	66	30	7	1	[2032][M+1]+		25													
M858T827	M857.5891T827	857.589099731975	857.586372483055	857.591616170796	827.45066793269	820.716198965989	828.33505725441	37	29	7	1	[2031][M+1]+		36													
M858T870	M857.5901T870	857.590134155421	857.587590872148	857.591909482201	869.533741748407	869.157520391496	870.080072324577	29	22	7	0	[2033][M+1]+		4476													
M858T1196	M857.5912T1196	857.591164281043	857.588831264153	857.593433151011	1195.78148812747	1189.55899319076	1201.8053718979	26	21	5	0	[2036][M]+		4901													
M858T373_2	M857.6755T373_2	857.675512881441	857.673683779838	857.678284123682	372.597185790893	369.984873995309	375.942857102809	41	29	12	0	[2034][M+1]2+		85													
M858T373_3	M857.7759T373_3	857.775922129068	857.7742796761	857.779888478808	373.103267667211	370.42821500068	376.678104884166	33	23	10	0	[2035][M+1]2+		85													
M858T967	M858.2098T967	858.209765417781	858.204391597478	858.212538813907	966.61430369263	965.968499321714	967.44384083572	65	42	21	2	[2030][M+3]+		5102													
M859T1099	M858.5344T1099	858.534387686957	858.531668066798	858.536040893243	1098.5706470379	1088.29148934745	1124.09926840147	33	24	9	0		[M+K+NaCOOH]+ 751.585 [M+Na+NaCOOH]+ 767.555	134													
M859T790	M858.5983T790	858.598347953095	858.593828677387	858.603219628842	789.897096030943	777.640315500043	790.757303781461	36	23	6	0	[2032][M+2]+		25													
M859T828	M858.598T828	858.597971399578	858.593762174808	858.603208762278	827.787716158005	824.445183590105	832.505133232069	29	22	6	1	[2031][M+2]+		2350													
M859T1196	M858.5989T1196	858.598920746328	858.594349517465	858.603025180031	1196.43762368307	1190.93333949799	1202.61868073068	29	23	6	0	[2036][M+1]+		4902													
M859T967	M859.2086T967	859.208610688113	859.204915438718	859.21133271305	966.585742940262	965.975629242559	967.44384083572	62	42	19	1			5103													
M859T543	M859.4803T543	859.480252245439	859.475397847408	859.483181451085	542.928295103459	542.114191471698	543.380776705203	13	2	11	0			5													
M860T462	M859.5162T462	859.516224629611	859.510844600797	859.518642703662	461.778190749534	460.547397449227	462.718509821743	66	42	21	3	[2037][M]+	[M+Na]+ 836.528	4													
M860T446	M859.5162T446	859.516211057209	859.510939759073	859.518732018967	445.833433751022	445.260578071255	446.696750349748	48	30	15	3	[2038][M]+	[M+Na]+ 836.524	39													
M860T828	M859.6041T828	859.60411710415	859.600144239754	859.607052771095	827.521176498992	824.404201321806	828.273211415796	27	21	6	0	[2031][M+2]+		36													
M860T790	M859.6045T790	859.604515066805	859.601113919422	859.607440501893	790.01669958966	777.45521945724	790.599164342977	33	22	5	0	[2032][M+3]+		25													
M860T936	M859.6475T936	859.647530872327	859.645267950067	859.649812643863	936.227273200448	934.926602173653	937.106396328473	45	32	13	0			3932													
M860T966	M860.2071T966	860.207067882629	860.20063413394	860.208591930924	966.490980830218	965.592668050955	967.489937091876	26	11	13	2			88													
M860T1029	M860.4262T1029	860.426176840853	860.42051162037	860.428528888233	1029.49588732679	1028.73568374373	1030.44070962697	61	42	19	0	[2039][M]+		4540													
M861T462	M860.5195T462	860.519530889427	860.514265094969	860.52217945714	461.778190749534	460.547397449227	462.718509821743	66	42	21	3	[2037][M+1]+		4													
M861T446	M860.5196T446	860.519643058812	860.514803213028	860.522278827346	445.845374217652	445.260578071255	446.696750349748	43	25	16	2	[2038][M+1]+		39													
M861T326	M860.8496T326	860.849586989206	860.847792431127	860.851209211686	325.863856435334	325.232071964155	326.483118570165	26	22	4	0			4171													
M861T1029	M861.4295T1029	861.429530620151	861.427240170734	861.431645280066	1029.49738113086	1028.44703073694	1030.85519687109	38	28	10	0	[2039][M+1]+		4541													
M862T971	M861.5152T971	861.515188357074	861.51294962583	861.517933900395	971.46698668877	969.727565966597	973.289534791348	33	21	12	0			5478													
M862T462	M861.5225T462	861.522458837456	861.518873421672	861.524954534449	461.803230737255	460.647397863957	462.718509821743	61	42	18	1	[2037][M+2]+		4													
M862T43	M861.8384T43	861.838413227714	861.834351144036	861.840935885103	43.2562517098788	42.7827937592483	43.4421939664807	55	40	15	0	[2040][M]+	[M+K+CF3COOH]+ 688.869	45													
M862T598	M862.2592T598	862.259186067152	862.256295509471	862.261818986441	598.06836770232	582.548768758878	601.677171754952	33	22	11	0			2763													
M863T462	M862.5258T462	862.525760203551	862.520116028335	862.528196858163	461.79097341256	445.928609980706	463.16143448331	68	42	21	3	[2037][M+3]+		4													
M863T677	M862.5604T677	862.560427080895	862.557616873196	862.562753738134	677.369367272676	674.751287021585	677.871198287067	57	42	15	0	[2041][M]+		72													
M863T43	M862.8391T43	862.83909000764	862.836277252787	862.842279884505	42.8299465809015	42.3228268245766	43.1411076733258	33	26	7	0	[2040][M+1]+		45													
M863T488	M863.4677T488	863.467650282359	863.464316870725	863.470459718761	487.863378071625	470.866787496054	489.44570739741	38	25	11	1			758													
M864T677	M863.5636T677	863.563614374197	863.56079090543	863.565650583352	677.302042136314	674.751287021585	678.163311686819	55	40	15	0	[2041][M+1]+		72													
M865T44	M864.8484T44	864.848367197207	864.844178382274	864.851786934736	43.6561346413979	43.2709563254173	44.6180063821716	32	18	14	0		[M+Na+HCOOH]+ 795.848	45													
M866T592	M865.5526T592	865.552566639574	865.550341781727	865.555469941977	591.708093927034	590.978529440756	592.33748473189	31	19	12	0			1115													
M866T896	M865.6273T896	865.627337874408	865.625334335235	865.630707007956	896.404237351197	895.808347205184	897.385921929972	52	37	15	0	[2042][M]+		5835													
M867T677	M866.592T677	866.592028044274	866.589586518477	866.594004409024	677.436099771984	674.953826418796	678.247124844279	52	38	14	0	[2043][M]+	[M+H]+ 865.585	72													
M867T896	M866.6303T896	866.630256730524	866.623937330635	866.632353875354	896.380459958175	895.753304087732	897.50723494476	30	17	12	1	[2042][M+1]+		5752													
M867T588	M867.3748T588	867.374769956994	867.369617465573	867.377080238438	587.649339390413	587.281637392711	588.148261522325	64	42	21	1	[2044][M]+	[2M+K]+ 414.206	169													
M868T464	M867.5452T464	867.545225004731	867.539684083638	867.547902179107	464.236486676142	447.751338981516	465.405101901114	76	42	21	3	[2045][M]+	[M+H]+ 866.536	4													
M868T677	M867.595T677	867.594975166837	867.591126920336	867.597368508567	677.288588772736	675.479244120919	677.914194397545	31	23	8	0	[2043][M+1]+		72													
M868T410_1	M867.9666T410_1	867.966625783059	867.963946866635	867.968517381197	410.210828028502	409.321552932796	411.42041060791	56	42	14	0		[M+H-CO2]+ 910.972	116													
M868T588	M868.3782T588	868.378244723066	868.374355623618	868.380361982125	587.631685368161	587.178764117057	588.104956004391	55	42	13	0	[2044][M+1]+		169													
M868T410_2	M868.468T410_2	868.46795606463	868.465691556905	868.470483068965	410.177938472723	409.321552932796	411.42041060791	56	41	15	0		[3M+2H]2+ 578.307 [M+H]+ 867.455	116													
M869T464	M868.5494T464	868.549383464185	868.544081589718	868.551965131933	464.332134210902	448.737496973044	465.405101901114	66	42	21	2	[2045][M+1]+		4													
M869T410	M868.9695T410	868.969523530732	868.967368248656	868.971596551121	410.20988781636	409.195506079421	411.094005928365	43	32	11	0		[3M+2H]2+ 578.642 [M+H]+ 867.962	116													
M870T422	M869.5245T422	869.524503497721	869.519349370035	869.52809658279	421.74564663217	403.43427282596	422.543908791407	65	42	20	2	[2046][M]+	[M+Na]+ 846.537	54													
M870T464	M869.553T464	869.553005733536	869.549476428367	869.555896360886	464.393679792752	463.626716298894	465.902475367223	35	22	12	1	[2045][M+2]+		4													
M870T43	M869.826T43	869.826032729949	869.823686483153	869.828522916254	43.2709563254173	42.5160279272804	43.5834052735439	49	36	13	0			45													
M870T230	M870.2806T230	870.280648902196	870.276490798712	870.283627110726	229.826271382565	228.733182658894	231.300499302795	48	38	10	0			9													
M871T422	M870.5284T422	870.528424175217	870.52428099392	870.532727069823	421.80175110262	421.174961201579	422.516759010784	42	26	15	1	[2046][M+1]+		54													
M871T43	M870.9538T43	870.953758242843	870.948882432342	870.956411874136	43.350973042365	42.9562806206154	43.9112917110848	62	42	20	0			45													
M871T967	M871.1856T967	871.185554951509	871.179472781246	871.188184663264	966.645751096763	965.968499321714	967.424389276276	65	42	21	2	[2047][M]+		5104													
M871T1195	M871.1932T1195	871.193175533537	871.190584116855	871.19582202216	1194.73901034002	1186.06512863902	1203.0766217548	33	22	10	0			4903													
M871T230	M871.2862T230	871.28624966432	871.284535479841	871.289111098504	229.892012675287	228.686600884269	231.150948970569	45	35	10	0		[M+Na]+ 848.294	9													
M872T967	M872.1863T967	872.186305384337	872.180229680263	872.188608495076	966.687415418603	965.975629242559	967.44384083572	64	41	21	2	[2047][M+1]+		5105													
M873T824	M872.5403T824	872.540349885577	872.536336563346	872.542234407985	823.767836065477	822.568744364688	827.510341306205	33	27	6	0			36													
M873T870	M872.5422T870	872.542189632151	872.539335469366	872.544841464772	869.57630614701	868.384388232028	870.355243518835	30	23	7	0			4477													
M873T44_1	M872.8351T44_1	872.83509376275	872.829954118351	872.837590784434	43.7149537310411	43.2877907028096	44.3762142962428	63	42	21	0		[M+Na+NaCOOH]+ 781.859	45													
M873T455_1	M873.1317T455_1	873.131716464182	873.129277226824	873.134667994288	455.158887751795	452.798479046308	458.258575242396	35	27	8	0		[M+K]+ 834.16	4													
M873T438_1	M873.1388T438_1	873.138785260467	873.136846212623	873.142042982255	438.429752990769	436.901230308496	439.728915780035	34	26	8	0			58													
M873T967	M873.1841T967	873.184144193476	873.178992152227	873.187076551693	966.627640491536	965.968499321714	967.312972298985	62	40	21	1	[2047][M+2]+		5106													
M873T455_2	M873.2317T455_2	873.231653183241	873.228811814148	873.234239035792	455.344267899481	453.000429829094	456.999662727244	54	38	16	0			4													
