dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M717.9815T368.99_4	13.7942545469508	12.8530329081543	13.149166324075	14.1604571818678	14.1729346085598	14.0673449491832	13.4727579221209	14.1011458724864	13.8744484653916	13.9705128746223	14.0953781960155	13.1065819390668	14.4397008935239	13.6484069348733	11.865155813026	12.3255702191827	10.42782833876	8.22264886036024	12.3261860627688	12.1789277782127	11.2479391241026	12.1822384438305	12.7204715473652	12.1571209672968	12.7512855571685	11.0137656102553	13.3726655150541	13.9841649412306	13.181495958426
M617.2549T301.9	15.8809130674412	15.6548807764054	15.8023984288043	15.8599146566722	15.9852683195533	16.1118383038369	16.2428192775012	16.4146665507593	16.0768705318033	16.3496972281553	16.2302626652028	16.1957263284288	16.7843857483246	15.8735133618032	15.442604672101	15.4081109492767	14.4278845750895	14.6874736339992	15.2598214799706	15.9547168403828	15.3083606207608	14.6838728849072	15.3840849656706	16.2754240028217	15.900661743741	14.6483715589045	15.5200285744207	15.8736282161084	15.2840815601475
M217.1558T92.23	11.675184551077	13.1453342786004	12.9742609717631	12.7787317574738	12.4530986925803	11.7618827190063	12.4329342848249	12.0598015347862	11.8525647008196	12.4969415381256	12.803888288956	12.4253333097573	12.3627844019419	11.9080237681	12.5711009122286	13.3603847363927	12.7712774418288	13.5991855319218	14.0362773185226	13.5940271005166	12.6112006433519	12.9266486356969	13.4037210581783	12.4897488364221	13.7235879376603	14.4075156613919	13.8512942273823	12.3346921702973	13.4635377491469
M956.4724T368.71	13.4506364915743	13.1524394752134	13.0068862969673	13.8118826190118	13.9890897706718	13.8443077981836	12.8079298831941	14.0600982143787	13.7914140244493	14.0730091648757	14.020184928228	12.976887351148	14.2563599059157	13.2653123067131	11.9313370817359	12.8375662869103	8.30418202579818	8.73136041055394	10.1357854500121	11.9230764953917	11.6903614460001	12.0058307423135	12.8645205673324	11.9911675390139	12.1569058831568	10.6170108356472	13.0795331622345	13.6309445401466	13.1660447472738
M820.2634T369.04_4	14.9451318381118	14.124001484661	14.1312596606229	15.0339686500888	15.1678866460109	15.191843242829	14.1942066124638	15.2626767807034	14.9837839227834	15.2970829023958	15.1507877757819	14.3993789980891	15.5285850557947	14.5582857927711	12.9606427990287	13.9702352700281	11.0493135933394	8.50938212777737	13.0051421888765	12.9610838482092	13.046433842577	13.0960170522585	13.9831645266674	13.4171727892736	13.5215552048994	12.4698233384329	14.1557600452337	14.7095502021116	14.1270453276066
M827.7596T298.8_1	14.7386203817736	14.2515208465181	15.5397140415499	15.2586046102941	14.3456838792439	15.0119601327213	15.3567538527657	15.1902650639181	14.9525916940365	14.9886022070027	15.0902002106663	14.2876014426881	13.8076375488058	14.263412423055	13.6447248713744	13.2230736930944	13.5031071783229	11.0901501910091	13.0249594777285	13.871742072222	11.6420814214694	12.6799019093315	13.7671114812101	14.9856069587152	14.525460968596	13.1227420517974	13.8826931737591	14.2608309718352	14.5256767726607
M566.6915T271.96_1	12.9088771138278	13.1207184804555	14.0497402723694	13.7588225743387	12.8535313391115	13.8034061715958	12.8708266972665	13.386410036946	12.8997906874784	13.3260912575062	12.4965432111345	12.7145037196531	11.8459936717873	12.5293097180263	13.9866038372746	13.8248400484038	13.6797772549869	12.6951799829364	13.6518722475567	13.7612977021154	13.2335127421064	14.0620969219434	14.1069853268707	14.4632343094563	14.475620899231	13.9633966391771	13.9125569979703	14.3205384731926	14.4724427095648
M898.9224T301.79_1	18.8199366241318	18.4905828424668	18.2956343037987	18.8265374771467	18.9449142970365	18.8587652082901	19.1776891612316	19.1677841981531	19.1082814174884	19.0473639753785	18.8756225064621	18.9191092733316	19.7392534161238	18.4276452789464	18.0933345912504	18.1926402814134	17.1370585821148	17.1962709794146	17.9858010838374	18.7592882699308	18.1293502632491	17.1793478654151	18.0198567404481	19.1330454393699	18.7606026702785	17.3836057521214	18.148103174929	18.6681732288815	18.0876326791114
M708.3632T271.41_2	12.6441465636942	12.7862895708603	13.5060221690919	13.3952062522454	12.5317523230415	13.4249475165565	12.8128368257627	12.9523995933279	12.501515520054	12.8092506869631	12.5595920166221	12.2837296030256	11.6753975989813	12.2893182282883	13.6975799808191	13.2622191252994	13.4376380755776	12.3256143111909	13.2147267369873	13.4159158389209	12.6913017059758	13.8937248218977	13.9157278981816	14.032695364695	14.2783363937421	13.424623366722	13.7008538558266	13.9291173341728	14.2617776701632
M463.1926T301.9_1	16.8831612333943	16.4737514619344	16.6700697622657	17.0453238404659	17.1713934294445	16.8538051645675	17.1730989170233	17.4499905261912	17.2362759685723	17.2554353631984	17.2152844484675	17.1184246965322	17.7436867664955	16.751557485829	16.2027411498696	16.5526341940744	15.1902070845448	15.1384940831082	16.4213059067093	16.7467646064637	16.4424553418749	15.4701399527438	16.2681401329773	17.2630733196639	16.817805632494	15.8559096666811	16.4057866121408	16.8222355785857	16.1132516844577
M600.2858T301.8_3	22.2006313794068	21.8656407208968	21.8364091375691	22.3148304231417	22.3178831614857	22.1125690086616	22.381257739864	22.5518276210359	22.4880046266748	22.3393938898261	22.355923975078	22.2902029894249	22.9317343882225	21.8809547386433	21.5265953529655	21.6402732999968	20.6660477692743	20.4525014011866	21.5479725597568	22.1023818702262	21.6144485158699	20.5115789306819	21.4801847839596	22.4123593073577	22.1527085498052	20.9418821994765	21.5583089577756	22.008728345687	21.5328236358515
M599.9517T301.8_2	23.2085695954109	22.8398294576963	22.7702771739334	23.2621844793993	23.2859087754409	23.0945994586214	23.3452714704962	23.5143807509096	23.4371698766853	23.3060621771946	23.3273711832471	23.2668342879745	23.8820250339373	22.9139500012474	22.4981746526859	22.610508464329	21.7391217523758	21.521371862027	22.516402136231	23.1025889631716	22.6524507349422	21.5736561673278	22.4702417432117	23.4057585585971	23.1556836330373	21.9439871845514	22.5332040408648	22.9941227721443	22.4485868983739
M561.7894T273.1	12.5717469118601	11.3099058597168	12.4302203923256	12.0322510348675	12.5367844676873	12.3052927510321	11.1938886659192	12.0083853839812	12.1628107633801	12.7286370365003	11.8924564572971	11.276628977225	12.8073488448384	12.6806335098648	13.2694660847043	13.6037654425415	12.8779822620561	11.834260949286	13.4990695208619	13.2607743965691	12.1454208329173	13.2186514646077	11.8667751671678	12.8958444940671	13.1557344319805	12.9765275929552	13.1791151989717	12.9864894756053	12.72676861227
M599.6176T301.81_1	23.3574761002965	23.0051919781524	22.9034879758458	23.412875341267	23.4276241208653	23.2840049275212	23.4748633877867	23.6270790466179	23.5689417546809	23.4622658450126	23.470494500226	23.4024952912281	24.0215982316894	23.0544778791299	22.6658282015918	22.7717288340397	21.8915968827743	21.6843912884388	22.6472637779187	23.2137756335763	22.7733065980332	21.7493718522535	22.6095329120143	23.5728198716479	23.3000736682853	22.1265823672037	22.6931047666906	23.1297796051876	22.6203373322323
M846.7003T371.2_2	13.9503521802267	13.8038651951881	14.4379185940997	14.8590237072701	13.2628065177339	13.3865131138383	13.931952544718	13.7787708470798	12.9893382273231	13.9116690815851	12.9891244426759	13.1300431090782	13.4614900343895	13.0351007131158	12.5483277965239	12.4285881461883	9.02386378682294	8.80946120185429	7.52827917959751	12.1955385110305	10.2785810628084	10.5198573710334	13.0189519148835	12.9310048116729	12.9256214929173	11.1274289076716	13.0914538567476	13.0665302128319	12.938875795659
M740.8637T371.24_1	13.1765142089345	12.899787153493	13.8464834817701	14.3318724052766	12.9984261373033	12.7106782986236	13.2905076130793	13.3328537880644	12.6608008476224	12.8817167930658	12.6160075252014	12.5606383847049	11.7440906802235	12.2694602608445	11.2612822689666	11.885658566817	7.79770791308119	7.29274208659536	11.0662778887314	11.5820452330368	9.56975153320194	8.90128042227202	12.1020485777793	12.024667231921	11.9160644813054	10.9819990449312	11.9404302097292	12.4518821579135	12.9115402135133
M846.5578T371.17_1	13.6696564360168	13.338801654689	14.0775662045784	14.6496278151533	13.0565219395418	12.9697078519846	13.8894058607005	13.6179056592675	12.5884018790002	13.5453020504037	13.0751613274642	13.0880654864497	12.3851075816154	12.6986257149334	12.1474053827014	11.7098370490524	8.22185090417542	8.08745789645	10.8832159184962	11.7953447730468	10.4298092206125	9.70628480145038	12.4559427366039	13.1093610104779	12.4821563740472	11.0744619018021	13.0079085705362	12.4973409894176	13.3144790318459
M956.6392T368.95_1	14.1292370617505	13.036319645559	13.1489183645571	13.9247847986923	14.1632616102793	14.0992246992277	13.1995403013051	14.0504474621181	13.587421923339	14.3769093610068	14.1763641460644	13.226585621186	14.5265081244493	13.6549575650784	12.1132597516059	13.0776529632354	7.93259428899215	9.25599284539257	11.4274617571555	12.4384850484813	12.5425807090319	11.9145094234003	12.8949052150915	12.2826908462849	12.1618277353528	10.450191523964	13.1124287463988	13.6123008852461	13.3143932806295
M467.7432T284.28_1	14.4480531808415	14.1225187664065	14.2693217097135	14.5560679344096	14.9444853322012	13.9043836840964	14.0637153606485	14.6611519598119	13.8255979978339	15.1044431494216	13.7297154011868	13.8379354456366	14.5350383338708	14.7918728746317	14.652273618667	15.2716186080265	14.711895320672	15.0225081428917	15.1124105931074	15.2268101718136	15.3755020099185	15.2201073813849	14.9124163585841	13.8954577095121	14.8952268392409	15.0660134998501	14.9227418639638	15.1514538843795	15.1447111089755
M527.0371T308.64_1	12.3600060954795	11.4776533550301	10.8578433764404	11.9740772557591	12.9638618200274	10.852956885323	10.1513729131965	11.5881461459867	9.53427747645746	11.3620246396973	10.9973654375402	11.4018139081033	7.21881016755011	13.6678300736115	13.8499085044534	14.3186415494846	14.3343968142446	15.1975826814073	12.6068061573738	12.487633292052	16.3384771558524	15.9762983634411	15.1950224762507	10.4610107045121	12.955850519133	14.2597212868649	11.9415300862492	12.6403384071935	12.850330760373
M614.9278T268.46_1	12.0818716399514	12.731013480354	13.7360464959886	13.685851815877	12.2872819502136	12.6834616451882	12.9147967408264	13.027846558985	12.4201101201573	12.896307942024	12.2188974343527	12.6715733075388	11.8002419538356	12.0426774147824	13.3586861991609	13.2372773081047	13.3037937028454	11.9585264499023	13.4871507726546	13.3096494798519	13.0382489779401	13.6063868991677	13.5150665557631	14.4299444198673	14.3490290017524	13.5062799364806	13.2937574515318	13.7896128686694	14.1969034577905
M710.5109T298.96_1	14.8567461900878	14.7971460966391	15.6581188813459	15.5199290906536	14.2837001546186	15.288864672813	15.5261660296233	15.5597769007498	15.1600168307115	15.0215816477253	15.1063621505697	14.8469197969222	14.5101429739603	14.4321294434736	14.1435695190117	13.4495094337472	13.9547092287748	10.3442974643888	13.5613178445855	14.0750238726895	12.5907302807775	13.2388125539553	13.9851287234753	15.0697764169479	14.7284990851333	13.2618598235144	13.8769613872366	14.5148168351344	14.7821273969171
M494.5783T298.71_1	16.5122349173223	15.9152721908644	15.7594723374882	17.0279691659089	15.8952403812256	16.2221317494847	16.4825391580559	16.6967196431084	16.9157599712925	16.3682302234181	16.2331256991008	16.3979565577818	16.511674452205	15.6122439029036	15.8373361029324	15.7424814554351	14.8244606571178	14.199677859747	15.1258582918352	15.6226102093126	15.0972264393786	14.2127873044395	14.9441440176629	16.463571582129	16.2005111296371	14.8103951013647	16.2200487821903	15.9358204212012	15.5538373503058
